"GEO_ID","NAME","B25077_001E","B25077_001EA","B25077_001M","B25077_001MA",
"1400000US17031061100","Census Tract 611, Cook County, Illinois","487500","null","64224","null",
"1400000US17031061200","Census Tract 612, Cook County, Illinois","471100","null","153485","null",
"1400000US17031061500","Census Tract 615, Cook County, Illinois","450000","null","117233","null",
"1400000US17031061800","Census Tract 618, Cook County, Illinois","288800","null","55373","null",
"1400000US17031061901","Census Tract 619.01, Cook County, Illinois","293300","null","84147","null",
"1400000US17031061902","Census Tract 619.02, Cook County, Illinois","320100","null","47476","null",
"1400000US17031062000","Census Tract 620, Cook County, Illinois","340400","null","27064","null",
"1400000US17031062100","Census Tract 621, Cook County, Illinois","392600","null","35258","null",
"1400000US17031062200","Census Tract 622, Cook County, Illinois","449000","null","12638","null",
"1400000US17031062300","Census Tract 623, Cook County, Illinois","696400","null","186907","null",
"1400000US17031062400","Census Tract 624, Cook County, Illinois","549300","null","75869","null",
"1400000US17031062500","Census Tract 625, Cook County, Illinois","398700","null","102905","null",
"1400000US17031062600","Census Tract 626, Cook County, Illinois","598200","null","38399","null",
"1400000US17031062700","Census Tract 627, Cook County, Illinois","533200","null","113590","null",
"1400000US17031062800","Census Tract 628, Cook County, Illinois","498000","null","53371","null",
"1400000US17031062900","Census Tract 629, Cook County, Illinois","485900","null","47115","null",
"1400000US17031063000","Census Tract 630, Cook County, Illinois","372400","null","44619","null",
"1400000US17031063100","Census Tract 631, Cook County, Illinois","354400","null","48753","null",
"1400000US17031063200","Census Tract 632, Cook County, Illinois","354500","null","39597","null",
"1400000US17031063301","Census Tract 633.01, Cook County, Illinois","241000","null","72536","null",
"1400000US17031063302","Census Tract 633.02, Cook County, Illinois","321300","null","29188","null",
"1400000US17031063303","Census Tract 633.03, Cook County, Illinois","344100","null","17253","null",
"1400000US17031063400","Census Tract 634, Cook County, Illinois","351100","null","120945","null",
"1400000US17031070101","Census Tract 701.01, Cook County, Illinois","312700","null","61131","null",
"1400000US17031070102","Census Tract 701.02, Cook County, Illinois","240300","null","42587","null",
"1400000US17031070103","Census Tract 701.03, Cook County, Illinois","342200","null","56913","null",
"1400000US17031070200","Census Tract 702, Cook County, Illinois","480800","null","72075","null",
"1400000US17031070300","Census Tract 703, Cook County, Illinois","435300","null","57449","null",
"1400000US17031070400","Census Tract 704, Cook County, Illinois","588800","null","81656","null",
"1400000US17031070500","Census Tract 705, Cook County, Illinois","596100","null","92318","null",
"1400000US17031070600","Census Tract 706, Cook County, Illinois","624700","null","34171","null",
"1400000US17031070700","Census Tract 707, Cook County, Illinois","431100","null","28638","null",
"1400000US17031071000","Census Tract 710, Cook County, Illinois","525400","null","271931","null",
"1400000US17031071100","Census Tract 711, Cook County, Illinois","814300","null","221073","null",
"1400000US17031071200","Census Tract 712, Cook County, Illinois","377400","null","50466","null",
"1400000US17031071300","Census Tract 713, Cook County, Illinois","617000","null","147761","null",
"1400000US17031071400","Census Tract 714, Cook County, Illinois","364100","null","58393","null",
"1400000US17031071500","Census Tract 715, Cook County, Illinois","290500","null","18352","null",
"1400000US17031071600","Census Tract 716, Cook County, Illinois","732700","null","110380","null",
"1400000US17031071700","Census Tract 717, Cook County, Illinois","611700","null","67825","null",
"1400000US17031071800","Census Tract 718, Cook County, Illinois","705700","null","64736","null",
"1400000US17031080100","Census Tract 801, Cook County, Illinois","500800","null","125720","null",
"1400000US17031080201","Census Tract 802.01, Cook County, Illinois","235500","null","23009","null",
"1400000US17031080202","Census Tract 802.02, Cook County, Illinois","265700","null","56767","null",
"1400000US17031080300","Census Tract 803, Cook County, Illinois","465700","null","60127","null",
"1400000US17031080400","Census Tract 804, Cook County, Illinois","486900","null","63172","null",
"1400000US17031081000","Census Tract 810, Cook County, Illinois","364300","null","89627","null",
"1400000US17031081100","Census Tract 811, Cook County, Illinois","382600","null","105692","null",
"1400000US17031081201","Census Tract 812.01, Cook County, Illinois","541200","null","102316","null",
"1400000US17031081202","Census Tract 812.02, Cook County, Illinois","560400","null","139205","null",
"1400000US17031081300","Census Tract 813, Cook County, Illinois","421400","null","85841","null",
"1400000US17031081401","Census Tract 814.01, Cook County, Illinois","487000","null","125539","null",
"1400000US17031081402","Census Tract 814.02, Cook County, Illinois","491700","null","135519","null",
"1400000US17031081403","Census Tract 814.03, Cook County, Illinois","375500","null","64323","null",
"1400000US17031081500","Census Tract 815, Cook County, Illinois","487000","null","88043","null",
"1400000US17031081600","Census Tract 816, Cook County, Illinois","313800","null","64804","null",
"1400000US17031081700","Census Tract 817, Cook County, Illinois","334900","null","33039","null",
"1400000US17031081800","Census Tract 818, Cook County, Illinois","409600","null","29941","null",
"1400000US17031081900","Census Tract 819, Cook County, Illinois","481700","null","72368","null",
"1400000US17031090100","Census Tract 901, Cook County, Illinois","315100","null","27587","null",
"1400000US17031090200","Census Tract 902, Cook County, Illinois","322600","null","29540","null",
"1400000US17031090300","Census Tract 903, Cook County, Illinois","307600","null","33751","null",
"1400000US17031100100","Census Tract 1001, Cook County, Illinois","282000","null","36548","null",
"1400000US17031100200","Census Tract 1002, Cook County, Illinois","267800","null","26168","null",
"1400000US17031100300","Census Tract 1003, Cook County, Illinois","346400","null","20518","null",
"1400000US17031100400","Census Tract 1004, Cook County, Illinois","318700","null","21756","null",
"1400000US17031100500","Census Tract 1005, Cook County, Illinois","290100","null","15280","null",
"1400000US17031100600","Census Tract 1006, Cook County, Illinois","271700","null","13191","null",
"1400000US17031100700","Census Tract 1007, Cook County, Illinois","263100","null","11571","null",
"1400000US17031110100","Census Tract 1101, Cook County, Illinois","293600","null","13847","null",
"1400000US17031110200","Census Tract 1102, Cook County, Illinois","308300","null","32296","null",
"1400000US17031110300","Census Tract 1103, Cook County, Illinois","252900","null","12217","null",
"1400000US17031110400","Census Tract 1104, Cook County, Illinois","292900","null","29619","null",
"1400000US17031110501","Census Tract 1105.01, Cook County, Illinois","280800","null","17987","null",
"1400000US17031110502","Census Tract 1105.02, Cook County, Illinois","193600","null","46205","null",
"1400000US17031120100","Census Tract 1201, Cook County, Illinois","449500","null","31468","null",
"1400000US17031120200","Census Tract 1202, Cook County, Illinois","452700","null","21396","null",
"1400000US17031120300","Census Tract 1203, Cook County, Illinois","409400","null","31320","null",
"1400000US17031120400","Census Tract 1204, Cook County, Illinois","344600","null","24549","null",
"1400000US17031130100","Census Tract 1301, Cook County, Illinois","293400","null","24316","null",
"1400000US17031130200","Census Tract 1302, Cook County, Illinois","297000","null","43883","null",
"1400000US17031130300","Census Tract 1303, Cook County, Illinois","344800","null","26077","null",
"1400000US17031140100","Census Tract 1401, Cook County, Illinois","210000","null","25126","null",
"1400000US17031140200","Census Tract 1402, Cook County, Illinois","215900","null","43953","null",
"1400000US17031140301","Census Tract 1403.01, Cook County, Illinois","189300","null","54831","null",
"1400000US17031140302","Census Tract 1403.02, Cook County, Illinois","213700","null","24140","null",
"1400000US17031140400","Census Tract 1404, Cook County, Illinois","274200","null","20444","null",
"1400000US17031140500","Census Tract 1405, Cook County, Illinois","239200","null","27649","null",
"1400000US17031140601","Census Tract 1406.01, Cook County, Illinois","232700","null","14647","null",
"1400000US17031140602","Census Tract 1406.02, Cook County, Illinois","242700","null","80726","null",
"1400000US17031140701","Census Tract 1407.01, Cook County, Illinois","282800","null","32690","null",
"1400000US17031140702","Census Tract 1407.02, Cook County, Illinois","252800","null","27653","null",
"1400000US17031140800","Census Tract 1408, Cook County, Illinois","382400","null","41373","null",
"1400000US17031150200","Census Tract 1502, Cook County, Illinois","301300","null","22045","null",
"1400000US17031150300","Census Tract 1503, Cook County, Illinois","269800","null","20028","null",
"1400000US17031150401","Census Tract 1504.01, Cook County, Illinois","241100","null","15185","null",
"1400000US17031150402","Census Tract 1504.02, Cook County, Illinois","270900","null","16862","null",
"1400000US17031150501","Census Tract 1505.01, Cook County, Illinois","238200","null","12920","null",
"1400000US17031150502","Census Tract 1505.02, Cook County, Illinois","235300","null","15196","null",
"1400000US17031150600","Census Tract 1506, Cook County, Illinois","244700","null","11449","null",
"1400000US17031150700","Census Tract 1507, Cook County, Illinois","235700","null","14377","null",
"1400000US17031150800","Census Tract 1508, Cook County, Illinois","255800","null","23745","null",
"1400000US17031151001","Census Tract 1510.01, Cook County, Illinois","244000","null","22039","null",
"1400000US17031151002","Census Tract 1510.02, Cook County, Illinois","269700","null","22907","null",
"1400000US17031151100","Census Tract 1511, Cook County, Illinois","259300","null","16771","null",
"1400000US17031151200","Census Tract 1512, Cook County, Illinois","239300","null","12034","null",
"1400000US17031160100","Census Tract 1601, Cook County, Illinois","301000","null","50039","null",
"1400000US17031160200","Census Tract 1602, Cook County, Illinois","364800","null","46682","null",
"1400000US17031160300","Census Tract 1603, Cook County, Illinois","158800","null","8208","null",
"1400000US17031160400","Census Tract 1604, Cook County, Illinois","286300","null","37885","null",
"1400000US17031160501","Census Tract 1605.01, Cook County, Illinois","293700","null","41146","null",
"1400000US17031160502","Census Tract 1605.02, Cook County, Illinois","263000","null","19459","null",
"1400000US17031160601","Census Tract 1606.01, Cook County, Illinois","248000","null","31226","null",
"1400000US17031160602","Census Tract 1606.02, Cook County, Illinois","196600","null","43579","null",
"1400000US17031160700","Census Tract 1607, Cook County, Illinois","293600","null","46625","null",
"1400000US17031160800","Census Tract 1608, Cook County, Illinois","255000","null","24565","null",
"1400000US17031160900","Census Tract 1609, Cook County, Illinois","371400","null","51590","null",
"1400000US17031161000","Census Tract 1610, Cook County, Illinois","410200","null","43120","null",
"1400000US17031161100","Census Tract 1611, Cook County, Illinois","385600","null","34651","null",
"1400000US17031161200","Census Tract 1612, Cook County, Illinois","236500","null","23886","null",
"1400000US17031161300","Census Tract 1613, Cook County, Illinois","191800","null","16908","null",
"1400000US17031170100","Census Tract 1701, Cook County, Illinois","167800","null","9432","null",
"1400000US17031170200","Census Tract 1702, Cook County, Illinois","225100","null","20662","null",
"1400000US17031170300","Census Tract 1703, Cook County, Illinois","236300","null","9863","null",
"1400000US17031170400","Census Tract 1704, Cook County, Illinois","228000","null","13675","null",
"1400000US17031170500","Census Tract 1705, Cook County, Illinois","248500","null","12649","null",
"1400000US17031170600","Census Tract 1706, Cook County, Illinois","247400","null","15684","null",
"1400000US17031170700","Census Tract 1707, Cook County, Illinois","220200","null","21092","null",
"1400000US17031170800","Census Tract 1708, Cook County, Illinois","234700","null","17309","null",
"1400000US17031170900","Census Tract 1709, Cook County, Illinois","249400","null","30335","null",
"1400000US17031171000","Census Tract 1710, Cook County, Illinois","238900","null","19026","null",
"1400000US17031171100","Census Tract 1711, Cook County, Illinois","225500","null","19084","null",
"1400000US17031180100","Census Tract 1801, Cook County, Illinois","222900","null","15807","null",
"1400000US17031190100","Census Tract 1901, Cook County, Illinois","206300","null","49189","null",
"1400000US17031190200","Census Tract 1902, Cook County, Illinois","222600","null","15324","null",
"1400000US17031190300","Census Tract 1903, Cook County, Illinois","229400","null","15735","null",
"1400000US17031190401","Census Tract 1904.01, Cook County, Illinois","207000","null","23215","null",
"1400000US17031190402","Census Tract 1904.02, Cook County, Illinois","239100","null","25973","null",
"1400000US17031190601","Census Tract 1906.01, Cook County, Illinois","191000","null","33164","null",
"1400000US17031190602","Census Tract 1906.02, Cook County, Illinois","222100","null","22073","null",
"1400000US17031190701","Census Tract 1907.01, Cook County, Illinois","230000","null","25138","null",
"1400000US17031190702","Census Tract 1907.02, Cook County, Illinois","193300","null","20265","null",
"1400000US17031190800","Census Tract 1908, Cook County, Illinois","241000","null","15705","null",
"1400000US17031190900","Census Tract 1909, Cook County, Illinois","197900","null","24073","null",
"1400000US17031191000","Census Tract 1910, Cook County, Illinois","191000","null","22075","null",
"1400000US17031191100","Census Tract 1911, Cook County, Illinois","173200","null","17155","null",
"1400000US17031191200","Census Tract 1912, Cook County, Illinois","187000","null","26418","null",
"1400000US17031191301","Census Tract 1913.01, Cook County, Illinois","154200","null","23994","null",
"1400000US17031191302","Census Tract 1913.02, Cook County, Illinois","163500","null","26806","null",
"1400000US17031200100","Census Tract 2001, Cook County, Illinois","208900","null","17197","null",
"1400000US17031200200","Census Tract 2002, Cook County, Illinois","198600","null","28096","null",
"1400000US17031200300","Census Tract 2003, Cook County, Illinois","208000","null","73658","null",
"1400000US17031200401","Census Tract 2004.01, Cook County, Illinois","202200","null","59198","null",
"1400000US17031200402","Census Tract 2004.02, Cook County, Illinois","227000","null","28466","null",
"1400000US17031210100","Census Tract 2101, Cook County, Illinois","317700","null","25367","null",
"1400000US17031210400","Census Tract 2104, Cook County, Illinois","265500","null","19030","null",
"1400000US17031210501","Census Tract 2105.01, Cook County, Illinois","255900","null","114637","null",
"1400000US17031210502","Census Tract 2105.02, Cook County, Illinois","243500","null","41807","null",
"1400000US17031210601","Census Tract 2106.01, Cook County, Illinois","278800","null","60011","null",
"1400000US17031210602","Census Tract 2106.02, Cook County, Illinois","257600","null","27880","null",
"1400000US17031210700","Census Tract 2107, Cook County, Illinois","291200","null","41130","null",
"1400000US17031210800","Census Tract 2108, Cook County, Illinois","320200","null","42230","null",
"1400000US17031210900","Census Tract 2109, Cook County, Illinois","348500","null","27676","null",
"1400000US17031220300","Census Tract 2203, Cook County, Illinois","386600","null","37434","null",
"1400000US17031220400","Census Tract 2204, Cook County, Illinois","438000","null","95611","null",
"1400000US17031220500","Census Tract 2205, Cook County, Illinois","371100","null","47462","null",
"1400000US17031220601","Census Tract 2206.01, Cook County, Illinois","325400","null","59393","null",
"1400000US17031220602","Census Tract 2206.02, Cook County, Illinois","320700","null","70467","null",
"1400000US17031220701","Census Tract 2207.01, Cook County, Illinois","265200","null","33446","null",
"1400000US17031220702","Census Tract 2207.02, Cook County, Illinois","306500","null","38419","null",
"1400000US17031220901","Census Tract 2209.01, Cook County, Illinois","190900","null","62407","null",
"1400000US17031220902","Census Tract 2209.02, Cook County, Illinois","267000","null","50770","null",
"1400000US17031221000","Census Tract 2210, Cook County, Illinois","232000","null","18217","null",
"1400000US17031221100","Census Tract 2211, Cook County, Illinois","312700","null","51768","null",
"1400000US17031221200","Census Tract 2212, Cook County, Illinois","274200","null","15629","null",
"1400000US17031221300","Census Tract 2213, Cook County, Illinois","313900","null","33666","null",
"1400000US17031221400","Census Tract 2214, Cook County, Illinois","284000","null","51402","null",
"1400000US17031221500","Census Tract 2215, Cook County, Illinois","424600","null","90406","null",
"1400000US17031221600","Census Tract 2216, Cook County, Illinois","464800","null","39471","null",
"1400000US17031222200","Census Tract 2222, Cook County, Illinois","528200","null","56554","null",
"1400000US17031222500","Census Tract 2225, Cook County, Illinois","279200","null","20772","null",
"1400000US17031222600","Census Tract 2226, Cook County, Illinois","310900","null","42245","null",
"1400000US17031222700","Census Tract 2227, Cook County, Illinois","248200","null","25120","null",
"1400000US17031222800","Census Tract 2228, Cook County, Illinois","236600","null","29757","null",
"1400000US17031222900","Census Tract 2229, Cook County, Illinois","206700","null","76341","null",
"1400000US17031230100","Census Tract 2301, Cook County, Illinois","280000","null","106357","null",
"1400000US17031230200","Census Tract 2302, Cook County, Illinois","229500","null","67489","null",
"1400000US17031230300","Census Tract 2303, Cook County, Illinois","265500","null","80535","null",
"1400000US17031230400","Census Tract 2304, Cook County, Illinois","165600","null","21746","null",
"1400000US17031230500","Census Tract 2305, Cook County, Illinois","165300","null","37654","null",
"1400000US17031230600","Census Tract 2306, Cook County, Illinois","156800","null","28898","null",
"1400000US17031230700","Census Tract 2307, Cook County, Illinois","195700","null","27134","null",
"1400000US17031230800","Census Tract 2308, Cook County, Illinois","194700","null","28148","null",
"1400000US17031230900","Census Tract 2309, Cook County, Illinois","235000","null","71404","null",
"1400000US17031231100","Census Tract 2311, Cook County, Illinois","134400","null","63191","null",
"1400000US17031231200","Census Tract 2312, Cook County, Illinois","140000","null","28855","null",
"1400000US17031231500","Census Tract 2315, Cook County, Illinois","177900","null","23560","null",
"1400000US17031240200","Census Tract 2402, Cook County, Illinois","438400","null","84375","null",
"1400000US17031240300","Census Tract 2403, Cook County, Illinois","593300","null","93005","null",
"1400000US17031240500","Census Tract 2405, Cook County, Illinois","361800","null","15997","null",
"1400000US17031240600","Census Tract 2406, Cook County, Illinois","325300","null","51875","null",
"1400000US17031240700","Census Tract 2407, Cook County, Illinois","278700","null","34037","null",
"1400000US17031240800","Census Tract 2408, Cook County, Illinois","293400","null","33292","null",
"1400000US17031240900","Census Tract 2409, Cook County, Illinois","276200","null","23229","null",
"1400000US17031241000","Census Tract 2410, Cook County, Illinois","269400","null","32430","null",
"1400000US17031241100","Census Tract 2411, Cook County, Illinois","274500","null","27563","null",
"1400000US17031241200","Census Tract 2412, Cook County, Illinois","548100","null","58970","null",
"1400000US17031241300","Census Tract 2413, Cook County, Illinois","416900","null","44719","null",
"1400000US17031241400","Census Tract 2414, Cook County, Illinois","464500","null","90046","null",
"1400000US17031241500","Census Tract 2415, Cook County, Illinois","474300","null","81133","null",
"1400000US17031241600","Census Tract 2416, Cook County, Illinois","340700","null","22752","null",
"1400000US17031242000","Census Tract 2420, Cook County, Illinois","454900","null","49444","null",
"1400000US17031242100","Census Tract 2421, Cook County, Illinois","444900","null","23985","null",
"1400000US17031242200","Census Tract 2422, Cook County, Illinois","457800","null","42739","null",
"1400000US17031242300","Census Tract 2423, Cook County, Illinois","447600","null","48910","null",
"1400000US17031242400","Census Tract 2424, Cook County, Illinois","452400","null","71886","null",
"1400000US17031242500","Census Tract 2425, Cook County, Illinois","332700","null","54123","null",
"1400000US17031242600","Census Tract 2426, Cook County, Illinois","329000","null","25169","null",
"1400000US17031242700","Census Tract 2427, Cook County, Illinois","228400","null","62369","null",
"1400000US17031242800","Census Tract 2428, Cook County, Illinois","398000","null","65540","null",
"1400000US17031242900","Census Tract 2429, Cook County, Illinois","395000","null","59945","null",
"1400000US17031243000","Census Tract 2430, Cook County, Illinois","394900","null","51545","null",
"1400000US17031243100","Census Tract 2431, Cook County, Illinois","368300","null","29123","null",
"1400000US17031243200","Census Tract 2432, Cook County, Illinois","447700","null","45942","null",
"1400000US17031243300","Census Tract 2433, Cook County, Illinois","370000","null","47739","null",
"1400000US17031243400","Census Tract 2434, Cook County, Illinois","334200","null","23047","null",
"1400000US17031243500","Census Tract 2435, Cook County, Illinois","363800","null","23098","null",
"1400000US17031250200","Census Tract 2502, Cook County, Illinois","166100","null","32733","null",
"1400000US17031250300","Census Tract 2503, Cook County, Illinois","178000","null","21185","null",
"1400000US17031250400","Census Tract 2504, Cook County, Illinois","181700","null","25144","null",
"1400000US17031250500","Census Tract 2505, Cook County, Illinois","251900","null","15721","null",
"1400000US17031250600","Census Tract 2506, Cook County, Illinois","188300","null","15745","null",
"1400000US17031250700","Census Tract 2507, Cook County, Illinois","177800","null","32453","null",
"1400000US17031250800","Census Tract 2508, Cook County, Illinois","161200","null","14115","null",
"1400000US17031251000","Census Tract 2510, Cook County, Illinois","146900","null","54890","null",
"1400000US17031251100","Census Tract 2511, Cook County, Illinois","172600","null","21518","null",
"1400000US17031251200","Census Tract 2512, Cook County, Illinois","159600","null","7211","null",
"1400000US17031251300","Census Tract 2513, Cook County, Illinois","125200","null","23977","null",
"1400000US17031251400","Census Tract 2514, Cook County, Illinois","199000","null","28031","null",
"1400000US17031251500","Census Tract 2515, Cook County, Illinois","167200","null","30170","null",
"1400000US17031251600","Census Tract 2516, Cook County, Illinois","150300","null","33560","null",
"1400000US17031251700","Census Tract 2517, Cook County, Illinois","124000","null","66165","null",
"1400000US17031251800","Census Tract 2518, Cook County, Illinois","171800","null","41987","null",
"1400000US17031251900","Census Tract 2519, Cook County, Illinois","115900","null","14288","null",
"1400000US17031252000","Census Tract 2520, Cook County, Illinois","203000","null","55697","null",
"1400000US17031252101","Census Tract 2521.01, Cook County, Illinois","171200","null","25858","null",
"1400000US17031252102","Census Tract 2521.02, Cook County, Illinois","177000","null","26302","null",
"1400000US17031252201","Census Tract 2522.01, Cook County, Illinois","95200","null","15973","null",
"1400000US17031252202","Census Tract 2522.02, Cook County, Illinois","181400","null","42227","null",
"1400000US17031260100","Census Tract 2601, Cook County, Illinois","208700","null","60522","null",
"1400000US17031260200","Census Tract 2602, Cook County, Illinois","180000","null","42085","null",
"1400000US17031260300","Census Tract 2603, Cook County, Illinois","119200","null","23443","null",
"1400000US17031260400","Census Tract 2604, Cook County, Illinois","171400","null","64812","null",
"1400000US17031260500","Census Tract 2605, Cook County, Illinois","130000","null","31628","null",
"1400000US17031260600","Census Tract 2606, Cook County, Illinois","201200","null","70767","null",
"1400000US17031260700","Census Tract 2607, Cook County, Illinois","195100","null","86987","null",
"1400000US17031260800","Census Tract 2608, Cook County, Illinois","233300","null","139726","null",
"1400000US17031260900","Census Tract 2609, Cook County, Illinois","118300","null","39889","null",
"1400000US17031261000","Census Tract 2610, Cook County, Illinois","130500","null","51104","null",
"1400000US17031270500","Census Tract 2705, Cook County, Illinois","120000","null","107270","null",
