"GEO_ID","NAME","B25077_001E","B25077_001EA","B25077_001M","B25077_001MA",
"1400000US17031030400","Census Tract 304, Cook County, Illinois","426100","null","75818","null",
"1400000US17031030500","Census Tract 305, Cook County, Illinois","340400","null","75563","null",
"1400000US17031030601","Census Tract 306.01, Cook County, Illinois","228800","null","51811","null",
"1400000US17031030603","Census Tract 306.03, Cook County, Illinois","281900","null","44316","null",
"1400000US17031030604","Census Tract 306.04, Cook County, Illinois","202900","null","25652","null",
"1400000US17031030701","Census Tract 307.01, Cook County, Illinois","179200","null","85939","null",
"1400000US17031030702","Census Tract 307.02, Cook County, Illinois","169900","null","9300","null",
"1400000US17031030703","Census Tract 307.03, Cook County, Illinois","229900","null","19887","null",
"1400000US17031030706","Census Tract 307.06, Cook County, Illinois","283100","null","101223","null",
"1400000US17031030800","Census Tract 308, Cook County, Illinois","509500","null","79514","null",
"1400000US17031030900","Census Tract 309, Cook County, Illinois","391500","null","32552","null",
"1400000US17031031000","Census Tract 310, Cook County, Illinois","401100","null","91284","null",
"1400000US17031031100","Census Tract 311, Cook County, Illinois","361100","null","76881","null",
"1400000US17031031200","Census Tract 312, Cook County, Illinois","268700","null","26083","null",
"1400000US17031031300","Census Tract 313, Cook County, Illinois","218300","null","48905","null",
"1400000US17031031400","Census Tract 314, Cook County, Illinois","235000","null","18808","null",
"1400000US17031031501","Census Tract 315.01, Cook County, Illinois","321000","null","38884","null",
"1400000US17031031502","Census Tract 315.02, Cook County, Illinois","255600","null","51141","null",
"1400000US17031031700","Census Tract 317, Cook County, Illinois","347200","null","27626","null",
"1400000US17031031800","Census Tract 318, Cook County, Illinois","380100","null","32656","null",
"1400000US17031031900","Census Tract 319, Cook County, Illinois","341800","null","21493","null",
"1400000US17031032100","Census Tract 321, Cook County, Illinois","293600","null","114578","null",
"1400000US17031040100","Census Tract 401, Cook County, Illinois","440300","null","43112","null",
"1400000US17031040201","Census Tract 402.01, Cook County, Illinois","371100","null","27759","null",
"1400000US17031040202","Census Tract 402.02, Cook County, Illinois","243400","null","37888","null",
"1400000US17031040300","Census Tract 403, Cook County, Illinois","372000","null","45518","null",
"1400000US17031040401","Census Tract 404.01, Cook County, Illinois","456900","null","46386","null",
"1400000US17031040402","Census Tract 404.02, Cook County, Illinois","436600","null","63049","null",
"1400000US17031040600","Census Tract 406, Cook County, Illinois","781000","null","137210","null",
"1400000US17031040700","Census Tract 407, Cook County, Illinois","368300","null","41746","null",
"1400000US17031040800","Census Tract 408, Cook County, Illinois","396900","null","78934","null",
"1400000US17031040900","Census Tract 409, Cook County, Illinois","535100","null","212216","null",
"1400000US17031050100","Census Tract 501, Cook County, Illinois","673800","null","185591","null",
"1400000US17031050200","Census Tract 502, Cook County, Illinois","613900","null","86977","null",
"1400000US17031050300","Census Tract 503, Cook County, Illinois","637300","null","52325","null",
"1400000US17031050500","Census Tract 505, Cook County, Illinois","681000","null","53513","null",
"1400000US17031050600","Census Tract 506, Cook County, Illinois","599200","null","110978","null",
"1400000US17031050700","Census Tract 507, Cook County, Illinois","530200","null","88617","null",
"1400000US17031050800","Census Tract 508, Cook County, Illinois","812500","null","115697","null",
"1400000US17031050900","Census Tract 509, Cook County, Illinois","689200","null","84711","null",
"1400000US17031051000","Census Tract 510, Cook County, Illinois","524100","null","76918","null",
"1400000US17031051100","Census Tract 511, Cook County, Illinois","665200","null","39200","null",
"1400000US17031051200","Census Tract 512, Cook County, Illinois","675000","null","299342","null",
"1400000US17031051300","Census Tract 513, Cook County, Illinois","598200","null","49135","null",
"1400000US17031051400","Census Tract 514, Cook County, Illinois","467000","null","30862","null",
"1400000US17031060100","Census Tract 601, Cook County, Illinois","472500","null","117776","null",
"1400000US17031060200","Census Tract 602, Cook County, Illinois","686000","null","288755","null",
"1400000US17031060300","Census Tract 603, Cook County, Illinois","534400","null","132603","null",
"1400000US17031060400","Census Tract 604, Cook County, Illinois","605600","null","45002","null",
"1400000US17031060500","Census Tract 605, Cook County, Illinois","778000","null","89335","null",
"1400000US17031060800","Census Tract 608, Cook County, Illinois","198600","null","31072","null",
"1400000US17031060900","Census Tract 609, Cook County, Illinois","212600","null","39658","null",
"1400000US17031061000","Census Tract 610, Cook County, Illinois","475700","null","34761","null",
"1400000US17031061100","Census Tract 611, Cook County, Illinois","544500","null","67102","null",
"1400000US17031061200","Census Tract 612, Cook County, Illinois","809600","null","140790","null",
"1400000US17031061500","Census Tract 615, Cook County, Illinois","601800","null","100999","null",
"1400000US17031061800","Census Tract 618, Cook County, Illinois","393500","null","68128","null",
"1400000US17031061901","Census Tract 619.01, Cook County, Illinois","310800","null","144436","null",
"1400000US17031061902","Census Tract 619.02, Cook County, Illinois","418300","null","54573","null",
"1400000US17031062000","Census Tract 620, Cook County, Illinois","366100","null","60257","null",
"1400000US17031062100","Census Tract 621, Cook County, Illinois","450000","null","37471","null",
"1400000US17031062200","Census Tract 622, Cook County, Illinois","602300","null","60701","null",
"1400000US17031062300","Census Tract 623, Cook County, Illinois","805800","null","136268","null",
"1400000US17031062400","Census Tract 624, Cook County, Illinois","595700","null","63165","null",
"1400000US17031062500","Census Tract 625, Cook County, Illinois","485500","null","52622","null",
"1400000US17031062600","Census Tract 626, Cook County, Illinois","756000","null","92339","null",
"1400000US17031062700","Census Tract 627, Cook County, Illinois","663700","null","80031","null",
"1400000US17031062800","Census Tract 628, Cook County, Illinois","668200","null","79371","null",
"1400000US17031062900","Census Tract 629, Cook County, Illinois","638900","null","105296","null",
"1400000US17031063000","Census Tract 630, Cook County, Illinois","424200","null","108650","null",
"1400000US17031063100","Census Tract 631, Cook County, Illinois","488800","null","52464","null",
"1400000US17031063200","Census Tract 632, Cook County, Illinois","289800","null","36886","null",
"1400000US17031063301","Census Tract 633.01, Cook County, Illinois","342700","null","49382","null",
"1400000US17031063302","Census Tract 633.02, Cook County, Illinois","333000","null","41815","null",
"1400000US17031063303","Census Tract 633.03, Cook County, Illinois","333500","null","27510","null",
"1400000US17031063400","Census Tract 634, Cook County, Illinois","459800","null","50215","null",
"1400000US17031070101","Census Tract 701.01, Cook County, Illinois","344500","null","87701","null",
"1400000US17031070102","Census Tract 701.02, Cook County, Illinois","599000","null","211846","null",
"1400000US17031070103","Census Tract 701.03, Cook County, Illinois","406400","null","71397","null",
"1400000US17031070200","Census Tract 702, Cook County, Illinois","644800","null","133834","null",
"1400000US17031070300","Census Tract 703, Cook County, Illinois","681700","null","104617","null",
"1400000US17031070400","Census Tract 704, Cook County, Illinois","835900","null","205251","null",
"1400000US17031070500","Census Tract 705, Cook County, Illinois","751200","null","110271","null",
"1400000US17031070600","Census Tract 706, Cook County, Illinois","798700","null","57512","null",
"1400000US17031070700","Census Tract 707, Cook County, Illinois","576900","null","96944","null",
"1400000US17031071000","Census Tract 710, Cook County, Illinois","838400","null","166965","null",
"1400000US17031071100","Census Tract 711, Cook County, Illinois","1245500","null","450424","null",
"1400000US17031071200","Census Tract 712, Cook County, Illinois","552800","null","130904","null",
"1400000US17031071300","Census Tract 713, Cook County, Illinois","504400","null","353772","null",
"1400000US17031071400","Census Tract 714, Cook County, Illinois","537600","null","152218","null",
"1400000US17031071500","Census Tract 715, Cook County, Illinois","461100","null","68750","null",
"1400000US17031071600","Census Tract 716, Cook County, Illinois","897700","null","106918","null",
"1400000US17031071700","Census Tract 717, Cook County, Illinois","830600","null","93369","null",
"1400000US17031071800","Census Tract 718, Cook County, Illinois","760500","null","106243","null",
"1400000US17031080100","Census Tract 801, Cook County, Illinois","617100","null","115355","null",
"1400000US17031080201","Census Tract 802.01, Cook County, Illinois","296800","null","57526","null",
"1400000US17031080202","Census Tract 802.02, Cook County, Illinois","351000","null","94413","null",
"1400000US17031080300","Census Tract 803, Cook County, Illinois","454100","null","23084","null",
"1400000US17031080400","Census Tract 804, Cook County, Illinois","595400","null","57475","null",
"1400000US17031081000","Census Tract 810, Cook County, Illinois","429100","null","58260","null",
"1400000US17031081100","Census Tract 811, Cook County, Illinois","410400","null","79050","null",
"1400000US17031081201","Census Tract 812.01, Cook County, Illinois","772900","null","220910","null",
"1400000US17031081202","Census Tract 812.02, Cook County, Illinois","840700","null","299339","null",
"1400000US17031081300","Census Tract 813, Cook County, Illinois","364300","null","85182","null",
"1400000US17031081401","Census Tract 814.01, Cook County, Illinois","532800","null","200045","null",
"1400000US17031081402","Census Tract 814.02, Cook County, Illinois","536600","null","89691","null",
"1400000US17031081403","Census Tract 814.03, Cook County, Illinois","693700","null","227978","null",
"1400000US17031081500","Census Tract 815, Cook County, Illinois","-","-","**","**",
"1400000US17031081600","Census Tract 816, Cook County, Illinois","390100","null","65836","null",
"1400000US17031081700","Census Tract 817, Cook County, Illinois","371500","null","23713","null",
"1400000US17031081800","Census Tract 818, Cook County, Illinois","473200","null","26478","null",
"1400000US17031081900","Census Tract 819, Cook County, Illinois","459800","null","226631","null",
"1400000US17031090100","Census Tract 901, Cook County, Illinois","371100","null","22295","null",
"1400000US17031090200","Census Tract 902, Cook County, Illinois","418300","null","35782","null",
"1400000US17031090300","Census Tract 903, Cook County, Illinois","399700","null","31231","null",
"1400000US17031100100","Census Tract 1001, Cook County, Illinois","393900","null","32981","null",
"1400000US17031100200","Census Tract 1002, Cook County, Illinois","331100","null","22293","null",
"1400000US17031100300","Census Tract 1003, Cook County, Illinois","392300","null","24573","null",
"1400000US17031100400","Census Tract 1004, Cook County, Illinois","345600","null","11045","null",
"1400000US17031100500","Census Tract 1005, Cook County, Illinois","301900","null","30042","null",
"1400000US17031100600","Census Tract 1006, Cook County, Illinois","321000","null","12327","null",
"1400000US17031100700","Census Tract 1007, Cook County, Illinois","329700","null","12343","null",
"1400000US17031110100","Census Tract 1101, Cook County, Illinois","357700","null","41704","null",
"1400000US17031110200","Census Tract 1102, Cook County, Illinois","281100","null","36215","null",
"1400000US17031110300","Census Tract 1103, Cook County, Illinois","304400","null","16297","null",
"1400000US17031110400","Census Tract 1104, Cook County, Illinois","334200","null","15160","null",
"1400000US17031110501","Census Tract 1105.01, Cook County, Illinois","311900","null","20312","null",
"1400000US17031110502","Census Tract 1105.02, Cook County, Illinois","263400","null","27476","null",
"1400000US17031120100","Census Tract 1201, Cook County, Illinois","484400","null","23231","null",
"1400000US17031120200","Census Tract 1202, Cook County, Illinois","510900","null","35769","null",
"1400000US17031120300","Census Tract 1203, Cook County, Illinois","466500","null","28428","null",
"1400000US17031120400","Census Tract 1204, Cook County, Illinois","367000","null","17724","null",
"1400000US17031130100","Census Tract 1301, Cook County, Illinois","376100","null","24652","null",
"1400000US17031130200","Census Tract 1302, Cook County, Illinois","285100","null","15104","null",
"1400000US17031130300","Census Tract 1303, Cook County, Illinois","371800","null","33987","null",
"1400000US17031140100","Census Tract 1401, Cook County, Illinois","283700","null","73349","null",
"1400000US17031140200","Census Tract 1402, Cook County, Illinois","222500","null","22785","null",
"1400000US17031140301","Census Tract 1403.01, Cook County, Illinois","288100","null","48893","null",
"1400000US17031140302","Census Tract 1403.02, Cook County, Illinois","286600","null","28882","null",
"1400000US17031140400","Census Tract 1404, Cook County, Illinois","315600","null","31628","null",
"1400000US17031140500","Census Tract 1405, Cook County, Illinois","306800","null","33336","null",
"1400000US17031140601","Census Tract 1406.01, Cook County, Illinois","369000","null","19034","null",
"1400000US17031140602","Census Tract 1406.02, Cook County, Illinois","274400","null","34507","null",
"1400000US17031140701","Census Tract 1407.01, Cook County, Illinois","295000","null","37321","null",
"1400000US17031140702","Census Tract 1407.02, Cook County, Illinois","314100","null","68555","null",
"1400000US17031140800","Census Tract 1408, Cook County, Illinois","558900","null","48908","null",
"1400000US17031150200","Census Tract 1502, Cook County, Illinois","347800","null","19377","null",
"1400000US17031150300","Census Tract 1503, Cook County, Illinois","317400","null","20410","null",
"1400000US17031150401","Census Tract 1504.01, Cook County, Illinois","278200","null","16408","null",
"1400000US17031150402","Census Tract 1504.02, Cook County, Illinois","330800","null","23209","null",
"1400000US17031150501","Census Tract 1505.01, Cook County, Illinois","278200","null","7660","null",
"1400000US17031150502","Census Tract 1505.02, Cook County, Illinois","303100","null","29274","null",
"1400000US17031150600","Census Tract 1506, Cook County, Illinois","326700","null","20483","null",
"1400000US17031150700","Census Tract 1507, Cook County, Illinois","315500","null","19999","null",
"1400000US17031150800","Census Tract 1508, Cook County, Illinois","312300","null","25157","null",
"1400000US17031151001","Census Tract 1510.01, Cook County, Illinois","299800","null","26292","null",
"1400000US17031151002","Census Tract 1510.02, Cook County, Illinois","312600","null","17702","null",
"1400000US17031151100","Census Tract 1511, Cook County, Illinois","294000","null","18973","null",
"1400000US17031151200","Census Tract 1512, Cook County, Illinois","306100","null","20750","null",
"1400000US17031160100","Census Tract 1601, Cook County, Illinois","347900","null","22244","null",
"1400000US17031160200","Census Tract 1602, Cook County, Illinois","518600","null","65525","null",
"1400000US17031160300","Census Tract 1603, Cook County, Illinois","186400","null","22551","null",
"1400000US17031160400","Census Tract 1604, Cook County, Illinois","406900","null","67580","null",
"1400000US17031160501","Census Tract 1605.01, Cook County, Illinois","263400","null","35271","null",
"1400000US17031160502","Census Tract 1605.02, Cook County, Illinois","336700","null","32539","null",
"1400000US17031160601","Census Tract 1606.01, Cook County, Illinois","285400","null","33229","null",
"1400000US17031160602","Census Tract 1606.02, Cook County, Illinois","327400","null","63581","null",
"1400000US17031160700","Census Tract 1607, Cook County, Illinois","484400","null","185197","null",
"1400000US17031160800","Census Tract 1608, Cook County, Illinois","363200","null","33424","null",
"1400000US17031160900","Census Tract 1609, Cook County, Illinois","454300","null","20012","null",
"1400000US17031161000","Census Tract 1610, Cook County, Illinois","609800","null","61165","null",
"1400000US17031161100","Census Tract 1611, Cook County, Illinois","549000","null","63353","null",
"1400000US17031161200","Census Tract 1612, Cook County, Illinois","272000","null","15042","null",
"1400000US17031161300","Census Tract 1613, Cook County, Illinois","286700","null","18861","null",
"1400000US17031170100","Census Tract 1701, Cook County, Illinois","208500","null","14246","null",
"1400000US17031170200","Census Tract 1702, Cook County, Illinois","268000","null","9466","null",
"1400000US17031170300","Census Tract 1703, Cook County, Illinois","271800","null","12502","null",
"1400000US17031170400","Census Tract 1704, Cook County, Illinois","269700","null","13614","null",
"1400000US17031170500","Census Tract 1705, Cook County, Illinois","263500","null","12907","null",
"1400000US17031170600","Census Tract 1706, Cook County, Illinois","277200","null","15366","null",
"1400000US17031170700","Census Tract 1707, Cook County, Illinois","251900","null","26429","null",
"1400000US17031170800","Census Tract 1708, Cook County, Illinois","275200","null","9307","null",
"1400000US17031170900","Census Tract 1709, Cook County, Illinois","252800","null","22658","null",
"1400000US17031171000","Census Tract 1710, Cook County, Illinois","299100","null","21056","null",
"1400000US17031171100","Census Tract 1711, Cook County, Illinois","268500","null","11629","null",
"1400000US17031180100","Census Tract 1801, Cook County, Illinois","255000","null","16644","null",
"1400000US17031190100","Census Tract 1901, Cook County, Illinois","300000","null","52323","null",
"1400000US17031190200","Census Tract 1902, Cook County, Illinois","283000","null","14001","null",
"1400000US17031190300","Census Tract 1903, Cook County, Illinois","281700","null","21609","null",
"1400000US17031190401","Census Tract 1904.01, Cook County, Illinois","272300","null","31362","null",
"1400000US17031190402","Census Tract 1904.02, Cook County, Illinois","271100","null","9648","null",
"1400000US17031190601","Census Tract 1906.01, Cook County, Illinois","240000","null","24409","null",
"1400000US17031190602","Census Tract 1906.02, Cook County, Illinois","245300","null","18692","null",
"1400000US17031190701","Census Tract 1907.01, Cook County, Illinois","251700","null","37147","null",
"1400000US17031190702","Census Tract 1907.02, Cook County, Illinois","229100","null","14290","null",
"1400000US17031190800","Census Tract 1908, Cook County, Illinois","265700","null","15675","null",
"1400000US17031190900","Census Tract 1909, Cook County, Illinois","283900","null","27397","null",
"1400000US17031191000","Census Tract 1910, Cook County, Illinois","253400","null","25313","null",
"1400000US17031191100","Census Tract 1911, Cook County, Illinois","237300","null","18129","null",
"1400000US17031191200","Census Tract 1912, Cook County, Illinois","236900","null","26544","null",
"1400000US17031191301","Census Tract 1913.01, Cook County, Illinois","258100","null","30718","null",
"1400000US17031191302","Census Tract 1913.02, Cook County, Illinois","236800","null","21493","null",
"1400000US17031200100","Census Tract 2001, Cook County, Illinois","272800","null","34548","null",
"1400000US17031200200","Census Tract 2002, Cook County, Illinois","301400","null","25053","null",
"1400000US17031200300","Census Tract 2003, Cook County, Illinois","254800","null","25771","null",
"1400000US17031200401","Census Tract 2004.01, Cook County, Illinois","238500","null","21243","null",
"1400000US17031200402","Census Tract 2004.02, Cook County, Illinois","268300","null","24215","null",
"1400000US17031210100","Census Tract 2101, Cook County, Illinois","358800","null","56487","null",
"1400000US17031210400","Census Tract 2104, Cook County, Illinois","286200","null","42758","null",
"1400000US17031210501","Census Tract 2105.01, Cook County, Illinois","356700","null","82161","null",
"1400000US17031210502","Census Tract 2105.02, Cook County, Illinois","368200","null","84042","null",
"1400000US17031210601","Census Tract 2106.01, Cook County, Illinois","394800","null","67194","null",
"1400000US17031210602","Census Tract 2106.02, Cook County, Illinois","376600","null","44658","null",
"1400000US17031210700","Census Tract 2107, Cook County, Illinois","472800","null","136307","null",
"1400000US17031210800","Census Tract 2108, Cook County, Illinois","391100","null","52075","null",
"1400000US17031210900","Census Tract 2109, Cook County, Illinois","417100","null","84640","null",
"1400000US17031220300","Census Tract 2203, Cook County, Illinois","428600","null","109727","null",
"1400000US17031220400","Census Tract 2204, Cook County, Illinois","555800","null","105595","null",
"1400000US17031220500","Census Tract 2205, Cook County, Illinois","363300","null","44494","null",
"1400000US17031220601","Census Tract 2206.01, Cook County, Illinois","436700","null","56163","null",
"1400000US17031220602","Census Tract 2206.02, Cook County, Illinois","437900","null","54318","null",
"1400000US17031220701","Census Tract 2207.01, Cook County, Illinois","352400","null","67927","null",
"1400000US17031220702","Census Tract 2207.02, Cook County, Illinois","418000","null","66391","null",
"1400000US17031220901","Census Tract 2209.01, Cook County, Illinois","339000","null","31533","null",
"1400000US17031220902","Census Tract 2209.02, Cook County, Illinois","429900","null","24708","null",
"1400000US17031221000","Census Tract 2210, Cook County, Illinois","328000","null","33411","null",
"1400000US17031221100","Census Tract 2211, Cook County, Illinois","363600","null","24191","null",
"1400000US17031221200","Census Tract 2212, Cook County, Illinois","381900","null","34658","null",
"1400000US17031221300","Census Tract 2213, Cook County, Illinois","584700","null","169282","null",
"1400000US17031221400","Census Tract 2214, Cook County, Illinois","453700","null","92588","null",
"1400000US17031221500","Census Tract 2215, Cook County, Illinois","534300","null","106588","null",
"1400000US17031221600","Census Tract 2216, Cook County, Illinois","611000","null","76175","null",
"1400000US17031222200","Census Tract 2222, Cook County, Illinois","692400","null","102640","null",
"1400000US17031222500","Census Tract 2225, Cook County, Illinois","527400","null","132256","null",
"1400000US17031222600","Census Tract 2226, Cook County, Illinois","396700","null","224748","null",
"1400000US17031222700","Census Tract 2227, Cook County, Illinois","330000","null","49548","null",
"1400000US17031222800","Census Tract 2228, Cook County, Illinois","238900","null","152814","null",
"1400000US17031222900","Census Tract 2229, Cook County, Illinois","340700","null","21946","null",
"1400000US17031230100","Census Tract 2301, Cook County, Illinois","420500","null","155899","null",
"1400000US17031230200","Census Tract 2302, Cook County, Illinois","280000","null","62814","null",
"1400000US17031230300","Census Tract 2303, Cook County, Illinois","281400","null","13056","null",
"1400000US17031230400","Census Tract 2304, Cook County, Illinois","288600","null","38387","null",
"1400000US17031230500","Census Tract 2305, Cook County, Illinois","256200","null","72823","null",
"1400000US17031230600","Census Tract 2306, Cook County, Illinois","224100","null","85073","null",
"1400000US17031230700","Census Tract 2307, Cook County, Illinois","252600","null","52160","null",
"1400000US17031230800","Census Tract 2308, Cook County, Illinois","225500","null","27530","null",
"1400000US17031230900","Census Tract 2309, Cook County, Illinois","323100","null","55195","null",
"1400000US17031231100","Census Tract 2311, Cook County, Illinois","170800","null","50293","null",
"1400000US17031231200","Census Tract 2312, Cook County, Illinois","160100","null","12410","null",
"1400000US17031231500","Census Tract 2315, Cook County, Illinois","165600","null","20915","null",
"1400000US17031240200","Census Tract 2402, Cook County, Illinois","714300","null","217753","null",
"1400000US17031240300","Census Tract 2403, Cook County, Illinois","718800","null","104822","null",
"1400000US17031240500","Census Tract 2405, Cook County, Illinois","457000","null","21259","null",
"1400000US17031240600","Census Tract 2406, Cook County, Illinois","466000","null","48261","null",
"1400000US17031240700","Census Tract 2407, Cook County, Illinois","451900","null","153543","null",
"1400000US17031240800","Census Tract 2408, Cook County, Illinois","587800","null","77812","null",
"1400000US17031240900","Census Tract 2409, Cook County, Illinois","367800","null","23437","null",
"1400000US17031241000","Census Tract 2410, Cook County, Illinois","335100","null","45598","null",
"1400000US17031241100","Census Tract 2411, Cook County, Illinois","394400","null","43624","null",
"1400000US17031241200","Census Tract 2412, Cook County, Illinois","433900","null","68044","null",
"1400000US17031241300","Census Tract 2413, Cook County, Illinois","587200","null","74960","null",
"1400000US17031241400","Census Tract 2414, Cook County, Illinois","619400","null","73182","null",
"1400000US17031241500","Census Tract 2415, Cook County, Illinois","602200","null","65646","null",
"1400000US17031241600","Census Tract 2416, Cook County, Illinois","469400","null","50327","null",
"1400000US17031242000","Census Tract 2420, Cook County, Illinois","513800","null","73319","null",
"1400000US17031242100","Census Tract 2421, Cook County, Illinois","590000","null","31363","null",
"1400000US17031242200","Census Tract 2422, Cook County, Illinois","604600","null","44164","null",
"1400000US17031242300","Census Tract 2423, Cook County, Illinois","558300","null","64804","null",
"1400000US17031242400","Census Tract 2424, Cook County, Illinois","401400","null","105324","null",
"1400000US17031242500","Census Tract 2425, Cook County, Illinois","454400","null","48854","null",
"1400000US17031242600","Census Tract 2426, Cook County, Illinois","433500","null","67144","null",
"1400000US17031242700","Census Tract 2427, Cook County, Illinois","428000","null","27873","null",
"1400000US17031242800","Census Tract 2428, Cook County, Illinois","485400","null","46265","null",
"1400000US17031242900","Census Tract 2429, Cook County, Illinois","432900","null","94919","null",
"1400000US17031243000","Census Tract 2430, Cook County, Illinois","386200","null","114154","null",
"1400000US17031243100","Census Tract 2431, Cook County, Illinois","605800","null","58333","null",
"1400000US17031243200","Census Tract 2432, Cook County, Illinois","496200","null","152311","null",
"1400000US17031243300","Census Tract 2433, Cook County, Illinois","491200","null","84729","null",
"1400000US17031243400","Census Tract 2434, Cook County, Illinois","402500","null","79524","null",
"1400000US17031243500","Census Tract 2435, Cook County, Illinois","475200","null","20036","null",
"1400000US17031250200","Census Tract 2502, Cook County, Illinois","210700","null","23715","null",
"1400000US17031250300","Census Tract 2503, Cook County, Illinois","225300","null","20735","null",
"1400000US17031250400","Census Tract 2504, Cook County, Illinois","213000","null","17897","null",
"1400000US17031250500","Census Tract 2505, Cook County, Illinois","279400","null","21329","null",
"1400000US17031250600","Census Tract 2506, Cook County, Illinois","198100","null","18872","null",
"1400000US17031250700","Census Tract 2507, Cook County, Illinois","212300","null","25988","null",
"1400000US17031250800","Census Tract 2508, Cook County, Illinois","214400","null","31321","null",
"1400000US17031251000","Census Tract 2510, Cook County, Illinois","188500","null","17704","null",
"1400000US17031251100","Census Tract 2511, Cook County, Illinois","178300","null","93943","null",
"1400000US17031251200","Census Tract 2512, Cook County, Illinois","159800","null","31374","null",
"1400000US17031251300","Census Tract 2513, Cook County, Illinois","211900","null","54128","null",
"1400000US17031251400","Census Tract 2514, Cook County, Illinois","256400","null","35310","null",
"1400000US17031251500","Census Tract 2515, Cook County, Illinois","197700","null","36130","null",
"1400000US17031251600","Census Tract 2516, Cook County, Illinois","178000","null","22738","null",
"1400000US17031251700","Census Tract 2517, Cook County, Illinois","135600","null","27705","null",
"1400000US17031251800","Census Tract 2518, Cook County, Illinois","225900","null","62592","null",
"1400000US17031251900","Census Tract 2519, Cook County, Illinois","169600","null","44653","null",
"1400000US17031252000","Census Tract 2520, Cook County, Illinois","230700","null","82746","null",
"1400000US17031252101","Census Tract 2521.01, Cook County, Illinois","258700","null","136347","null",
"1400000US17031252102","Census Tract 2521.02, Cook County, Illinois","121400","null","113422","null",
"1400000US17031252201","Census Tract 2522.01, Cook County, Illinois","128700","null","45307","null",
"1400000US17031252202","Census Tract 2522.02, Cook County, Illinois","165900","null","146782","null",
"1400000US17031260100","Census Tract 2601, Cook County, Illinois","250600","null","94825","null",
"1400000US17031260200","Census Tract 2602, Cook County, Illinois","119600","null","64071","null",
"1400000US17031260300","Census Tract 2603, Cook County, Illinois","179200","null","119361","null",
"1400000US17031260400","Census Tract 2604, Cook County, Illinois","146700","null","67449","null",
"1400000US17031260500","Census Tract 2605, Cook County, Illinois","219400","null","120904","null",
"1400000US17031260600","Census Tract 2606, Cook County, Illinois","169200","null","155254","null",
"1400000US17031260700","Census Tract 2607, Cook County, Illinois","204400","null","46992","null",
"1400000US17031260800","Census Tract 2608, Cook County, Illinois","185600","null","32742","null",
"1400000US17031260900","Census Tract 2609, Cook County, Illinois","217800","null","29100","null",
"1400000US17031261000","Census Tract 2610, Cook County, Illinois","172900","null","41249","null",
"1400000US17031270500","Census Tract 2705, Cook County, Illinois","259700","null","156634","null",
