"GEO_ID","NAME","B25077_001E","B25077_001M","B25077_001MA","B25077_001EA",
"1400000US17031030604","Census Tract 306.04, Cook County, Illinois","191800","68301","null","null",
"1400000US17031030701","Census Tract 307.01, Cook County, Illinois","193200","69303","null","null",
"1400000US17031030702","Census Tract 307.02, Cook County, Illinois","183300","10672","null","null",
"1400000US17031030703","Census Tract 307.03, Cook County, Illinois","273500","31850","null","null",
"1400000US17031030706","Census Tract 307.06, Cook County, Illinois","167400","15764","null","null",
"1400000US17031030800","Census Tract 308, Cook County, Illinois","490400","98822","null","null",
"1400000US17031030900","Census Tract 309, Cook County, Illinois","299800","52421","null","null",
"1400000US17031031000","Census Tract 310, Cook County, Illinois","304100","83349","null","null",
"1400000US17031031100","Census Tract 311, Cook County, Illinois","362600","27023","null","null",
"1400000US17031031200","Census Tract 312, Cook County, Illinois","261300","24443","null","null",
"1400000US17031031300","Census Tract 313, Cook County, Illinois","214000","28945","null","null",
"1400000US17031031400","Census Tract 314, Cook County, Illinois","241800","22614","null","null",
"1400000US17031031501","Census Tract 315.01, Cook County, Illinois","252000","34618","null","null",
"1400000US17031031502","Census Tract 315.02, Cook County, Illinois","225300","33442","null","null",
"1400000US17031031700","Census Tract 317, Cook County, Illinois","305900","22755","null","null",
"1400000US17031031800","Census Tract 318, Cook County, Illinois","375600","93182","null","null",
"1400000US17031031900","Census Tract 319, Cook County, Illinois","307600","47125","null","null",
"1400000US17031032100","Census Tract 321, Cook County, Illinois","313300","22053","null","null",
"1400000US17031040100","Census Tract 401, Cook County, Illinois","357800","32850","null","null",
"1400000US17031040201","Census Tract 402.01, Cook County, Illinois","339600","55387","null","null",
"1400000US17031040202","Census Tract 402.02, Cook County, Illinois","263300","32520","null","null",
"1400000US17031040300","Census Tract 403, Cook County, Illinois","375900","63975","null","null",
"1400000US17031040401","Census Tract 404.01, Cook County, Illinois","390800","44625","null","null",
"1400000US17031040402","Census Tract 404.02, Cook County, Illinois","324200","106302","null","null",
"1400000US17031040600","Census Tract 406, Cook County, Illinois","501700","99624","null","null",
"1400000US17031040700","Census Tract 407, Cook County, Illinois","314700","56621","null","null",
"1400000US17031040800","Census Tract 408, Cook County, Illinois","384500","52025","null","null",
"1400000US17031040900","Census Tract 409, Cook County, Illinois","566400","86977","null","null",
"1400000US17031050100","Census Tract 501, Cook County, Illinois","445800","53958","null","null",
"1400000US17031050200","Census Tract 502, Cook County, Illinois","477900","64873","null","null",
"1400000US17031050300","Census Tract 503, Cook County, Illinois","431600","31627","null","null",
"1400000US17031050500","Census Tract 505, Cook County, Illinois","655200","59276","null","null",
"1400000US17031050600","Census Tract 506, Cook County, Illinois","453100","110261","null","null",
"1400000US17031050700","Census Tract 507, Cook County, Illinois","387700","36519","null","null",
"1400000US17031050800","Census Tract 508, Cook County, Illinois","650200","59128","null","null",
"1400000US17031050900","Census Tract 509, Cook County, Illinois","648500","60014","null","null",
"1400000US17031051000","Census Tract 510, Cook County, Illinois","491700","99270","null","null",
"1400000US17031051100","Census Tract 511, Cook County, Illinois","603900","68334","null","null",
"1400000US17031051200","Census Tract 512, Cook County, Illinois","528200","116202","null","null",
"1400000US17031051300","Census Tract 513, Cook County, Illinois","498500","69896","null","null",
"1400000US17031051400","Census Tract 514, Cook County, Illinois","410300","111804","null","null",
"1400000US17031060100","Census Tract 601, Cook County, Illinois","480000","94579","null","null",
"1400000US17031060200","Census Tract 602, Cook County, Illinois","390100","51671","null","null",
"1400000US17031060300","Census Tract 603, Cook County, Illinois","614100","94544","null","null",
"1400000US17031060400","Census Tract 604, Cook County, Illinois","524700","107852","null","null",
"1400000US17031060500","Census Tract 605, Cook County, Illinois","641200","117957","null","null",
"1400000US17031060800","Census Tract 608, Cook County, Illinois","219000","14936","null","null",
"1400000US17031060900","Census Tract 609, Cook County, Illinois","230500","15642","null","null",
"1400000US17031061000","Census Tract 610, Cook County, Illinois","373900","32923","null","null",
"1400000US17031061100","Census Tract 611, Cook County, Illinois","457400","39954","null","null",
"1400000US17031061200","Census Tract 612, Cook County, Illinois","505500","125425","null","null",
"1400000US17031061500","Census Tract 615, Cook County, Illinois","394100","42770","null","null",
"1400000US17031061800","Census Tract 618, Cook County, Illinois","311700","60616","null","null",
"1400000US17031061901","Census Tract 619.01, Cook County, Illinois","239500","69664","null","null",
"1400000US17031061902","Census Tract 619.02, Cook County, Illinois","325200","69681","null","null",
"1400000US17031062000","Census Tract 620, Cook County, Illinois","368300","35681","null","null",
"1400000US17031062100","Census Tract 621, Cook County, Illinois","430300","25174","null","null",
"1400000US17031062200","Census Tract 622, Cook County, Illinois","466700","17286","null","null",
"1400000US17031062300","Census Tract 623, Cook County, Illinois","743200","180615","null","null",
"1400000US17031062400","Census Tract 624, Cook County, Illinois","595200","72765","null","null",
"1400000US17031062500","Census Tract 625, Cook County, Illinois","395300","64505","null","null",
"1400000US17031062600","Census Tract 626, Cook County, Illinois","630700","40875","null","null",
"1400000US17031062700","Census Tract 627, Cook County, Illinois","640400","92766","null","null",
"1400000US17031062800","Census Tract 628, Cook County, Illinois","504300","52332","null","null",
"1400000US17031062900","Census Tract 629, Cook County, Illinois","468900","35323","null","null",
"1400000US17031063000","Census Tract 630, Cook County, Illinois","383700","58184","null","null",
"1400000US17031063100","Census Tract 631, Cook County, Illinois","384600","32475","null","null",
"1400000US17031063200","Census Tract 632, Cook County, Illinois","348600","27663","null","null",
"1400000US17031063301","Census Tract 633.01, Cook County, Illinois","250300","37604","null","null",
"1400000US17031063302","Census Tract 633.02, Cook County, Illinois","337400","37082","null","null",
"1400000US17031063303","Census Tract 633.03, Cook County, Illinois","340500","22856","null","null",
"1400000US17031063400","Census Tract 634, Cook County, Illinois","412200","96047","null","null",
"1400000US17031070101","Census Tract 701.01, Cook County, Illinois","338400","128072","null","null",
"1400000US17031070102","Census Tract 701.02, Cook County, Illinois","240900","32937","null","null",
"1400000US17031070103","Census Tract 701.03, Cook County, Illinois","348400","15650","null","null",
"1400000US17031070200","Census Tract 702, Cook County, Illinois","505200","95663","null","null",
"1400000US17031070300","Census Tract 703, Cook County, Illinois","438900","47963","null","null",
"1400000US17031070400","Census Tract 704, Cook County, Illinois","617000","59682","null","null",
"1400000US17031070500","Census Tract 705, Cook County, Illinois","616100","80349","null","null",
"1400000US17031070600","Census Tract 706, Cook County, Illinois","632000","38947","null","null",
"1400000US17031070700","Census Tract 707, Cook County, Illinois","455500","34161","null","null",
"1400000US17031071000","Census Tract 710, Cook County, Illinois","744900","171938","null","null",
"1400000US17031071100","Census Tract 711, Cook County, Illinois","830000","252931","null","null",
"1400000US17031071200","Census Tract 712, Cook County, Illinois","426700","115587","null","null",
"1400000US17031071300","Census Tract 713, Cook County, Illinois","529700","189691","null","null",
"1400000US17031071400","Census Tract 714, Cook County, Illinois","401100","76533","null","null",
"1400000US17031071500","Census Tract 715, Cook County, Illinois","304600","35833","null","null",
"1400000US17031071600","Census Tract 716, Cook County, Illinois","792200","136256","null","null",
"1400000US17031071700","Census Tract 717, Cook County, Illinois","664100","76811","null","null",
"1400000US17031071800","Census Tract 718, Cook County, Illinois","702600","55897","null","null",
"1400000US17031080100","Census Tract 801, Cook County, Illinois","623400","87560","null","null",
"1400000US17031080201","Census Tract 802.01, Cook County, Illinois","267000","23138","null","null",
"1400000US17031080202","Census Tract 802.02, Cook County, Illinois","270100","55235","null","null",
"1400000US17031080300","Census Tract 803, Cook County, Illinois","438800","29878","null","null",
"1400000US17031080400","Census Tract 804, Cook County, Illinois","483100","40595","null","null",
"1400000US17031081000","Census Tract 810, Cook County, Illinois","394700","110959","null","null",
"1400000US17031081100","Census Tract 811, Cook County, Illinois","467400","79752","null","null",
"1400000US17031081201","Census Tract 812.01, Cook County, Illinois","607400","116452","null","null",
"1400000US17031081202","Census Tract 812.02, Cook County, Illinois","504200","99463","null","null",
"1400000US17031081300","Census Tract 813, Cook County, Illinois","507800","77714","null","null",
"1400000US17031081401","Census Tract 814.01, Cook County, Illinois","463700","76940","null","null",
"1400000US17031081402","Census Tract 814.02, Cook County, Illinois","592500","111178","null","null",
"1400000US17031081403","Census Tract 814.03, Cook County, Illinois","403500","64563","null","null",
"1400000US17031081500","Census Tract 815, Cook County, Illinois","527200","112696","null","null",
"1400000US17031081600","Census Tract 816, Cook County, Illinois","322200","51581","null","null",
"1400000US17031081700","Census Tract 817, Cook County, Illinois","363500","85957","null","null",
"1400000US17031081800","Census Tract 818, Cook County, Illinois","412800","25459","null","null",
"1400000US17031081900","Census Tract 819, Cook County, Illinois","588900","172197","null","null",
"1400000US17031090100","Census Tract 901, Cook County, Illinois","361200","22750","null","null",
"1400000US17031090200","Census Tract 902, Cook County, Illinois","342700","27469","null","null",
"1400000US17031090300","Census Tract 903, Cook County, Illinois","346600","33235","null","null",
"1400000US17031100100","Census Tract 1001, Cook County, Illinois","309100","22861","null","null",
"1400000US17031100200","Census Tract 1002, Cook County, Illinois","306700","24646","null","null",
"1400000US17031100300","Census Tract 1003, Cook County, Illinois","349700","15862","null","null",
"1400000US17031100400","Census Tract 1004, Cook County, Illinois","335500","24038","null","null",
"1400000US17031100500","Census Tract 1005, Cook County, Illinois","319700","17600","null","null",
"1400000US17031100600","Census Tract 1006, Cook County, Illinois","297000","14829","null","null",
"1400000US17031100700","Census Tract 1007, Cook County, Illinois","292600","15966","null","null",
"1400000US17031110100","Census Tract 1101, Cook County, Illinois","307700","29449","null","null",
"1400000US17031110200","Census Tract 1102, Cook County, Illinois","335200","14866","null","null",
"1400000US17031110300","Census Tract 1103, Cook County, Illinois","276000","10339","null","null",
"1400000US17031110400","Census Tract 1104, Cook County, Illinois","305300","37475","null","null",
"1400000US17031110501","Census Tract 1105.01, Cook County, Illinois","296800","21508","null","null",
"1400000US17031110502","Census Tract 1105.02, Cook County, Illinois","239800","41601","null","null",
"1400000US17031120100","Census Tract 1201, Cook County, Illinois","449600","27655","null","null",
"1400000US17031120200","Census Tract 1202, Cook County, Illinois","454900","19834","null","null",
"1400000US17031120300","Census Tract 1203, Cook County, Illinois","435800","33882","null","null",
"1400000US17031120400","Census Tract 1204, Cook County, Illinois","374200","43570","null","null",
"1400000US17031130100","Census Tract 1301, Cook County, Illinois","351900","30711","null","null",
"1400000US17031130200","Census Tract 1302, Cook County, Illinois","298300","32759","null","null",
"1400000US17031130300","Census Tract 1303, Cook County, Illinois","346700","38943","null","null",
"1400000US17031140100","Census Tract 1401, Cook County, Illinois","220900","35792","null","null",
"1400000US17031140200","Census Tract 1402, Cook County, Illinois","272600","55412","null","null",
"1400000US17031140301","Census Tract 1403.01, Cook County, Illinois","215500","30298","null","null",
"1400000US17031140302","Census Tract 1403.02, Cook County, Illinois","242200","33471","null","null",
"1400000US17031140400","Census Tract 1404, Cook County, Illinois","291800","34762","null","null",
"1400000US17031140500","Census Tract 1405, Cook County, Illinois","255900","34279","null","null",
"1400000US17031140601","Census Tract 1406.01, Cook County, Illinois","248900","110847","null","null",
"1400000US17031140602","Census Tract 1406.02, Cook County, Illinois","270000","50695","null","null",
"1400000US17031140701","Census Tract 1407.01, Cook County, Illinois","305700","46723","null","null",
"1400000US17031140702","Census Tract 1407.02, Cook County, Illinois","278900","35559","null","null",
"1400000US17031140800","Census Tract 1408, Cook County, Illinois","324800","65293","null","null",
"1400000US17031150200","Census Tract 1502, Cook County, Illinois","324100","19902","null","null",
"1400000US17031150300","Census Tract 1503, Cook County, Illinois","274800","26687","null","null",
"1400000US17031150401","Census Tract 1504.01, Cook County, Illinois","257000","22580","null","null",
"1400000US17031150402","Census Tract 1504.02, Cook County, Illinois","295900","42594","null","null",
"1400000US17031150501","Census Tract 1505.01, Cook County, Illinois","274100","29770","null","null",
"1400000US17031150502","Census Tract 1505.02, Cook County, Illinois","279000","15055","null","null",
"1400000US17031150600","Census Tract 1506, Cook County, Illinois","261800","22669","null","null",
"1400000US17031150700","Census Tract 1507, Cook County, Illinois","280500","31069","null","null",
"1400000US17031150800","Census Tract 1508, Cook County, Illinois","296400","33977","null","null",
"1400000US17031151001","Census Tract 1510.01, Cook County, Illinois","269500","37915","null","null",
"1400000US17031151002","Census Tract 1510.02, Cook County, Illinois","292300","39518","null","null",
"1400000US17031151100","Census Tract 1511, Cook County, Illinois","286900","15221","null","null",
"1400000US17031151200","Census Tract 1512, Cook County, Illinois","259500","18865","null","null",
"1400000US17031160100","Census Tract 1601, Cook County, Illinois","278900","25583","null","null",
"1400000US17031160200","Census Tract 1602, Cook County, Illinois","365100","28784","null","null",
"1400000US17031160300","Census Tract 1603, Cook County, Illinois","179100","12713","null","null",
"1400000US17031160400","Census Tract 1604, Cook County, Illinois","327500","57083","null","null",
"1400000US17031160501","Census Tract 1605.01, Cook County, Illinois","330400","47386","null","null",
"1400000US17031160502","Census Tract 1605.02, Cook County, Illinois","263400","19316","null","null",
"1400000US17031160601","Census Tract 1606.01, Cook County, Illinois","298900","62758","null","null",
"1400000US17031160602","Census Tract 1606.02, Cook County, Illinois","235300","60807","null","null",
"1400000US17031160700","Census Tract 1607, Cook County, Illinois","355700","33308","null","null",
"1400000US17031160800","Census Tract 1608, Cook County, Illinois","290500","67414","null","null",
"1400000US17031160900","Census Tract 1609, Cook County, Illinois","439800","73187","null","null",
"1400000US17031161000","Census Tract 1610, Cook County, Illinois","469600","65498","null","null",
"1400000US17031161100","Census Tract 1611, Cook County, Illinois","439900","84566","null","null",
"1400000US17031161200","Census Tract 1612, Cook County, Illinois","293100","44960","null","null",
"1400000US17031161300","Census Tract 1613, Cook County, Illinois","234800","25721","null","null",
"1400000US17031170100","Census Tract 1701, Cook County, Illinois","190300","21860","null","null",
"1400000US17031170200","Census Tract 1702, Cook County, Illinois","233900","28544","null","null",
"1400000US17031170300","Census Tract 1703, Cook County, Illinois","267200","16229","null","null",
"1400000US17031170400","Census Tract 1704, Cook County, Illinois","251800","17488","null","null",
"1400000US17031170500","Census Tract 1705, Cook County, Illinois","272100","16841","null","null",
"1400000US17031170600","Census Tract 1706, Cook County, Illinois","276600","25378","null","null",
"1400000US17031170700","Census Tract 1707, Cook County, Illinois","251200","29150","null","null",
"1400000US17031170800","Census Tract 1708, Cook County, Illinois","284500","18320","null","null",
"1400000US17031170900","Census Tract 1709, Cook County, Illinois","272600","36173","null","null",
"1400000US17031171000","Census Tract 1710, Cook County, Illinois","265500","21983","null","null",
"1400000US17031171100","Census Tract 1711, Cook County, Illinois","277200","28085","null","null",
"1400000US17031180100","Census Tract 1801, Cook County, Illinois","243900","23869","null","null",
"1400000US17031190100","Census Tract 1901, Cook County, Illinois","301600","36475","null","null",
"1400000US17031190200","Census Tract 1902, Cook County, Illinois","256000","22668","null","null",
"1400000US17031190300","Census Tract 1903, Cook County, Illinois","268100","18393","null","null",
"1400000US17031190401","Census Tract 1904.01, Cook County, Illinois","239500","27109","null","null",
"1400000US17031190402","Census Tract 1904.02, Cook County, Illinois","275800","23406","null","null",
"1400000US17031190601","Census Tract 1906.01, Cook County, Illinois","194100","84465","null","null",
"1400000US17031190602","Census Tract 1906.02, Cook County, Illinois","250000","30156","null","null",
"1400000US17031190701","Census Tract 1907.01, Cook County, Illinois","238700","39061","null","null",
"1400000US17031190702","Census Tract 1907.02, Cook County, Illinois","243200","94457","null","null",
"1400000US17031190800","Census Tract 1908, Cook County, Illinois","262200","21842","null","null",
"1400000US17031190900","Census Tract 1909, Cook County, Illinois","224200","25958","null","null",
"1400000US17031191000","Census Tract 1910, Cook County, Illinois","207100","33565","null","null",
"1400000US17031191100","Census Tract 1911, Cook County, Illinois","251200","47157","null","null",
"1400000US17031191200","Census Tract 1912, Cook County, Illinois","190200","31248","null","null",
"1400000US17031191301","Census Tract 1913.01, Cook County, Illinois","155400","27946","null","null",
"1400000US17031191302","Census Tract 1913.02, Cook County, Illinois","209400","86919","null","null",
"1400000US17031200100","Census Tract 2001, Cook County, Illinois","239300","29305","null","null",
"1400000US17031200200","Census Tract 2002, Cook County, Illinois","333000","24264","null","null",
"1400000US17031200300","Census Tract 2003, Cook County, Illinois","301000","42339","null","null",
"1400000US17031200401","Census Tract 2004.01, Cook County, Illinois","238600","31548","null","null",
"1400000US17031200402","Census Tract 2004.02, Cook County, Illinois","239900","53698","null","null",
"1400000US17031210100","Census Tract 2101, Cook County, Illinois","339300","16907","null","null",
"1400000US17031210400","Census Tract 2104, Cook County, Illinois","297200","25683","null","null",
"1400000US17031210501","Census Tract 2105.01, Cook County, Illinois","256800","76083","null","null",
"1400000US17031210502","Census Tract 2105.02, Cook County, Illinois","310500","34586","null","null",
"1400000US17031210601","Census Tract 2106.01, Cook County, Illinois","257100","102870","null","null",
"1400000US17031210602","Census Tract 2106.02, Cook County, Illinois","294000","32962","null","null",
"1400000US17031210700","Census Tract 2107, Cook County, Illinois","312500","37558","null","null",
"1400000US17031210800","Census Tract 2108, Cook County, Illinois","296600","47459","null","null",
"1400000US17031210900","Census Tract 2109, Cook County, Illinois","336500","39175","null","null",
"1400000US17031220300","Census Tract 2203, Cook County, Illinois","397600","75874","null","null",
"1400000US17031220400","Census Tract 2204, Cook County, Illinois","487500","79732","null","null",
"1400000US17031220500","Census Tract 2205, Cook County, Illinois","401900","45947","null","null",
"1400000US17031220601","Census Tract 2206.01, Cook County, Illinois","372200","78312","null","null",
"1400000US17031220602","Census Tract 2206.02, Cook County, Illinois","344900","59985","null","null",
"1400000US17031220701","Census Tract 2207.01, Cook County, Illinois","299700","40391","null","null",
"1400000US17031220702","Census Tract 2207.02, Cook County, Illinois","315500","37562","null","null",
"1400000US17031220901","Census Tract 2209.01, Cook County, Illinois","279300","58075","null","null",
"1400000US17031220902","Census Tract 2209.02, Cook County, Illinois","331400","24103","null","null",
"1400000US17031221000","Census Tract 2210, Cook County, Illinois","258400","29575","null","null",
"1400000US17031221100","Census Tract 2211, Cook County, Illinois","328900","40933","null","null",
"1400000US17031221200","Census Tract 2212, Cook County, Illinois","277700","22096","null","null",
"1400000US17031221300","Census Tract 2213, Cook County, Illinois","363800","32142","null","null",
"1400000US17031221400","Census Tract 2214, Cook County, Illinois","354900","38063","null","null",
"1400000US17031221500","Census Tract 2215, Cook County, Illinois","365000","47125","null","null",
"1400000US17031221600","Census Tract 2216, Cook County, Illinois","479400","40889","null","null",
"1400000US17031222200","Census Tract 2222, Cook County, Illinois","521300","71778","null","null",
"1400000US17031222500","Census Tract 2225, Cook County, Illinois","342400","36691","null","null",
"1400000US17031222600","Census Tract 2226, Cook County, Illinois","326300","81602","null","null",
"1400000US17031222700","Census Tract 2227, Cook County, Illinois","304800","60142","null","null",
"1400000US17031222800","Census Tract 2228, Cook County, Illinois","347900","33531","null","null",
"1400000US17031222900","Census Tract 2229, Cook County, Illinois","283300","226159","null","null",
"1400000US17031230100","Census Tract 2301, Cook County, Illinois","187500","97450","null","null",
"1400000US17031230200","Census Tract 2302, Cook County, Illinois","224100","77425","null","null",
"1400000US17031230300","Census Tract 2303, Cook County, Illinois","277600","66292","null","null",
"1400000US17031230400","Census Tract 2304, Cook County, Illinois","199000","90812","null","null",
"1400000US17031230500","Census Tract 2305, Cook County, Illinois","214200","70795","null","null",
"1400000US17031230600","Census Tract 2306, Cook County, Illinois","174100","58267","null","null",
"1400000US17031230700","Census Tract 2307, Cook County, Illinois","227800","14571","null","null",
"1400000US17031230800","Census Tract 2308, Cook County, Illinois","255100","93513","null","null",
"1400000US17031230900","Census Tract 2309, Cook County, Illinois","321700","45756","null","null",
"1400000US17031231100","Census Tract 2311, Cook County, Illinois","118500","67419","null","null",
"1400000US17031231200","Census Tract 2312, Cook County, Illinois","127000","26084","null","null",
"1400000US17031231500","Census Tract 2315, Cook County, Illinois","181200","26809","null","null",
"1400000US17031240200","Census Tract 2402, Cook County, Illinois","450800","55712","null","null",
"1400000US17031240300","Census Tract 2403, Cook County, Illinois","669000","136390","null","null",
"1400000US17031240500","Census Tract 2405, Cook County, Illinois","378400","15767","null","null",
"1400000US17031240600","Census Tract 2406, Cook County, Illinois","344200","71954","null","null",
"1400000US17031240700","Census Tract 2407, Cook County, Illinois","314300","169674","null","null",
"1400000US17031240800","Census Tract 2408, Cook County, Illinois","300000","43487","null","null",
"1400000US17031240900","Census Tract 2409, Cook County, Illinois","309600","43302","null","null",
"1400000US17031241000","Census Tract 2410, Cook County, Illinois","341800","54448","null","null",
"1400000US17031241100","Census Tract 2411, Cook County, Illinois","339700","52809","null","null",
"1400000US17031241200","Census Tract 2412, Cook County, Illinois","484400","61816","null","null",
"1400000US17031241300","Census Tract 2413, Cook County, Illinois","454400","76296","null","null",
"1400000US17031241400","Census Tract 2414, Cook County, Illinois","474800","71977","null","null",
"1400000US17031241500","Census Tract 2415, Cook County, Illinois","480500","46050","null","null",
"1400000US17031241600","Census Tract 2416, Cook County, Illinois","358100","22786","null","null",
"1400000US17031242000","Census Tract 2420, Cook County, Illinois","402200","55182","null","null",
"1400000US17031242100","Census Tract 2421, Cook County, Illinois","438400","21912","null","null",
"1400000US17031242200","Census Tract 2422, Cook County, Illinois","509000","73036","null","null",
"1400000US17031242300","Census Tract 2423, Cook County, Illinois","483500","51199","null","null",
"1400000US17031242400","Census Tract 2424, Cook County, Illinois","445100","60029","null","null",
"1400000US17031242500","Census Tract 2425, Cook County, Illinois","407600","42463","null","null",
"1400000US17031242600","Census Tract 2426, Cook County, Illinois","328500","23462","null","null",
"1400000US17031242700","Census Tract 2427, Cook County, Illinois","219500","48902","null","null",
"1400000US17031242800","Census Tract 2428, Cook County, Illinois","415600","55402","null","null",
"1400000US17031242900","Census Tract 2429, Cook County, Illinois","400600","49461","null","null",
"1400000US17031243000","Census Tract 2430, Cook County, Illinois","376000","31088","null","null",
"1400000US17031243100","Census Tract 2431, Cook County, Illinois","395800","71971","null","null",
"1400000US17031243200","Census Tract 2432, Cook County, Illinois","380800","32904","null","null",
"1400000US17031243300","Census Tract 2433, Cook County, Illinois","360600","49184","null","null",
"1400000US17031243400","Census Tract 2434, Cook County, Illinois","344200","29372","null","null",
"1400000US17031243500","Census Tract 2435, Cook County, Illinois","385100","23400","null","null",
"1400000US17031250200","Census Tract 2502, Cook County, Illinois","174000","65880","null","null",
"1400000US17031250300","Census Tract 2503, Cook County, Illinois","206400","30449","null","null",
"1400000US17031250400","Census Tract 2504, Cook County, Illinois","244700","29363","null","null",
"1400000US17031250500","Census Tract 2505, Cook County, Illinois","268500","12434","null","null",
"1400000US17031250600","Census Tract 2506, Cook County, Illinois","216700","18910","null","null",
"1400000US17031250700","Census Tract 2507, Cook County, Illinois","199700","34204","null","null",
"1400000US17031250800","Census Tract 2508, Cook County, Illinois","176000","17959","null","null",
"1400000US17031251000","Census Tract 2510, Cook County, Illinois","155700","45994","null","null",
"1400000US17031251100","Census Tract 2511, Cook County, Illinois","180000","27516","null","null",
"1400000US17031251200","Census Tract 2512, Cook County, Illinois","206600","46681","null","null",
"1400000US17031251300","Census Tract 2513, Cook County, Illinois","200300","56820","null","null",
"1400000US17031251400","Census Tract 2514, Cook County, Illinois","234000","70333","null","null",
"1400000US17031251500","Census Tract 2515, Cook County, Illinois","184200","26204","null","null",
"1400000US17031251600","Census Tract 2516, Cook County, Illinois","174700","47960","null","null",
"1400000US17031251700","Census Tract 2517, Cook County, Illinois","189000","63135","null","null",
"1400000US17031251800","Census Tract 2518, Cook County, Illinois","248800","37377","null","null",
"1400000US17031251900","Census Tract 2519, Cook County, Illinois","153400","19369","null","null",
"1400000US17031252000","Census Tract 2520, Cook County, Illinois","203700","60086","null","null",
"1400000US17031252101","Census Tract 2521.01, Cook County, Illinois","210600","185307","null","null",
"1400000US17031252102","Census Tract 2521.02, Cook County, Illinois","239000","45434","null","null",
"1400000US17031252201","Census Tract 2522.01, Cook County, Illinois","115900","28305","null","null",
"1400000US17031252202","Census Tract 2522.02, Cook County, Illinois","192900","29773","null","null",
"1400000US17031260100","Census Tract 2601, Cook County, Illinois","183700","20162","null","null",
"1400000US17031260200","Census Tract 2602, Cook County, Illinois","117900","111886","null","null",
"1400000US17031260300","Census Tract 2603, Cook County, Illinois","198600","39348","null","null",
"1400000US17031260400","Census Tract 2604, Cook County, Illinois","222900","31281","null","null",
"1400000US17031260500","Census Tract 2605, Cook County, Illinois","173200","127256","null","null",
"1400000US17031260600","Census Tract 2606, Cook County, Illinois","229200","45804","null","null",
"1400000US17031260700","Census Tract 2607, Cook County, Illinois","218800","78282","null","null",
"1400000US17031260800","Census Tract 2608, Cook County, Illinois","246300","39623","null","null",
"1400000US17031260900","Census Tract 2609, Cook County, Illinois","202700","73794","null","null",
"1400000US17031261000","Census Tract 2610, Cook County, Illinois","153200","22150","null","null",
"1400000US17031270500","Census Tract 2705, Cook County, Illinois","217600","66291","null","null",
