"GEO_ID","NAME","B25077_001E","B25077_001M","B25077_001MA","B25077_001EA",
"1400000US17031030701","Census Tract 307.01, Cook County, Illinois","173200","40593","null","null",
"1400000US17031030702","Census Tract 307.02, Cook County, Illinois","180800","25602","null","null",
"1400000US17031030703","Census Tract 307.03, Cook County, Illinois","233800","23444","null","null",
"1400000US17031030706","Census Tract 307.06, Cook County, Illinois","321200","75486","null","null",
"1400000US17031030800","Census Tract 308, Cook County, Illinois","540800","98305","null","null",
"1400000US17031030900","Census Tract 309, Cook County, Illinois","398200","40837","null","null",
"1400000US17031031000","Census Tract 310, Cook County, Illinois","422800","70936","null","null",
"1400000US17031031100","Census Tract 311, Cook County, Illinois","374600","66536","null","null",
"1400000US17031031200","Census Tract 312, Cook County, Illinois","297200","45359","null","null",
"1400000US17031031300","Census Tract 313, Cook County, Illinois","207700","45922","null","null",
"1400000US17031031400","Census Tract 314, Cook County, Illinois","218800","15568","null","null",
"1400000US17031031501","Census Tract 315.01, Cook County, Illinois","265800","69648","null","null",
"1400000US17031031502","Census Tract 315.02, Cook County, Illinois","248200","63473","null","null",
"1400000US17031031700","Census Tract 317, Cook County, Illinois","310700","27128","null","null",
"1400000US17031031800","Census Tract 318, Cook County, Illinois","382200","39353","null","null",
"1400000US17031031900","Census Tract 319, Cook County, Illinois","344100","37487","null","null",
"1400000US17031032100","Census Tract 321, Cook County, Illinois","331800","23480","null","null",
"1400000US17031040100","Census Tract 401, Cook County, Illinois","421900","39753","null","null",
"1400000US17031040201","Census Tract 402.01, Cook County, Illinois","378500","33335","null","null",
"1400000US17031040202","Census Tract 402.02, Cook County, Illinois","242700","55396","null","null",
"1400000US17031040300","Census Tract 403, Cook County, Illinois","333100","47447","null","null",
"1400000US17031040401","Census Tract 404.01, Cook County, Illinois","482600","68243","null","null",
"1400000US17031040402","Census Tract 404.02, Cook County, Illinois","402400","70499","null","null",
"1400000US17031040600","Census Tract 406, Cook County, Illinois","684200","103109","null","null",
"1400000US17031040700","Census Tract 407, Cook County, Illinois","376400","50192","null","null",
"1400000US17031040800","Census Tract 408, Cook County, Illinois","374800","25932","null","null",
"1400000US17031040900","Census Tract 409, Cook County, Illinois","612400","108834","null","null",
"1400000US17031050100","Census Tract 501, Cook County, Illinois","505500","118184","null","null",
"1400000US17031050200","Census Tract 502, Cook County, Illinois","600100","90734","null","null",
"1400000US17031050300","Census Tract 503, Cook County, Illinois","607700","62858","null","null",
"1400000US17031050500","Census Tract 505, Cook County, Illinois","659600","75752","null","null",
"1400000US17031050600","Census Tract 506, Cook County, Illinois","476400","44525","null","null",
"1400000US17031050700","Census Tract 507, Cook County, Illinois","535100","68533","null","null",
"1400000US17031050800","Census Tract 508, Cook County, Illinois","748500","73119","null","null",
"1400000US17031050900","Census Tract 509, Cook County, Illinois","612300","70676","null","null",
"1400000US17031051000","Census Tract 510, Cook County, Illinois","569700","76148","null","null",
"1400000US17031051100","Census Tract 511, Cook County, Illinois","681700","74651","null","null",
"1400000US17031051200","Census Tract 512, Cook County, Illinois","754300","142986","null","null",
"1400000US17031051300","Census Tract 513, Cook County, Illinois","621100","96241","null","null",
"1400000US17031051400","Census Tract 514, Cook County, Illinois","463200","25199","null","null",
"1400000US17031060100","Census Tract 601, Cook County, Illinois","404900","80686","null","null",
"1400000US17031060200","Census Tract 602, Cook County, Illinois","598800","101765","null","null",
"1400000US17031060300","Census Tract 603, Cook County, Illinois","586600","99103","null","null",
"1400000US17031060400","Census Tract 604, Cook County, Illinois","631300","51580","null","null",
"1400000US17031060500","Census Tract 605, Cook County, Illinois","754600","167433","null","null",
"1400000US17031060800","Census Tract 608, Cook County, Illinois","212700","16680","null","null",
"1400000US17031060900","Census Tract 609, Cook County, Illinois","243000","28164","null","null",
"1400000US17031061000","Census Tract 610, Cook County, Illinois","495200","73511","null","null",
"1400000US17031061100","Census Tract 611, Cook County, Illinois","577100","48090","null","null",
"1400000US17031061200","Census Tract 612, Cook County, Illinois","769000","215756","null","null",
"1400000US17031061500","Census Tract 615, Cook County, Illinois","538500","125933","null","null",
"1400000US17031061800","Census Tract 618, Cook County, Illinois","391900","50151","null","null",
"1400000US17031061901","Census Tract 619.01, Cook County, Illinois","338900","159970","null","null",
"1400000US17031061902","Census Tract 619.02, Cook County, Illinois","376300","101719","null","null",
"1400000US17031062000","Census Tract 620, Cook County, Illinois","365500","34575","null","null",
"1400000US17031062100","Census Tract 621, Cook County, Illinois","441500","23310","null","null",
"1400000US17031062200","Census Tract 622, Cook County, Illinois","550100","35176","null","null",
"1400000US17031062300","Census Tract 623, Cook County, Illinois","711200","69650","null","null",
"1400000US17031062400","Census Tract 624, Cook County, Illinois","603800","52312","null","null",
"1400000US17031062500","Census Tract 625, Cook County, Illinois","537400","93470","null","null",
"1400000US17031062600","Census Tract 626, Cook County, Illinois","646600","50119","null","null",
"1400000US17031062700","Census Tract 627, Cook County, Illinois","657900","71088","null","null",
"1400000US17031062800","Census Tract 628, Cook County, Illinois","631300","46144","null","null",
"1400000US17031062900","Census Tract 629, Cook County, Illinois","611500","44911","null","null",
"1400000US17031063000","Census Tract 630, Cook County, Illinois","442600","73408","null","null",
"1400000US17031063100","Census Tract 631, Cook County, Illinois","477100","58436","null","null",
"1400000US17031063200","Census Tract 632, Cook County, Illinois","302000","70292","null","null",
"1400000US17031063301","Census Tract 633.01, Cook County, Illinois","375000","64802","null","null",
"1400000US17031063302","Census Tract 633.02, Cook County, Illinois","323200","53674","null","null",
"1400000US17031063303","Census Tract 633.03, Cook County, Illinois","337500","24737","null","null",
"1400000US17031063400","Census Tract 634, Cook County, Illinois","460300","41381","null","null",
"1400000US17031070101","Census Tract 701.01, Cook County, Illinois","335700","76014","null","null",
"1400000US17031070102","Census Tract 701.02, Cook County, Illinois","542400","126219","null","null",
"1400000US17031070103","Census Tract 701.03, Cook County, Illinois","375000","200913","null","null",
"1400000US17031070200","Census Tract 702, Cook County, Illinois","581400","107111","null","null",
"1400000US17031070300","Census Tract 703, Cook County, Illinois","618200","42200","null","null",
"1400000US17031070400","Census Tract 704, Cook County, Illinois","784400","147639","null","null",
"1400000US17031070500","Census Tract 705, Cook County, Illinois","734200","72396","null","null",
"1400000US17031070600","Census Tract 706, Cook County, Illinois","766500","69445","null","null",
"1400000US17031070700","Census Tract 707, Cook County, Illinois","562200","83303","null","null",
"1400000US17031071000","Census Tract 710, Cook County, Illinois","693700","137203","null","null",
"1400000US17031071100","Census Tract 711, Cook County, Illinois","1122700","301569","null","null",
"1400000US17031071200","Census Tract 712, Cook County, Illinois","446700","95067","null","null",
"1400000US17031071300","Census Tract 713, Cook County, Illinois","787100","121035","null","null",
"1400000US17031071400","Census Tract 714, Cook County, Illinois","446600","55699","null","null",
"1400000US17031071500","Census Tract 715, Cook County, Illinois","420600","66825","null","null",
"1400000US17031071600","Census Tract 716, Cook County, Illinois","821900","75959","null","null",
"1400000US17031071700","Census Tract 717, Cook County, Illinois","744900","76392","null","null",
"1400000US17031071800","Census Tract 718, Cook County, Illinois","739200","98576","null","null",
"1400000US17031080100","Census Tract 801, Cook County, Illinois","638300","119665","null","null",
"1400000US17031080201","Census Tract 802.01, Cook County, Illinois","271500","50959","null","null",
"1400000US17031080202","Census Tract 802.02, Cook County, Illinois","310200","82727","null","null",
"1400000US17031080300","Census Tract 803, Cook County, Illinois","473700","35009","null","null",
"1400000US17031080400","Census Tract 804, Cook County, Illinois","625400","42374","null","null",
"1400000US17031081000","Census Tract 810, Cook County, Illinois","436800","93092","null","null",
"1400000US17031081100","Census Tract 811, Cook County, Illinois","425000","73635","null","null",
"1400000US17031081201","Census Tract 812.01, Cook County, Illinois","875800","185721","null","null",
"1400000US17031081202","Census Tract 812.02, Cook County, Illinois","667700","72213","null","null",
"1400000US17031081300","Census Tract 813, Cook County, Illinois","437600","79392","null","null",
"1400000US17031081401","Census Tract 814.01, Cook County, Illinois","524800","150048","null","null",
"1400000US17031081402","Census Tract 814.02, Cook County, Illinois","535600","80937","null","null",
"1400000US17031081403","Census Tract 814.03, Cook County, Illinois","554700","88358","null","null",
"1400000US17031081500","Census Tract 815, Cook County, Illinois","505500","109561","null","null",
"1400000US17031081600","Census Tract 816, Cook County, Illinois","411500","68131","null","null",
"1400000US17031081700","Census Tract 817, Cook County, Illinois","366800","24983","null","null",
"1400000US17031081800","Census Tract 818, Cook County, Illinois","456300","30996","null","null",
"1400000US17031081900","Census Tract 819, Cook County, Illinois","588100","151583","null","null",
"1400000US17031090100","Census Tract 901, Cook County, Illinois","356200","15956","null","null",
"1400000US17031090200","Census Tract 902, Cook County, Illinois","414900","28274","null","null",
"1400000US17031090300","Census Tract 903, Cook County, Illinois","381100","18415","null","null",
"1400000US17031100100","Census Tract 1001, Cook County, Illinois","356500","24818","null","null",
"1400000US17031100200","Census Tract 1002, Cook County, Illinois","320700","24162","null","null",
"1400000US17031100300","Census Tract 1003, Cook County, Illinois","378200","22401","null","null",
"1400000US17031100400","Census Tract 1004, Cook County, Illinois","336500","9221","null","null",
"1400000US17031100500","Census Tract 1005, Cook County, Illinois","322400","17924","null","null",
"1400000US17031100600","Census Tract 1006, Cook County, Illinois","298400","16182","null","null",
"1400000US17031100700","Census Tract 1007, Cook County, Illinois","308600","13263","null","null",
"1400000US17031110100","Census Tract 1101, Cook County, Illinois","334300","16184","null","null",
"1400000US17031110200","Census Tract 1102, Cook County, Illinois","307300","30921","null","null",
"1400000US17031110300","Census Tract 1103, Cook County, Illinois","299800","12275","null","null",
"1400000US17031110400","Census Tract 1104, Cook County, Illinois","320700","15774","null","null",
"1400000US17031110501","Census Tract 1105.01, Cook County, Illinois","309700","15823","null","null",
"1400000US17031110502","Census Tract 1105.02, Cook County, Illinois","229600","30312","null","null",
"1400000US17031120100","Census Tract 1201, Cook County, Illinois","491500","24153","null","null",
"1400000US17031120200","Census Tract 1202, Cook County, Illinois","477900","23962","null","null",
"1400000US17031120300","Census Tract 1203, Cook County, Illinois","453500","27188","null","null",
"1400000US17031120400","Census Tract 1204, Cook County, Illinois","359200","14845","null","null",
"1400000US17031130100","Census Tract 1301, Cook County, Illinois","349300","20851","null","null",
"1400000US17031130200","Census Tract 1302, Cook County, Illinois","287000","20328","null","null",
"1400000US17031130300","Census Tract 1303, Cook County, Illinois","335600","34388","null","null",
"1400000US17031140100","Census Tract 1401, Cook County, Illinois","259500","25652","null","null",
"1400000US17031140200","Census Tract 1402, Cook County, Illinois","186100","14276","null","null",
"1400000US17031140301","Census Tract 1403.01, Cook County, Illinois","261900","41230","null","null",
"1400000US17031140302","Census Tract 1403.02, Cook County, Illinois","293300","26335","null","null",
"1400000US17031140400","Census Tract 1404, Cook County, Illinois","301200","27411","null","null",
"1400000US17031140500","Census Tract 1405, Cook County, Illinois","296100","26084","null","null",
"1400000US17031140601","Census Tract 1406.01, Cook County, Illinois","330500","18451","null","null",
"1400000US17031140602","Census Tract 1406.02, Cook County, Illinois","278800","36540","null","null",
"1400000US17031140701","Census Tract 1407.01, Cook County, Illinois","281500","15559","null","null",
"1400000US17031140702","Census Tract 1407.02, Cook County, Illinois","331000","37408","null","null",
"1400000US17031140800","Census Tract 1408, Cook County, Illinois","516300","65752","null","null",
"1400000US17031150200","Census Tract 1502, Cook County, Illinois","329300","17620","null","null",
"1400000US17031150300","Census Tract 1503, Cook County, Illinois","323700","14697","null","null",
"1400000US17031150401","Census Tract 1504.01, Cook County, Illinois","273400","17396","null","null",
"1400000US17031150402","Census Tract 1504.02, Cook County, Illinois","324200","15288","null","null",
"1400000US17031150501","Census Tract 1505.01, Cook County, Illinois","268200","11149","null","null",
"1400000US17031150502","Census Tract 1505.02, Cook County, Illinois","283200","14909","null","null",
"1400000US17031150600","Census Tract 1506, Cook County, Illinois","293000","26051","null","null",
"1400000US17031150700","Census Tract 1507, Cook County, Illinois","290100","17715","null","null",
"1400000US17031150800","Census Tract 1508, Cook County, Illinois","300800","23263","null","null",
"1400000US17031151001","Census Tract 1510.01, Cook County, Illinois","286000","15718","null","null",
"1400000US17031151002","Census Tract 1510.02, Cook County, Illinois","296900","21669","null","null",
"1400000US17031151100","Census Tract 1511, Cook County, Illinois","290200","15401","null","null",
"1400000US17031151200","Census Tract 1512, Cook County, Illinois","288900","14804","null","null",
"1400000US17031160100","Census Tract 1601, Cook County, Illinois","312300","28122","null","null",
"1400000US17031160200","Census Tract 1602, Cook County, Illinois","438300","43425","null","null",
"1400000US17031160300","Census Tract 1603, Cook County, Illinois","162500","25527","null","null",
"1400000US17031160400","Census Tract 1604, Cook County, Illinois","354000","43897","null","null",
"1400000US17031160501","Census Tract 1605.01, Cook County, Illinois","288000","46629","null","null",
"1400000US17031160502","Census Tract 1605.02, Cook County, Illinois","319700","39854","null","null",
"1400000US17031160601","Census Tract 1606.01, Cook County, Illinois","266100","24874","null","null",
"1400000US17031160602","Census Tract 1606.02, Cook County, Illinois","392300","66241","null","null",
"1400000US17031160700","Census Tract 1607, Cook County, Illinois","372500","66768","null","null",
"1400000US17031160800","Census Tract 1608, Cook County, Illinois","320700","41467","null","null",
"1400000US17031160900","Census Tract 1609, Cook County, Illinois","460600","49747","null","null",
"1400000US17031161000","Census Tract 1610, Cook County, Illinois","569100","77696","null","null",
"1400000US17031161100","Census Tract 1611, Cook County, Illinois","529000","68453","null","null",
"1400000US17031161200","Census Tract 1612, Cook County, Illinois","267500","13721","null","null",
"1400000US17031161300","Census Tract 1613, Cook County, Illinois","290700","22050","null","null",
"1400000US17031170100","Census Tract 1701, Cook County, Illinois","189500","10001","null","null",
"1400000US17031170200","Census Tract 1702, Cook County, Illinois","262100","10656","null","null",
"1400000US17031170300","Census Tract 1703, Cook County, Illinois","263500","19307","null","null",
"1400000US17031170400","Census Tract 1704, Cook County, Illinois","254800","21532","null","null",
"1400000US17031170500","Census Tract 1705, Cook County, Illinois","250400","12149","null","null",
"1400000US17031170600","Census Tract 1706, Cook County, Illinois","265200","10368","null","null",
"1400000US17031170700","Census Tract 1707, Cook County, Illinois","246400","15437","null","null",
"1400000US17031170800","Census Tract 1708, Cook County, Illinois","274200","7911","null","null",
"1400000US17031170900","Census Tract 1709, Cook County, Illinois","248800","15259","null","null",
"1400000US17031171000","Census Tract 1710, Cook County, Illinois","285500","16231","null","null",
"1400000US17031171100","Census Tract 1711, Cook County, Illinois","264000","13578","null","null",
"1400000US17031180100","Census Tract 1801, Cook County, Illinois","244500","14217","null","null",
"1400000US17031190100","Census Tract 1901, Cook County, Illinois","245600","27175","null","null",
"1400000US17031190200","Census Tract 1902, Cook County, Illinois","274900","13148","null","null",
"1400000US17031190300","Census Tract 1903, Cook County, Illinois","271100","21547","null","null",
"1400000US17031190401","Census Tract 1904.01, Cook County, Illinois","249600","15252","null","null",
"1400000US17031190402","Census Tract 1904.02, Cook County, Illinois","270000","12211","null","null",
"1400000US17031190601","Census Tract 1906.01, Cook County, Illinois","220500","21064","null","null",
"1400000US17031190602","Census Tract 1906.02, Cook County, Illinois","222500","16148","null","null",
"1400000US17031190701","Census Tract 1907.01, Cook County, Illinois","252900","27403","null","null",
"1400000US17031190702","Census Tract 1907.02, Cook County, Illinois","252100","26560","null","null",
"1400000US17031190800","Census Tract 1908, Cook County, Illinois","254400","21294","null","null",
"1400000US17031190900","Census Tract 1909, Cook County, Illinois","274000","17632","null","null",
"1400000US17031191000","Census Tract 1910, Cook County, Illinois","254400","23465","null","null",
"1400000US17031191100","Census Tract 1911, Cook County, Illinois","230100","13192","null","null",
"1400000US17031191200","Census Tract 1912, Cook County, Illinois","245200","28749","null","null",
"1400000US17031191301","Census Tract 1913.01, Cook County, Illinois","239900","16324","null","null",
"1400000US17031191302","Census Tract 1913.02, Cook County, Illinois","238700","20202","null","null",
"1400000US17031200100","Census Tract 2001, Cook County, Illinois","271500","21612","null","null",
"1400000US17031200200","Census Tract 2002, Cook County, Illinois","287300","14144","null","null",
"1400000US17031200300","Census Tract 2003, Cook County, Illinois","224500","11494","null","null",
"1400000US17031200401","Census Tract 2004.01, Cook County, Illinois","243100","28433","null","null",
"1400000US17031200402","Census Tract 2004.02, Cook County, Illinois","276400","24661","null","null",
"1400000US17031210100","Census Tract 2101, Cook County, Illinois","369200","46387","null","null",
"1400000US17031210400","Census Tract 2104, Cook County, Illinois","264800","20918","null","null",
"1400000US17031210501","Census Tract 2105.01, Cook County, Illinois","317500","49474","null","null",
"1400000US17031210502","Census Tract 2105.02, Cook County, Illinois","297600","74363","null","null",
"1400000US17031210601","Census Tract 2106.01, Cook County, Illinois","378000","71123","null","null",
"1400000US17031210602","Census Tract 2106.02, Cook County, Illinois","327500","51053","null","null",
"1400000US17031210700","Census Tract 2107, Cook County, Illinois","420700","106077","null","null",
"1400000US17031210800","Census Tract 2108, Cook County, Illinois","382900","59456","null","null",
"1400000US17031210900","Census Tract 2109, Cook County, Illinois","372000","32283","null","null",
"1400000US17031220300","Census Tract 2203, Cook County, Illinois","432800","68314","null","null",
"1400000US17031220400","Census Tract 2204, Cook County, Illinois","487900","151571","null","null",
"1400000US17031220500","Census Tract 2205, Cook County, Illinois","351700","28128","null","null",
"1400000US17031220601","Census Tract 2206.01, Cook County, Illinois","475600","67886","null","null",
"1400000US17031220602","Census Tract 2206.02, Cook County, Illinois","428000","36999","null","null",
"1400000US17031220701","Census Tract 2207.01, Cook County, Illinois","334000","96379","null","null",
"1400000US17031220702","Census Tract 2207.02, Cook County, Illinois","420800","44447","null","null",
"1400000US17031220901","Census Tract 2209.01, Cook County, Illinois","337400","21732","null","null",
"1400000US17031220902","Census Tract 2209.02, Cook County, Illinois","409600","39274","null","null",
"1400000US17031221000","Census Tract 2210, Cook County, Illinois","302600","33290","null","null",
"1400000US17031221100","Census Tract 2211, Cook County, Illinois","348500","26318","null","null",
"1400000US17031221200","Census Tract 2212, Cook County, Illinois","375300","30332","null","null",
"1400000US17031221300","Census Tract 2213, Cook County, Illinois","475000","44129","null","null",
"1400000US17031221400","Census Tract 2214, Cook County, Illinois","422300","37643","null","null",
"1400000US17031221500","Census Tract 2215, Cook County, Illinois","445400","45857","null","null",
"1400000US17031221600","Census Tract 2216, Cook County, Illinois","605200","91470","null","null",
"1400000US17031222200","Census Tract 2222, Cook County, Illinois","627000","53111","null","null",
"1400000US17031222500","Census Tract 2225, Cook County, Illinois","386000","70632","null","null",
"1400000US17031222600","Census Tract 2226, Cook County, Illinois","392900","158387","null","null",
"1400000US17031222700","Census Tract 2227, Cook County, Illinois","312900","40907","null","null",
"1400000US17031222800","Census Tract 2228, Cook County, Illinois","296400","154124","null","null",
"1400000US17031222900","Census Tract 2229, Cook County, Illinois","293800","43428","null","null",
"1400000US17031230100","Census Tract 2301, Cook County, Illinois","369900","36618","null","null",
"1400000US17031230200","Census Tract 2302, Cook County, Illinois","276400","34093","null","null",
"1400000US17031230300","Census Tract 2303, Cook County, Illinois","274200","12933","null","null",
"1400000US17031230400","Census Tract 2304, Cook County, Illinois","264000","25246","null","null",
"1400000US17031230500","Census Tract 2305, Cook County, Illinois","159800","76052","null","null",
"1400000US17031230600","Census Tract 2306, Cook County, Illinois","164300","13284","null","null",
"1400000US17031230700","Census Tract 2307, Cook County, Illinois","170000","21341","null","null",
"1400000US17031230800","Census Tract 2308, Cook County, Illinois","201000","28051","null","null",
"1400000US17031230900","Census Tract 2309, Cook County, Illinois","270000","48992","null","null",
"1400000US17031231100","Census Tract 2311, Cook County, Illinois","163100","8472","null","null",
"1400000US17031231200","Census Tract 2312, Cook County, Illinois","164700","10110","null","null",
"1400000US17031231500","Census Tract 2315, Cook County, Illinois","197200","67222","null","null",
"1400000US17031240200","Census Tract 2402, Cook County, Illinois","678600","122179","null","null",
"1400000US17031240300","Census Tract 2403, Cook County, Illinois","726100","103820","null","null",
"1400000US17031240500","Census Tract 2405, Cook County, Illinois","435400","34608","null","null",
"1400000US17031240600","Census Tract 2406, Cook County, Illinois","452600","74734","null","null",
"1400000US17031240700","Census Tract 2407, Cook County, Illinois","436200","102431","null","null",
"1400000US17031240800","Census Tract 2408, Cook County, Illinois","505600","81671","null","null",
"1400000US17031240900","Census Tract 2409, Cook County, Illinois","372600","26579","null","null",
"1400000US17031241000","Census Tract 2410, Cook County, Illinois","347400","25180","null","null",
"1400000US17031241100","Census Tract 2411, Cook County, Illinois","366000","33506","null","null",
"1400000US17031241200","Census Tract 2412, Cook County, Illinois","493000","81237","null","null",
"1400000US17031241300","Census Tract 2413, Cook County, Illinois","622600","37984","null","null",
"1400000US17031241400","Census Tract 2414, Cook County, Illinois","534900","111539","null","null",
"1400000US17031241500","Census Tract 2415, Cook County, Illinois","533300","82231","null","null",
"1400000US17031241600","Census Tract 2416, Cook County, Illinois","478500","49003","null","null",
"1400000US17031242000","Census Tract 2420, Cook County, Illinois","465100","37860","null","null",
"1400000US17031242100","Census Tract 2421, Cook County, Illinois","554200","35563","null","null",
"1400000US17031242200","Census Tract 2422, Cook County, Illinois","583100","33012","null","null",
"1400000US17031242300","Census Tract 2423, Cook County, Illinois","527400","65379","null","null",
"1400000US17031242400","Census Tract 2424, Cook County, Illinois","355400","59171","null","null",
"1400000US17031242500","Census Tract 2425, Cook County, Illinois","431500","32115","null","null",
"1400000US17031242600","Census Tract 2426, Cook County, Illinois","392900","58751","null","null",
"1400000US17031242700","Census Tract 2427, Cook County, Illinois","417700","25806","null","null",
"1400000US17031242800","Census Tract 2428, Cook County, Illinois","455600","35629","null","null",
"1400000US17031242900","Census Tract 2429, Cook County, Illinois","448000","80703","null","null",
"1400000US17031243000","Census Tract 2430, Cook County, Illinois","385800","49213","null","null",
"1400000US17031243100","Census Tract 2431, Cook County, Illinois","596600","72134","null","null",
"1400000US17031243200","Census Tract 2432, Cook County, Illinois","612100","57333","null","null",
"1400000US17031243300","Census Tract 2433, Cook County, Illinois","440100","34085","null","null",
"1400000US17031243400","Census Tract 2434, Cook County, Illinois","409600","38364","null","null",
"1400000US17031243500","Census Tract 2435, Cook County, Illinois","455900","21177","null","null",
"1400000US17031250200","Census Tract 2502, Cook County, Illinois","202800","25975","null","null",
"1400000US17031250300","Census Tract 2503, Cook County, Illinois","201300","26025","null","null",
"1400000US17031250400","Census Tract 2504, Cook County, Illinois","199800","33644","null","null",
"1400000US17031250500","Census Tract 2505, Cook County, Illinois","293200","20542","null","null",
"1400000US17031250600","Census Tract 2506, Cook County, Illinois","196600","19992","null","null",
"1400000US17031250700","Census Tract 2507, Cook County, Illinois","194000","48045","null","null",
"1400000US17031250800","Census Tract 2508, Cook County, Illinois","173300","38757","null","null",
"1400000US17031251000","Census Tract 2510, Cook County, Illinois","170300","37426","null","null",
"1400000US17031251100","Census Tract 2511, Cook County, Illinois","113500","21808","null","null",
"1400000US17031251200","Census Tract 2512, Cook County, Illinois","164100","12571","null","null",
"1400000US17031251300","Census Tract 2513, Cook County, Illinois","166200","19680","null","null",
"1400000US17031251400","Census Tract 2514, Cook County, Illinois","227900","42858","null","null",
"1400000US17031251500","Census Tract 2515, Cook County, Illinois","186300","14959","null","null",
"1400000US17031251600","Census Tract 2516, Cook County, Illinois","163000","22084","null","null",
"1400000US17031251700","Census Tract 2517, Cook County, Illinois","128100","18095","null","null",
"1400000US17031251800","Census Tract 2518, Cook County, Illinois","223000","48107","null","null",
"1400000US17031251900","Census Tract 2519, Cook County, Illinois","160800","27302","null","null",
"1400000US17031252000","Census Tract 2520, Cook County, Illinois","251100","49034","null","null",
"1400000US17031252101","Census Tract 2521.01, Cook County, Illinois","-","**","**","-",
"1400000US17031252102","Census Tract 2521.02, Cook County, Illinois","166400","70212","null","null",
"1400000US17031252201","Census Tract 2522.01, Cook County, Illinois","116800","37129","null","null",
"1400000US17031252202","Census Tract 2522.02, Cook County, Illinois","117100","18131","null","null",
"1400000US17031260100","Census Tract 2601, Cook County, Illinois","165200","64032","null","null",
"1400000US17031260200","Census Tract 2602, Cook County, Illinois","112500","23174","null","null",
"1400000US17031260300","Census Tract 2603, Cook County, Illinois","-","**","**","-",
"1400000US17031260400","Census Tract 2604, Cook County, Illinois","-","**","**","-",
"1400000US17031260500","Census Tract 2605, Cook County, Illinois","166500","28579","null","null",
"1400000US17031260600","Census Tract 2606, Cook County, Illinois","163400","10487","null","null",
"1400000US17031260700","Census Tract 2607, Cook County, Illinois","184600","37009","null","null",
"1400000US17031260800","Census Tract 2608, Cook County, Illinois","168800","41211","null","null",
"1400000US17031260900","Census Tract 2609, Cook County, Illinois","218900","54176","null","null",
"1400000US17031261000","Census Tract 2610, Cook County, Illinois","140300","33623","null","null",
"1400000US17031270500","Census Tract 2705, Cook County, Illinois","-","**","**","-",
