"GEO_ID","NAME","B25077_001E","B25077_001EA","B25077_001M","B25077_001MA",
"1400000US17031060500","Census Tract 605, Cook County, Illinois","658100","null","85487","null",
"1400000US17031060800","Census Tract 608, Cook County, Illinois","191300","null","11688","null",
"1400000US17031060900","Census Tract 609, Cook County, Illinois","218600","null","22479","null",
"1400000US17031061000","Census Tract 610, Cook County, Illinois","392100","null","57368","null",
"1400000US17031061100","Census Tract 611, Cook County, Illinois","536400","null","74256","null",
"1400000US17031061200","Census Tract 612, Cook County, Illinois","389200","null","82326","null",
"1400000US17031061500","Census Tract 615, Cook County, Illinois","390900","null","58929","null",
"1400000US17031061800","Census Tract 618, Cook County, Illinois","280600","null","63612","null",
"1400000US17031061901","Census Tract 619.01, Cook County, Illinois","257400","null","94527","null",
"1400000US17031061902","Census Tract 619.02, Cook County, Illinois","317800","null","43089","null",
"1400000US17031062000","Census Tract 620, Cook County, Illinois","348900","null","29683","null",
"1400000US17031062100","Census Tract 621, Cook County, Illinois","403200","null","37336","null",
"1400000US17031062200","Census Tract 622, Cook County, Illinois","463100","null","20671","null",
"1400000US17031062300","Census Tract 623, Cook County, Illinois","695200","null","52903","null",
"1400000US17031062400","Census Tract 624, Cook County, Illinois","581100","null","52023","null",
"1400000US17031062500","Census Tract 625, Cook County, Illinois","476000","null","94752","null",
"1400000US17031062600","Census Tract 626, Cook County, Illinois","573500","null","47429","null",
"1400000US17031062700","Census Tract 627, Cook County, Illinois","535700","null","87137","null",
"1400000US17031062800","Census Tract 628, Cook County, Illinois","533800","null","65056","null",
"1400000US17031062900","Census Tract 629, Cook County, Illinois","517300","null","53005","null",
"1400000US17031063000","Census Tract 630, Cook County, Illinois","458700","null","258695","null",
"1400000US17031063100","Census Tract 631, Cook County, Illinois","371800","null","52238","null",
"1400000US17031063200","Census Tract 632, Cook County, Illinois","352500","null","40642","null",
"1400000US17031063301","Census Tract 633.01, Cook County, Illinois","245000","null","67836","null",
"1400000US17031063302","Census Tract 633.02, Cook County, Illinois","304800","null","45476","null",
"1400000US17031063303","Census Tract 633.03, Cook County, Illinois","322300","null","26563","null",
"1400000US17031063400","Census Tract 634, Cook County, Illinois","337700","null","70618","null",
"1400000US17031070101","Census Tract 701.01, Cook County, Illinois","338100","null","74483","null",
"1400000US17031070102","Census Tract 701.02, Cook County, Illinois","241300","null","38837","null",
"1400000US17031070103","Census Tract 701.03, Cook County, Illinois","524200","null","221004","null",
"1400000US17031070200","Census Tract 702, Cook County, Illinois","517400","null","87534","null",
"1400000US17031070300","Census Tract 703, Cook County, Illinois","443100","null","51527","null",
"1400000US17031070400","Census Tract 704, Cook County, Illinois","572900","null","91856","null",
"1400000US17031070500","Census Tract 705, Cook County, Illinois","640400","null","59575","null",
"1400000US17031070600","Census Tract 706, Cook County, Illinois","605900","null","33062","null",
"1400000US17031070700","Census Tract 707, Cook County, Illinois","447100","null","42206","null",
"1400000US17031071000","Census Tract 710, Cook County, Illinois","552600","null","257023","null",
"1400000US17031071100","Census Tract 711, Cook County, Illinois","862100","null","240855","null",
"1400000US17031071200","Census Tract 712, Cook County, Illinois","432100","null","127968","null",
"1400000US17031071300","Census Tract 713, Cook County, Illinois","638100","null","130792","null",
"1400000US17031071400","Census Tract 714, Cook County, Illinois","342600","null","76901","null",
"1400000US17031071500","Census Tract 715, Cook County, Illinois","296800","null","33182","null",
"1400000US17031071600","Census Tract 716, Cook County, Illinois","822400","null","164722","null",
"1400000US17031071700","Census Tract 717, Cook County, Illinois","644400","null","58047","null",
"1400000US17031071800","Census Tract 718, Cook County, Illinois","690000","null","60366","null",
"1400000US17031080100","Census Tract 801, Cook County, Illinois","504600","null","134441","null",
"1400000US17031080201","Census Tract 802.01, Cook County, Illinois","242400","null","27664","null",
"1400000US17031080202","Census Tract 802.02, Cook County, Illinois","256500","null","76064","null",
"1400000US17031080300","Census Tract 803, Cook County, Illinois","459000","null","65474","null",
"1400000US17031080400","Census Tract 804, Cook County, Illinois","515700","null","84474","null",
"1400000US17031081000","Census Tract 810, Cook County, Illinois","361300","null","115347","null",
"1400000US17031081100","Census Tract 811, Cook County, Illinois","458600","null","198245","null",
"1400000US17031081201","Census Tract 812.01, Cook County, Illinois","573700","null","101320","null",
"1400000US17031081202","Census Tract 812.02, Cook County, Illinois","573200","null","112056","null",
"1400000US17031081300","Census Tract 813, Cook County, Illinois","462600","null","80394","null",
"1400000US17031081401","Census Tract 814.01, Cook County, Illinois","478700","null","154245","null",
"1400000US17031081402","Census Tract 814.02, Cook County, Illinois","491800","null","123686","null",
"1400000US17031081403","Census Tract 814.03, Cook County, Illinois","444800","null","111723","null",
"1400000US17031081500","Census Tract 815, Cook County, Illinois","530900","null","102003","null",
"1400000US17031081600","Census Tract 816, Cook County, Illinois","355700","null","46418","null",
"1400000US17031081700","Census Tract 817, Cook County, Illinois","340100","null","24002","null",
"1400000US17031081800","Census Tract 818, Cook County, Illinois","388300","null","27455","null",
"1400000US17031081900","Census Tract 819, Cook County, Illinois","467300","null","67176","null",
"1400000US17031090100","Census Tract 901, Cook County, Illinois","306100","null","27835","null",
"1400000US17031090200","Census Tract 902, Cook County, Illinois","348600","null","32427","null",
"1400000US17031090300","Census Tract 903, Cook County, Illinois","322500","null","27165","null",
"1400000US17031100100","Census Tract 1001, Cook County, Illinois","257700","null","31719","null",
"1400000US17031100200","Census Tract 1002, Cook County, Illinois","283100","null","26886","null",
"1400000US17031100300","Census Tract 1003, Cook County, Illinois","342800","null","23956","null",
"1400000US17031100400","Census Tract 1004, Cook County, Illinois","322600","null","17012","null",
"1400000US17031100500","Census Tract 1005, Cook County, Illinois","307800","null","23541","null",
"1400000US17031100600","Census Tract 1006, Cook County, Illinois","255300","null","12052","null",
"1400000US17031100700","Census Tract 1007, Cook County, Illinois","264100","null","7754","null",
"1400000US17031110100","Census Tract 1101, Cook County, Illinois","306100","null","24595","null",
"1400000US17031110200","Census Tract 1102, Cook County, Illinois","308300","null","35697","null",
"1400000US17031110300","Census Tract 1103, Cook County, Illinois","247200","null","11464","null",
"1400000US17031110400","Census Tract 1104, Cook County, Illinois","278900","null","22847","null",
"1400000US17031110501","Census Tract 1105.01, Cook County, Illinois","293200","null","21155","null",
"1400000US17031110502","Census Tract 1105.02, Cook County, Illinois","204800","null","51142","null",
"1400000US17031120100","Census Tract 1201, Cook County, Illinois","443400","null","34272","null",
"1400000US17031120200","Census Tract 1202, Cook County, Illinois","437100","null","17674","null",
"1400000US17031120300","Census Tract 1203, Cook County, Illinois","417200","null","35146","null",
"1400000US17031120400","Census Tract 1204, Cook County, Illinois","332100","null","24502","null",
"1400000US17031130100","Census Tract 1301, Cook County, Illinois","297000","null","25284","null",
"1400000US17031130200","Census Tract 1302, Cook County, Illinois","261200","null","24424","null",
"1400000US17031130300","Census Tract 1303, Cook County, Illinois","328500","null","21941","null",
"1400000US17031140100","Census Tract 1401, Cook County, Illinois","220400","null","28373","null",
"1400000US17031140200","Census Tract 1402, Cook County, Illinois","186400","null","22179","null",
"1400000US17031140301","Census Tract 1403.01, Cook County, Illinois","185600","null","51488","null",
"1400000US17031140302","Census Tract 1403.02, Cook County, Illinois","221700","null","25046","null",
"1400000US17031140400","Census Tract 1404, Cook County, Illinois","273700","null","17790","null",
"1400000US17031140500","Census Tract 1405, Cook County, Illinois","254200","null","23483","null",
"1400000US17031140601","Census Tract 1406.01, Cook County, Illinois","233000","null","10780","null",
"1400000US17031140602","Census Tract 1406.02, Cook County, Illinois","272900","null","51285","null",
"1400000US17031140701","Census Tract 1407.01, Cook County, Illinois","244900","null","30723","null",
"1400000US17031140702","Census Tract 1407.02, Cook County, Illinois","250200","null","23982","null",
"1400000US17031140800","Census Tract 1408, Cook County, Illinois","395600","null","58300","null",
"1400000US17031150200","Census Tract 1502, Cook County, Illinois","304000","null","29361","null",
"1400000US17031150300","Census Tract 1503, Cook County, Illinois","276300","null","22102","null",
"1400000US17031150401","Census Tract 1504.01, Cook County, Illinois","246600","null","20544","null",
"1400000US17031150402","Census Tract 1504.02, Cook County, Illinois","279400","null","22583","null",
"1400000US17031150501","Census Tract 1505.01, Cook County, Illinois","234800","null","11395","null",
"1400000US17031150502","Census Tract 1505.02, Cook County, Illinois","235800","null","12212","null",
"1400000US17031150600","Census Tract 1506, Cook County, Illinois","245300","null","13874","null",
"1400000US17031150700","Census Tract 1507, Cook County, Illinois","245000","null","21011","null",
"1400000US17031150800","Census Tract 1508, Cook County, Illinois","243900","null","13895","null",
"1400000US17031151001","Census Tract 1510.01, Cook County, Illinois","261300","null","24142","null",
"1400000US17031151002","Census Tract 1510.02, Cook County, Illinois","265800","null","26607","null",
"1400000US17031151100","Census Tract 1511, Cook County, Illinois","257100","null","20545","null",
"1400000US17031151200","Census Tract 1512, Cook County, Illinois","239800","null","15504","null",
"1400000US17031160100","Census Tract 1601, Cook County, Illinois","282000","null","29812","null",
"1400000US17031160200","Census Tract 1602, Cook County, Illinois","380300","null","39817","null",
"1400000US17031160300","Census Tract 1603, Cook County, Illinois","155300","null","11543","null",
"1400000US17031160400","Census Tract 1604, Cook County, Illinois","309600","null","27376","null",
"1400000US17031160501","Census Tract 1605.01, Cook County, Illinois","282400","null","32740","null",
"1400000US17031160502","Census Tract 1605.02, Cook County, Illinois","261700","null","18321","null",
"1400000US17031160601","Census Tract 1606.01, Cook County, Illinois","238300","null","24462","null",
"1400000US17031160602","Census Tract 1606.02, Cook County, Illinois","223100","null","67796","null",
"1400000US17031160700","Census Tract 1607, Cook County, Illinois","292000","null","35690","null",
"1400000US17031160800","Census Tract 1608, Cook County, Illinois","257500","null","24444","null",
"1400000US17031160900","Census Tract 1609, Cook County, Illinois","339200","null","42765","null",
"1400000US17031161000","Census Tract 1610, Cook County, Illinois","422000","null","39736","null",
"1400000US17031161100","Census Tract 1611, Cook County, Illinois","379000","null","23379","null",
"1400000US17031161200","Census Tract 1612, Cook County, Illinois","221100","null","17729","null",
"1400000US17031161300","Census Tract 1613, Cook County, Illinois","215600","null","30251","null",
"1400000US17031170100","Census Tract 1701, Cook County, Illinois","161800","null","6783","null",
"1400000US17031170200","Census Tract 1702, Cook County, Illinois","224600","null","16170","null",
"1400000US17031170300","Census Tract 1703, Cook County, Illinois","228500","null","10237","null",
"1400000US17031170400","Census Tract 1704, Cook County, Illinois","232200","null","15447","null",
"1400000US17031170500","Census Tract 1705, Cook County, Illinois","247800","null","13988","null",
"1400000US17031170600","Census Tract 1706, Cook County, Illinois","258200","null","10901","null",
"1400000US17031170700","Census Tract 1707, Cook County, Illinois","214700","null","17483","null",
"1400000US17031170800","Census Tract 1708, Cook County, Illinois","226600","null","17059","null",
"1400000US17031170900","Census Tract 1709, Cook County, Illinois","228300","null","15975","null",
"1400000US17031171000","Census Tract 1710, Cook County, Illinois","234500","null","14978","null",
"1400000US17031171100","Census Tract 1711, Cook County, Illinois","222000","null","10320","null",
"1400000US17031180100","Census Tract 1801, Cook County, Illinois","222500","null","14566","null",
"1400000US17031190100","Census Tract 1901, Cook County, Illinois","214600","null","21579","null",
"1400000US17031190200","Census Tract 1902, Cook County, Illinois","238200","null","15468","null",
"1400000US17031190300","Census Tract 1903, Cook County, Illinois","224100","null","12101","null",
"1400000US17031190401","Census Tract 1904.01, Cook County, Illinois","203900","null","20205","null",
"1400000US17031190402","Census Tract 1904.02, Cook County, Illinois","235700","null","22140","null",
"1400000US17031190601","Census Tract 1906.01, Cook County, Illinois","188600","null","13393","null",
"1400000US17031190602","Census Tract 1906.02, Cook County, Illinois","190600","null","16180","null",
"1400000US17031190701","Census Tract 1907.01, Cook County, Illinois","207500","null","27201","null",
"1400000US17031190702","Census Tract 1907.02, Cook County, Illinois","194200","null","24837","null",
"1400000US17031190800","Census Tract 1908, Cook County, Illinois","239800","null","17045","null",
"1400000US17031190900","Census Tract 1909, Cook County, Illinois","197000","null","28387","null",
"1400000US17031191000","Census Tract 1910, Cook County, Illinois","192500","null","20246","null",
"1400000US17031191100","Census Tract 1911, Cook County, Illinois","172800","null","13623","null",
"1400000US17031191200","Census Tract 1912, Cook County, Illinois","211000","null","68398","null",
"1400000US17031191301","Census Tract 1913.01, Cook County, Illinois","159500","null","22369","null",
"1400000US17031191302","Census Tract 1913.02, Cook County, Illinois","180000","null","26791","null",
"1400000US17031200100","Census Tract 2001, Cook County, Illinois","216600","null","16149","null",
"1400000US17031200200","Census Tract 2002, Cook County, Illinois","214900","null","38241","null",
"1400000US17031200300","Census Tract 2003, Cook County, Illinois","183600","null","48690","null",
"1400000US17031200401","Census Tract 2004.01, Cook County, Illinois","211500","null","14976","null",
"1400000US17031200402","Census Tract 2004.02, Cook County, Illinois","236000","null","20617","null",
"1400000US17031210100","Census Tract 2101, Cook County, Illinois","298000","null","21563","null",
"1400000US17031210400","Census Tract 2104, Cook County, Illinois","259400","null","14000","null",
"1400000US17031210501","Census Tract 2105.01, Cook County, Illinois","241300","null","106931","null",
"1400000US17031210502","Census Tract 2105.02, Cook County, Illinois","228900","null","52853","null",
"1400000US17031210601","Census Tract 2106.01, Cook County, Illinois","285000","null","53895","null",
"1400000US17031210602","Census Tract 2106.02, Cook County, Illinois","252300","null","30799","null",
"1400000US17031210700","Census Tract 2107, Cook County, Illinois","286000","null","54712","null",
"1400000US17031210800","Census Tract 2108, Cook County, Illinois","325000","null","42033","null",
"1400000US17031210900","Census Tract 2109, Cook County, Illinois","322900","null","42551","null",
"1400000US17031220300","Census Tract 2203, Cook County, Illinois","394400","null","51243","null",
"1400000US17031220400","Census Tract 2204, Cook County, Illinois","452300","null","87515","null",
"1400000US17031220500","Census Tract 2205, Cook County, Illinois","352400","null","42790","null",
"1400000US17031220601","Census Tract 2206.01, Cook County, Illinois","356100","null","108452","null",
"1400000US17031220602","Census Tract 2206.02, Cook County, Illinois","313400","null","68308","null",
"1400000US17031220701","Census Tract 2207.01, Cook County, Illinois","235700","null","60166","null",
"1400000US17031220702","Census Tract 2207.02, Cook County, Illinois","308300","null","46074","null",
"1400000US17031220901","Census Tract 2209.01, Cook County, Illinois","210700","null","52561","null",
"1400000US17031220902","Census Tract 2209.02, Cook County, Illinois","264700","null","37862","null",
"1400000US17031221000","Census Tract 2210, Cook County, Illinois","243800","null","27083","null",
"1400000US17031221100","Census Tract 2211, Cook County, Illinois","301100","null","48938","null",
"1400000US17031221200","Census Tract 2212, Cook County, Illinois","276600","null","16670","null",
"1400000US17031221300","Census Tract 2213, Cook County, Illinois","322200","null","32340","null",
"1400000US17031221400","Census Tract 2214, Cook County, Illinois","325700","null","52635","null",
"1400000US17031221500","Census Tract 2215, Cook County, Illinois","429000","null","88010","null",
"1400000US17031221600","Census Tract 2216, Cook County, Illinois","486700","null","47282","null",
"1400000US17031222200","Census Tract 2222, Cook County, Illinois","525600","null","56269","null",
"1400000US17031222500","Census Tract 2225, Cook County, Illinois","272500","null","17112","null",
"1400000US17031222600","Census Tract 2226, Cook County, Illinois","318200","null","51004","null",
"1400000US17031222700","Census Tract 2227, Cook County, Illinois","236100","null","21608","null",
"1400000US17031222800","Census Tract 2228, Cook County, Illinois","239100","null","26495","null",
"1400000US17031222900","Census Tract 2229, Cook County, Illinois","206000","null","38289","null",
"1400000US17031230100","Census Tract 2301, Cook County, Illinois","285000","null","101996","null",
"1400000US17031230200","Census Tract 2302, Cook County, Illinois","231700","null","49842","null",
"1400000US17031230300","Census Tract 2303, Cook County, Illinois","181500","null","24404","null",
"1400000US17031230400","Census Tract 2304, Cook County, Illinois","158400","null","18576","null",
"1400000US17031230500","Census Tract 2305, Cook County, Illinois","159500","null","22867","null",
"1400000US17031230600","Census Tract 2306, Cook County, Illinois","147700","null","30101","null",
"1400000US17031230700","Census Tract 2307, Cook County, Illinois","159600","null","27348","null",
"1400000US17031230800","Census Tract 2308, Cook County, Illinois","200000","null","28736","null",
"1400000US17031230900","Census Tract 2309, Cook County, Illinois","212400","null","28143","null",
"1400000US17031231100","Census Tract 2311, Cook County, Illinois","125000","null","60252","null",
"1400000US17031231200","Census Tract 2312, Cook County, Illinois","153300","null","21608","null",
"1400000US17031231500","Census Tract 2315, Cook County, Illinois","190200","null","55666","null",
"1400000US17031240200","Census Tract 2402, Cook County, Illinois","559500","null","111823","null",
"1400000US17031240300","Census Tract 2403, Cook County, Illinois","661600","null","103634","null",
"1400000US17031240500","Census Tract 2405, Cook County, Illinois","355100","null","14144","null",
"1400000US17031240600","Census Tract 2406, Cook County, Illinois","350500","null","39207","null",
"1400000US17031240700","Census Tract 2407, Cook County, Illinois","280200","null","38564","null",
"1400000US17031240800","Census Tract 2408, Cook County, Illinois","279000","null","38234","null",
"1400000US17031240900","Census Tract 2409, Cook County, Illinois","278000","null","23577","null",
"1400000US17031241000","Census Tract 2410, Cook County, Illinois","248600","null","35396","null",
"1400000US17031241100","Census Tract 2411, Cook County, Illinois","362900","null","59104","null",
"1400000US17031241200","Census Tract 2412, Cook County, Illinois","529400","null","94747","null",
"1400000US17031241300","Census Tract 2413, Cook County, Illinois","460300","null","39603","null",
"1400000US17031241400","Census Tract 2414, Cook County, Illinois","438900","null","64572","null",
"1400000US17031241500","Census Tract 2415, Cook County, Illinois","436500","null","82392","null",
"1400000US17031241600","Census Tract 2416, Cook County, Illinois","372000","null","23494","null",
"1400000US17031242000","Census Tract 2420, Cook County, Illinois","443300","null","41951","null",
"1400000US17031242100","Census Tract 2421, Cook County, Illinois","459400","null","27840","null",
"1400000US17031242200","Census Tract 2422, Cook County, Illinois","442900","null","49526","null",
"1400000US17031242300","Census Tract 2423, Cook County, Illinois","455800","null","52129","null",
"1400000US17031242400","Census Tract 2424, Cook County, Illinois","477900","null","50686","null",
"1400000US17031242500","Census Tract 2425, Cook County, Illinois","323300","null","45835","null",
"1400000US17031242600","Census Tract 2426, Cook County, Illinois","324400","null","32954","null",
"1400000US17031242700","Census Tract 2427, Cook County, Illinois","272400","null","22191","null",
"1400000US17031242800","Census Tract 2428, Cook County, Illinois","356500","null","46404","null",
"1400000US17031242900","Census Tract 2429, Cook County, Illinois","400900","null","52483","null",
"1400000US17031243000","Census Tract 2430, Cook County, Illinois","370800","null","29922","null",
"1400000US17031243100","Census Tract 2431, Cook County, Illinois","377300","null","29430","null",
"1400000US17031243200","Census Tract 2432, Cook County, Illinois","473400","null","51288","null",
"1400000US17031243300","Census Tract 2433, Cook County, Illinois","376100","null","41026","null",
"1400000US17031243400","Census Tract 2434, Cook County, Illinois","339800","null","21917","null",
"1400000US17031243500","Census Tract 2435, Cook County, Illinois","356300","null","22378","null",
"1400000US17031250200","Census Tract 2502, Cook County, Illinois","158500","null","26450","null",
"1400000US17031250300","Census Tract 2503, Cook County, Illinois","177900","null","15930","null",
"1400000US17031250400","Census Tract 2504, Cook County, Illinois","161700","null","31874","null",
"1400000US17031250500","Census Tract 2505, Cook County, Illinois","241300","null","20966","null",
"1400000US17031250600","Census Tract 2506, Cook County, Illinois","172500","null","13798","null",
"1400000US17031250700","Census Tract 2507, Cook County, Illinois","159600","null","19629","null",
"1400000US17031250800","Census Tract 2508, Cook County, Illinois","159300","null","9321","null",
"1400000US17031251000","Census Tract 2510, Cook County, Illinois","127800","null","16171","null",
"1400000US17031251100","Census Tract 2511, Cook County, Illinois","151500","null","32237","null",
"1400000US17031251200","Census Tract 2512, Cook County, Illinois","165300","null","8088","null",
"1400000US17031251300","Census Tract 2513, Cook County, Illinois","140100","null","15917","null",
"1400000US17031251400","Census Tract 2514, Cook County, Illinois","199900","null","25161","null",
"1400000US17031251500","Census Tract 2515, Cook County, Illinois","153000","null","52434","null",
"1400000US17031251600","Census Tract 2516, Cook County, Illinois","120300","null","43039","null",
"1400000US17031251700","Census Tract 2517, Cook County, Illinois","111400","null","31021","null",
"1400000US17031251800","Census Tract 2518, Cook County, Illinois","177600","null","40048","null",
"1400000US17031251900","Census Tract 2519, Cook County, Illinois","116000","null","11469","null",
"1400000US17031252000","Census Tract 2520, Cook County, Illinois","205300","null","44212","null",
"1400000US17031252101","Census Tract 2521.01, Cook County, Illinois","186000","null","28812","null",
"1400000US17031252102","Census Tract 2521.02, Cook County, Illinois","170000","null","19191","null",
"1400000US17031252201","Census Tract 2522.01, Cook County, Illinois","95600","null","5761","null",
"1400000US17031252202","Census Tract 2522.02, Cook County, Illinois","187100","null","37226","null",
"1400000US17031260100","Census Tract 2601, Cook County, Illinois","202300","null","79263","null",
"1400000US17031260200","Census Tract 2602, Cook County, Illinois","157700","null","59095","null",
"1400000US17031260300","Census Tract 2603, Cook County, Illinois","111500","null","34824","null",
"1400000US17031260400","Census Tract 2604, Cook County, Illinois","156700","null","39894","null",
"1400000US17031260500","Census Tract 2605, Cook County, Illinois","150300","null","23472","null",
"1400000US17031260600","Census Tract 2606, Cook County, Illinois","160500","null","37143","null",
"1400000US17031260700","Census Tract 2607, Cook County, Illinois","166400","null","80603","null",
"1400000US17031260800","Census Tract 2608, Cook County, Illinois","null","null","null","null",
"1400000US17031260900","Census Tract 2609, Cook County, Illinois","121400","null","70219","null",
"1400000US17031261000","Census Tract 2610, Cook County, Illinois","121200","null","41572","null",
"1400000US17031270500","Census Tract 2705, Cook County, Illinois","114200","null","39911","null",
