"GEO_ID","NAME","B25077_001E","B25077_001M","B25077_001MA","B25077_001EA",
"1400000US17031070102","Census Tract 701.02, Cook County, Illinois","239300","43199","null","null",
"1400000US17031070103","Census Tract 701.03, Cook County, Illinois","359600","22032","null","null",
"1400000US17031070200","Census Tract 702, Cook County, Illinois","516600","87777","null","null",
"1400000US17031070300","Census Tract 703, Cook County, Illinois","435400","50112","null","null",
"1400000US17031070400","Census Tract 704, Cook County, Illinois","627300","68713","null","null",
"1400000US17031070500","Census Tract 705, Cook County, Illinois","592500","80260","null","null",
"1400000US17031070600","Census Tract 706, Cook County, Illinois","610600","42330","null","null",
"1400000US17031070700","Census Tract 707, Cook County, Illinois","440700","43237","null","null",
"1400000US17031071000","Census Tract 710, Cook County, Illinois","548200","230107","null","null",
"1400000US17031071100","Census Tract 711, Cook County, Illinois","908700","281638","null","null",
"1400000US17031071200","Census Tract 712, Cook County, Illinois","460000","190452","null","null",
"1400000US17031071300","Census Tract 713, Cook County, Illinois","556700","187232","null","null",
"1400000US17031071400","Census Tract 714, Cook County, Illinois","366700","55740","null","null",
"1400000US17031071500","Census Tract 715, Cook County, Illinois","289200","18908","null","null",
"1400000US17031071600","Census Tract 716, Cook County, Illinois","695700","87619","null","null",
"1400000US17031071700","Census Tract 717, Cook County, Illinois","601200","53249","null","null",
"1400000US17031071800","Census Tract 718, Cook County, Illinois","674400","43481","null","null",
"1400000US17031080100","Census Tract 801, Cook County, Illinois","584500","119803","null","null",
"1400000US17031080201","Census Tract 802.01, Cook County, Illinois","250100","28782","null","null",
"1400000US17031080202","Census Tract 802.02, Cook County, Illinois","268300","32259","null","null",
"1400000US17031080300","Census Tract 803, Cook County, Illinois","426000","76905","null","null",
"1400000US17031080400","Census Tract 804, Cook County, Illinois","478400","50177","null","null",
"1400000US17031081000","Census Tract 810, Cook County, Illinois","354500","75245","null","null",
"1400000US17031081100","Census Tract 811, Cook County, Illinois","430200","137894","null","null",
"1400000US17031081201","Census Tract 812.01, Cook County, Illinois","516400","100666","null","null",
"1400000US17031081202","Census Tract 812.02, Cook County, Illinois","534200","114990","null","null",
"1400000US17031081300","Census Tract 813, Cook County, Illinois","447000","85396","null","null",
"1400000US17031081401","Census Tract 814.01, Cook County, Illinois","406500","71514","null","null",
"1400000US17031081402","Census Tract 814.02, Cook County, Illinois","556100","193411","null","null",
"1400000US17031081403","Census Tract 814.03, Cook County, Illinois","378500","51891","null","null",
"1400000US17031081500","Census Tract 815, Cook County, Illinois","466300","74589","null","null",
"1400000US17031081600","Census Tract 816, Cook County, Illinois","338400","63936","null","null",
"1400000US17031081700","Census Tract 817, Cook County, Illinois","352100","69096","null","null",
"1400000US17031081800","Census Tract 818, Cook County, Illinois","412200","28804","null","null",
"1400000US17031081900","Census Tract 819, Cook County, Illinois","477500","122370","null","null",
"1400000US17031090100","Census Tract 901, Cook County, Illinois","327100","22609","null","null",
"1400000US17031090200","Census Tract 902, Cook County, Illinois","331500","30352","null","null",
"1400000US17031090300","Census Tract 903, Cook County, Illinois","313000","35229","null","null",
"1400000US17031100100","Census Tract 1001, Cook County, Illinois","300300","31548","null","null",
"1400000US17031100200","Census Tract 1002, Cook County, Illinois","289300","29986","null","null",
"1400000US17031100300","Census Tract 1003, Cook County, Illinois","349700","18068","null","null",
"1400000US17031100400","Census Tract 1004, Cook County, Illinois","327100","20991","null","null",
"1400000US17031100500","Census Tract 1005, Cook County, Illinois","296300","18766","null","null",
"1400000US17031100600","Census Tract 1006, Cook County, Illinois","279000","12879","null","null",
"1400000US17031100700","Census Tract 1007, Cook County, Illinois","272500","13056","null","null",
"1400000US17031110100","Census Tract 1101, Cook County, Illinois","307800","20518","null","null",
"1400000US17031110200","Census Tract 1102, Cook County, Illinois","322300","30633","null","null",
"1400000US17031110300","Census Tract 1103, Cook County, Illinois","271000","11465","null","null",
"1400000US17031110400","Census Tract 1104, Cook County, Illinois","283300","23752","null","null",
"1400000US17031110501","Census Tract 1105.01, Cook County, Illinois","289300","17162","null","null",
"1400000US17031110502","Census Tract 1105.02, Cook County, Illinois","247100","78682","null","null",
"1400000US17031120100","Census Tract 1201, Cook County, Illinois","433000","34935","null","null",
"1400000US17031120200","Census Tract 1202, Cook County, Illinois","454100","21392","null","null",
"1400000US17031120300","Census Tract 1203, Cook County, Illinois","421400","35014","null","null",
"1400000US17031120400","Census Tract 1204, Cook County, Illinois","351500","23625","null","null",
"1400000US17031130100","Census Tract 1301, Cook County, Illinois","317700","36320","null","null",
"1400000US17031130200","Census Tract 1302, Cook County, Illinois","293600","28788","null","null",
"1400000US17031130300","Census Tract 1303, Cook County, Illinois","345500","26619","null","null",
"1400000US17031140100","Census Tract 1401, Cook County, Illinois","216800","23275","null","null",
"1400000US17031140200","Census Tract 1402, Cook County, Illinois","233300","30383","null","null",
"1400000US17031140301","Census Tract 1403.01, Cook County, Illinois","194500","37858","null","null",
"1400000US17031140302","Census Tract 1403.02, Cook County, Illinois","222800","26832","null","null",
"1400000US17031140400","Census Tract 1404, Cook County, Illinois","269500","18398","null","null",
"1400000US17031140500","Census Tract 1405, Cook County, Illinois","231300","22310","null","null",
"1400000US17031140601","Census Tract 1406.01, Cook County, Illinois","244500","42391","null","null",
"1400000US17031140602","Census Tract 1406.02, Cook County, Illinois","236100","53075","null","null",
"1400000US17031140701","Census Tract 1407.01, Cook County, Illinois","276300","32235","null","null",
"1400000US17031140702","Census Tract 1407.02, Cook County, Illinois","253300","27328","null","null",
"1400000US17031140800","Census Tract 1408, Cook County, Illinois","346800","56386","null","null",
"1400000US17031150200","Census Tract 1502, Cook County, Illinois","287300","20998","null","null",
"1400000US17031150300","Census Tract 1503, Cook County, Illinois","258800","19897","null","null",
"1400000US17031150401","Census Tract 1504.01, Cook County, Illinois","234100","18069","null","null",
"1400000US17031150402","Census Tract 1504.02, Cook County, Illinois","271300","18213","null","null",
"1400000US17031150501","Census Tract 1505.01, Cook County, Illinois","246400","22839","null","null",
"1400000US17031150502","Census Tract 1505.02, Cook County, Illinois","260700","23563","null","null",
"1400000US17031150600","Census Tract 1506, Cook County, Illinois","244000","13834","null","null",
"1400000US17031150700","Census Tract 1507, Cook County, Illinois","250000","21409","null","null",
"1400000US17031150800","Census Tract 1508, Cook County, Illinois","260500","38555","null","null",
"1400000US17031151001","Census Tract 1510.01, Cook County, Illinois","257300","24880","null","null",
"1400000US17031151002","Census Tract 1510.02, Cook County, Illinois","267000","34959","null","null",
"1400000US17031151100","Census Tract 1511, Cook County, Illinois","278800","15731","null","null",
"1400000US17031151200","Census Tract 1512, Cook County, Illinois","235400","18723","null","null",
"1400000US17031160100","Census Tract 1601, Cook County, Illinois","289100","35653","null","null",
"1400000US17031160200","Census Tract 1602, Cook County, Illinois","367300","45863","null","null",
"1400000US17031160300","Census Tract 1603, Cook County, Illinois","165000","10027","null","null",
"1400000US17031160400","Census Tract 1604, Cook County, Illinois","315500","38296","null","null",
"1400000US17031160501","Census Tract 1605.01, Cook County, Illinois","312800","48069","null","null",
"1400000US17031160502","Census Tract 1605.02, Cook County, Illinois","252000","17747","null","null",
"1400000US17031160601","Census Tract 1606.01, Cook County, Illinois","311800","111708","null","null",
"1400000US17031160602","Census Tract 1606.02, Cook County, Illinois","186900","29809","null","null",
"1400000US17031160700","Census Tract 1607, Cook County, Illinois","324100","38247","null","null",
"1400000US17031160800","Census Tract 1608, Cook County, Illinois","265200","38372","null","null",
"1400000US17031160900","Census Tract 1609, Cook County, Illinois","394300","64767","null","null",
"1400000US17031161000","Census Tract 1610, Cook County, Illinois","453900","48313","null","null",
"1400000US17031161100","Census Tract 1611, Cook County, Illinois","390400","41468","null","null",
"1400000US17031161200","Census Tract 1612, Cook County, Illinois","251600","32915","null","null",
"1400000US17031161300","Census Tract 1613, Cook County, Illinois","208900","26788","null","null",
"1400000US17031170100","Census Tract 1701, Cook County, Illinois","168000","9207","null","null",
"1400000US17031170200","Census Tract 1702, Cook County, Illinois","210900","28616","null","null",
"1400000US17031170300","Census Tract 1703, Cook County, Illinois","238100","10112","null","null",
"1400000US17031170400","Census Tract 1704, Cook County, Illinois","239000","11652","null","null",
"1400000US17031170500","Census Tract 1705, Cook County, Illinois","257600","19394","null","null",
"1400000US17031170600","Census Tract 1706, Cook County, Illinois","251800","17606","null","null",
"1400000US17031170700","Census Tract 1707, Cook County, Illinois","227600","27142","null","null",
"1400000US17031170800","Census Tract 1708, Cook County, Illinois","254300","18105","null","null",
"1400000US17031170900","Census Tract 1709, Cook County, Illinois","259000","27754","null","null",
"1400000US17031171000","Census Tract 1710, Cook County, Illinois","239100","18503","null","null",
"1400000US17031171100","Census Tract 1711, Cook County, Illinois","246400","23461","null","null",
"1400000US17031180100","Census Tract 1801, Cook County, Illinois","236700","17729","null","null",
"1400000US17031190100","Census Tract 1901, Cook County, Illinois","262900","42355","null","null",
"1400000US17031190200","Census Tract 1902, Cook County, Illinois","229300","19028","null","null",
"1400000US17031190300","Census Tract 1903, Cook County, Illinois","239400","20262","null","null",
"1400000US17031190401","Census Tract 1904.01, Cook County, Illinois","221100","26733","null","null",
"1400000US17031190402","Census Tract 1904.02, Cook County, Illinois","246500","25090","null","null",
"1400000US17031190601","Census Tract 1906.01, Cook County, Illinois","192900","53172","null","null",
"1400000US17031190602","Census Tract 1906.02, Cook County, Illinois","228800","27905","null","null",
"1400000US17031190701","Census Tract 1907.01, Cook County, Illinois","236000","26812","null","null",
"1400000US17031190702","Census Tract 1907.02, Cook County, Illinois","199700","51847","null","null",
"1400000US17031190800","Census Tract 1908, Cook County, Illinois","239200","11187","null","null",
"1400000US17031190900","Census Tract 1909, Cook County, Illinois","211300","30693","null","null",
"1400000US17031191000","Census Tract 1910, Cook County, Illinois","198900","23026","null","null",
"1400000US17031191100","Census Tract 1911, Cook County, Illinois","191100","21877","null","null",
"1400000US17031191200","Census Tract 1912, Cook County, Illinois","189200","23439","null","null",
"1400000US17031191301","Census Tract 1913.01, Cook County, Illinois","154800","26496","null","null",
"1400000US17031191302","Census Tract 1913.02, Cook County, Illinois","170000","37239","null","null",
"1400000US17031200100","Census Tract 2001, Cook County, Illinois","213500","19548","null","null",
"1400000US17031200200","Census Tract 2002, Cook County, Illinois","223000","44336","null","null",
"1400000US17031200300","Census Tract 2003, Cook County, Illinois","186300","90962","null","null",
"1400000US17031200401","Census Tract 2004.01, Cook County, Illinois","208000","67966","null","null",
"1400000US17031200402","Census Tract 2004.02, Cook County, Illinois","223600","36646","null","null",
"1400000US17031210100","Census Tract 2101, Cook County, Illinois","329300","22813","null","null",
"1400000US17031210400","Census Tract 2104, Cook County, Illinois","267700","17015","null","null",
"1400000US17031210501","Census Tract 2105.01, Cook County, Illinois","250800","93701","null","null",
"1400000US17031210502","Census Tract 2105.02, Cook County, Illinois","280600","27607","null","null",
"1400000US17031210601","Census Tract 2106.01, Cook County, Illinois","258100","67958","null","null",
"1400000US17031210602","Census Tract 2106.02, Cook County, Illinois","281900","26611","null","null",
"1400000US17031210700","Census Tract 2107, Cook County, Illinois","302900","33582","null","null",
"1400000US17031210800","Census Tract 2108, Cook County, Illinois","295400","46859","null","null",
"1400000US17031210900","Census Tract 2109, Cook County, Illinois","336800","29927","null","null",
"1400000US17031220300","Census Tract 2203, Cook County, Illinois","382100","66195","null","null",
"1400000US17031220400","Census Tract 2204, Cook County, Illinois","465900","114378","null","null",
"1400000US17031220500","Census Tract 2205, Cook County, Illinois","380400","35430","null","null",
"1400000US17031220601","Census Tract 2206.01, Cook County, Illinois","339900","66818","null","null",
"1400000US17031220602","Census Tract 2206.02, Cook County, Illinois","343100","62740","null","null",
"1400000US17031220701","Census Tract 2207.01, Cook County, Illinois","271800","37703","null","null",
"1400000US17031220702","Census Tract 2207.02, Cook County, Illinois","308600","36942","null","null",
"1400000US17031220901","Census Tract 2209.01, Cook County, Illinois","188700","81013","null","null",
"1400000US17031220902","Census Tract 2209.02, Cook County, Illinois","250000","66124","null","null",
"1400000US17031221000","Census Tract 2210, Cook County, Illinois","234100","18556","null","null",
"1400000US17031221100","Census Tract 2211, Cook County, Illinois","305300","63681","null","null",
"1400000US17031221200","Census Tract 2212, Cook County, Illinois","276600","11388","null","null",
"1400000US17031221300","Census Tract 2213, Cook County, Illinois","342000","33961","null","null",
"1400000US17031221400","Census Tract 2214, Cook County, Illinois","320200","57560","null","null",
"1400000US17031221500","Census Tract 2215, Cook County, Illinois","363900","51542","null","null",
"1400000US17031221600","Census Tract 2216, Cook County, Illinois","478300","43336","null","null",
"1400000US17031222200","Census Tract 2222, Cook County, Illinois","534700","47290","null","null",
"1400000US17031222500","Census Tract 2225, Cook County, Illinois","297600","33324","null","null",
"1400000US17031222600","Census Tract 2226, Cook County, Illinois","317900","68530","null","null",
"1400000US17031222700","Census Tract 2227, Cook County, Illinois","245900","33849","null","null",
"1400000US17031222800","Census Tract 2228, Cook County, Illinois","304800","142848","null","null",
"1400000US17031222900","Census Tract 2229, Cook County, Illinois","210700","76800","null","null",
"1400000US17031230100","Census Tract 2301, Cook County, Illinois","217300","131527","null","null",
"1400000US17031230200","Census Tract 2302, Cook County, Illinois","191300","63997","null","null",
"1400000US17031230300","Census Tract 2303, Cook County, Illinois","278300","76919","null","null",
"1400000US17031230400","Census Tract 2304, Cook County, Illinois","173500","28229","null","null",
"1400000US17031230500","Census Tract 2305, Cook County, Illinois","182300","52767","null","null",
"1400000US17031230600","Census Tract 2306, Cook County, Illinois","179500","32161","null","null",
"1400000US17031230700","Census Tract 2307, Cook County, Illinois","218000","23282","null","null",
"1400000US17031230800","Census Tract 2308, Cook County, Illinois","194600","36799","null","null",
"1400000US17031230900","Census Tract 2309, Cook County, Illinois","249500","50642","null","null",
"1400000US17031231100","Census Tract 2311, Cook County, Illinois","118200","64046","null","null",
"1400000US17031231200","Census Tract 2312, Cook County, Illinois","134800","28445","null","null",
"1400000US17031231500","Census Tract 2315, Cook County, Illinois","166800","25356","null","null",
"1400000US17031240200","Census Tract 2402, Cook County, Illinois","398100","83279","null","null",
"1400000US17031240300","Census Tract 2403, Cook County, Illinois","666000","140783","null","null",
"1400000US17031240500","Census Tract 2405, Cook County, Illinois","373600","17603","null","null",
"1400000US17031240600","Census Tract 2406, Cook County, Illinois","307500","73860","null","null",
"1400000US17031240700","Census Tract 2407, Cook County, Illinois","439100","238897","null","null",
"1400000US17031240800","Census Tract 2408, Cook County, Illinois","277000","37240","null","null",
"1400000US17031240900","Census Tract 2409, Cook County, Illinois","278100","20037","null","null",
"1400000US17031241000","Census Tract 2410, Cook County, Illinois","295000","50559","null","null",
"1400000US17031241100","Census Tract 2411, Cook County, Illinois","295500","29808","null","null",
"1400000US17031241200","Census Tract 2412, Cook County, Illinois","559800","67163","null","null",
"1400000US17031241300","Census Tract 2413, Cook County, Illinois","389800","41376","null","null",
"1400000US17031241400","Census Tract 2414, Cook County, Illinois","462700","70485","null","null",
"1400000US17031241500","Census Tract 2415, Cook County, Illinois","449600","36654","null","null",
"1400000US17031241600","Census Tract 2416, Cook County, Illinois","346900","18453","null","null",
"1400000US17031242000","Census Tract 2420, Cook County, Illinois","456800","37778","null","null",
"1400000US17031242100","Census Tract 2421, Cook County, Illinois","438400","20056","null","null",
"1400000US17031242200","Census Tract 2422, Cook County, Illinois","485900","54052","null","null",
"1400000US17031242300","Census Tract 2423, Cook County, Illinois","464200","53590","null","null",
"1400000US17031242400","Census Tract 2424, Cook County, Illinois","436100","66655","null","null",
"1400000US17031242500","Census Tract 2425, Cook County, Illinois","383000","51706","null","null",
"1400000US17031242600","Census Tract 2426, Cook County, Illinois","312800","22766","null","null",
"1400000US17031242700","Census Tract 2427, Cook County, Illinois","221900","46056","null","null",
"1400000US17031242800","Census Tract 2428, Cook County, Illinois","394600","42526","null","null",
"1400000US17031242900","Census Tract 2429, Cook County, Illinois","411200","53818","null","null",
"1400000US17031243000","Census Tract 2430, Cook County, Illinois","375000","51439","null","null",
"1400000US17031243100","Census Tract 2431, Cook County, Illinois","398900","102350","null","null",
"1400000US17031243200","Census Tract 2432, Cook County, Illinois","377900","33652","null","null",
"1400000US17031243300","Census Tract 2433, Cook County, Illinois","380100","65479","null","null",
"1400000US17031243400","Census Tract 2434, Cook County, Illinois","342600","24054","null","null",
"1400000US17031243500","Census Tract 2435, Cook County, Illinois","376600","21988","null","null",
"1400000US17031250200","Census Tract 2502, Cook County, Illinois","168200","49022","null","null",
"1400000US17031250300","Census Tract 2503, Cook County, Illinois","182100","18127","null","null",
"1400000US17031250400","Census Tract 2504, Cook County, Illinois","197800","39929","null","null",
"1400000US17031250500","Census Tract 2505, Cook County, Illinois","252500","15427","null","null",
"1400000US17031250600","Census Tract 2506, Cook County, Illinois","200100","19162","null","null",
"1400000US17031250700","Census Tract 2507, Cook County, Illinois","186000","23388","null","null",
"1400000US17031250800","Census Tract 2508, Cook County, Illinois","167200","14929","null","null",
"1400000US17031251000","Census Tract 2510, Cook County, Illinois","152500","46969","null","null",
"1400000US17031251100","Census Tract 2511, Cook County, Illinois","182100","19626","null","null",
"1400000US17031251200","Census Tract 2512, Cook County, Illinois","166000","7439","null","null",
"1400000US17031251300","Census Tract 2513, Cook County, Illinois","146600","48775","null","null",
"1400000US17031251400","Census Tract 2514, Cook County, Illinois","179300","34962","null","null",
"1400000US17031251500","Census Tract 2515, Cook County, Illinois","166000","18126","null","null",
"1400000US17031251600","Census Tract 2516, Cook County, Illinois","146400","43350","null","null",
"1400000US17031251700","Census Tract 2517, Cook County, Illinois","158800","89202","null","null",
"1400000US17031251800","Census Tract 2518, Cook County, Illinois","176900","54303","null","null",
"1400000US17031251900","Census Tract 2519, Cook County, Illinois","114100","36305","null","null",
"1400000US17031252000","Census Tract 2520, Cook County, Illinois","231100","81896","null","null",
"1400000US17031252101","Census Tract 2521.01, Cook County, Illinois","152500","75247","null","null",
"1400000US17031252102","Census Tract 2521.02, Cook County, Illinois","204100","47780","null","null",
"1400000US17031252201","Census Tract 2522.01, Cook County, Illinois","105800","32384","null","null",
"1400000US17031252202","Census Tract 2522.02, Cook County, Illinois","185200","26234","null","null",
"1400000US17031260100","Census Tract 2601, Cook County, Illinois","187500","28639","null","null",
"1400000US17031260200","Census Tract 2602, Cook County, Illinois","193800","40004","null","null",
"1400000US17031260300","Census Tract 2603, Cook County, Illinois","116700","29968","null","null",
"1400000US17031260400","Census Tract 2604, Cook County, Illinois","206800","69630","null","null",
"1400000US17031260500","Census Tract 2605, Cook County, Illinois","158200","33163","null","null",
"1400000US17031260600","Census Tract 2606, Cook County, Illinois","213400","52982","null","null",
"1400000US17031260700","Census Tract 2607, Cook County, Illinois","197600","63863","null","null",
"1400000US17031260800","Census Tract 2608, Cook County, Illinois","212200","66502","null","null",
"1400000US17031260900","Census Tract 2609, Cook County, Illinois","208300","119257","null","null",
"1400000US17031261000","Census Tract 2610, Cook County, Illinois","132200","34614","null","null",
"1400000US17031270500","Census Tract 2705, Cook County, Illinois","183100","103169","null","null",
