"GEO_ID","NAME","B25058_001E","B25058_001EA","B25058_001M","B25058_001MA",
"1400000US17031020902","Census Tract 209.02, Cook County, Illinois","797","null","88","null",
"1400000US17031030101","Census Tract 301.01, Cook County, Illinois","764","null","56","null",
"1400000US17031030102","Census Tract 301.02, Cook County, Illinois","724","null","38","null",
"1400000US17031030103","Census Tract 301.03, Cook County, Illinois","636","null","115","null",
"1400000US17031030104","Census Tract 301.04, Cook County, Illinois","805","null","164","null",
"1400000US17031030200","Census Tract 302, Cook County, Illinois","898","null","147","null",
"1400000US17031030300","Census Tract 303, Cook County, Illinois","806","null","32","null",
"1400000US17031030400","Census Tract 304, Cook County, Illinois","663","null","57","null",
"1400000US17031030500","Census Tract 305, Cook County, Illinois","906","null","92","null",
"1400000US17031030601","Census Tract 306.01, Cook County, Illinois","685","null","62","null",
"1400000US17031030603","Census Tract 306.03, Cook County, Illinois","705","null","28","null",
"1400000US17031030604","Census Tract 306.04, Cook County, Illinois","865","null","41","null",
"1400000US17031030701","Census Tract 307.01, Cook County, Illinois","656","null","63","null",
"1400000US17031030702","Census Tract 307.02, Cook County, Illinois","858","null","179","null",
"1400000US17031030703","Census Tract 307.03, Cook County, Illinois","693","null","100","null",
"1400000US17031030706","Census Tract 307.06, Cook County, Illinois","924","null","105","null",
"1400000US17031030800","Census Tract 308, Cook County, Illinois","1077","null","82","null",
"1400000US17031030900","Census Tract 309, Cook County, Illinois","1095","null","75","null",
"1400000US17031031000","Census Tract 310, Cook County, Illinois","900","null","37","null",
"1400000US17031031100","Census Tract 311, Cook County, Illinois","890","null","70","null",
"1400000US17031031200","Census Tract 312, Cook County, Illinois","455","null","77","null",
"1400000US17031031300","Census Tract 313, Cook County, Illinois","682","null","49","null",
"1400000US17031031400","Census Tract 314, Cook County, Illinois","1102","null","67","null",
"1400000US17031031501","Census Tract 315.01, Cook County, Illinois","696","null","86","null",
"1400000US17031031502","Census Tract 315.02, Cook County, Illinois","607","null","63","null",
"1400000US17031031700","Census Tract 317, Cook County, Illinois","635","null","33","null",
"1400000US17031031800","Census Tract 318, Cook County, Illinois","736","null","83","null",
"1400000US17031031900","Census Tract 319, Cook County, Illinois","904","null","52","null",
"1400000US17031032100","Census Tract 321, Cook County, Illinois","807","null","81","null",
"1400000US17031040100","Census Tract 401, Cook County, Illinois","846","null","40","null",
"1400000US17031040201","Census Tract 402.01, Cook County, Illinois","1004","null","171","null",
"1400000US17031040202","Census Tract 402.02, Cook County, Illinois","850","null","35","null",
"1400000US17031040300","Census Tract 403, Cook County, Illinois","1037","null","158","null",
"1400000US17031040401","Census Tract 404.01, Cook County, Illinois","907","null","89","null",
"1400000US17031040402","Census Tract 404.02, Cook County, Illinois","892","null","43","null",
"1400000US17031040600","Census Tract 406, Cook County, Illinois","914","null","104","null",
"1400000US17031040700","Census Tract 407, Cook County, Illinois","1040","null","112","null",
"1400000US17031040800","Census Tract 408, Cook County, Illinois","1122","null","65","null",
"1400000US17031040900","Census Tract 409, Cook County, Illinois","852","null","44","null",
"1400000US17031050100","Census Tract 501, Cook County, Illinois","1153","null","118","null",
"1400000US17031050200","Census Tract 502, Cook County, Illinois","881","null","54","null",
"1400000US17031050300","Census Tract 503, Cook County, Illinois","997","null","90","null",
"1400000US17031050500","Census Tract 505, Cook County, Illinois","1192","null","128","null",
"1400000US17031050600","Census Tract 506, Cook County, Illinois","1274","null","154","null",
"1400000US17031050700","Census Tract 507, Cook County, Illinois","948","null","161","null",
"1400000US17031050800","Census Tract 508, Cook County, Illinois","1471","null","227","null",
"1400000US17031050900","Census Tract 509, Cook County, Illinois","991","null","235","null",
"1400000US17031051000","Census Tract 510, Cook County, Illinois","1266","null","155","null",
"1400000US17031051100","Census Tract 511, Cook County, Illinois","1063","null","383","null",
"1400000US17031051200","Census Tract 512, Cook County, Illinois","1266","null","175","null",
"1400000US17031051300","Census Tract 513, Cook County, Illinois","1299","null","189","null",
"1400000US17031051400","Census Tract 514, Cook County, Illinois","1051","null","330","null",
"1400000US17031060100","Census Tract 601, Cook County, Illinois","1132","null","158","null",
"1400000US17031060200","Census Tract 602, Cook County, Illinois","972","null","48","null",
"1400000US17031060300","Census Tract 603, Cook County, Illinois","1263","null","193","null",
"1400000US17031060400","Census Tract 604, Cook County, Illinois","1205","null","93","null",
"1400000US17031060500","Census Tract 605, Cook County, Illinois","780","null","112","null",
"1400000US17031060800","Census Tract 608, Cook County, Illinois","1201","null","99","null",
"1400000US17031060900","Census Tract 609, Cook County, Illinois","958","null","84","null",
"1400000US17031061000","Census Tract 610, Cook County, Illinois","1236","null","162","null",
"1400000US17031061100","Census Tract 611, Cook County, Illinois","1389","null","88","null",
"1400000US17031061200","Census Tract 612, Cook County, Illinois","1608","null","194","null",
"1400000US17031061500","Census Tract 615, Cook County, Illinois","1380","null","219","null",
"1400000US17031061800","Census Tract 618, Cook County, Illinois","943","null","50","null",
"1400000US17031061901","Census Tract 619.01, Cook County, Illinois","912","null","71","null",
"1400000US17031061902","Census Tract 619.02, Cook County, Illinois","915","null","88","null",
"1400000US17031062000","Census Tract 620, Cook County, Illinois","1030","null","104","null",
"1400000US17031062100","Census Tract 621, Cook County, Illinois","1265","null","258","null",
"1400000US17031062200","Census Tract 622, Cook County, Illinois","1421","null","243","null",
"1400000US17031062300","Census Tract 623, Cook County, Illinois","1530","null","159","null",
"1400000US17031062400","Census Tract 624, Cook County, Illinois","1387","null","174","null",
"1400000US17031062500","Census Tract 625, Cook County, Illinois","1313","null","141","null",
"1400000US17031062600","Census Tract 626, Cook County, Illinois","1164","null","286","null",
"1400000US17031062700","Census Tract 627, Cook County, Illinois","1187","null","258","null",
"1400000US17031062800","Census Tract 628, Cook County, Illinois","1508","null","156","null",
"1400000US17031062900","Census Tract 629, Cook County, Illinois","1486","null","230","null",
"1400000US17031063000","Census Tract 630, Cook County, Illinois","1089","null","85","null",
"1400000US17031063100","Census Tract 631, Cook County, Illinois","1065","null","123","null",
"1400000US17031063200","Census Tract 632, Cook County, Illinois","1013","null","74","null",
"1400000US17031063301","Census Tract 633.01, Cook County, Illinois","920","null","57","null",
"1400000US17031063302","Census Tract 633.02, Cook County, Illinois","1103","null","87","null",
"1400000US17031063303","Census Tract 633.03, Cook County, Illinois","1414","null","512","null",
"1400000US17031063400","Census Tract 634, Cook County, Illinois","1071","null","171","null",
"1400000US17031070101","Census Tract 701.01, Cook County, Illinois","1017","null","81","null",
"1400000US17031070102","Census Tract 701.02, Cook County, Illinois","844","null","243","null",
"1400000US17031070103","Census Tract 701.03, Cook County, Illinois","1057","null","80","null",
"1400000US17031070200","Census Tract 702, Cook County, Illinois","1160","null","147","null",
"1400000US17031070300","Census Tract 703, Cook County, Illinois","1412","null","187","null",
"1400000US17031070400","Census Tract 704, Cook County, Illinois","947","null","249","null",
"1400000US17031070500","Census Tract 705, Cook County, Illinois","1476","null","195","null",
"1400000US17031070600","Census Tract 706, Cook County, Illinois","1938","null","442","null",
"1400000US17031070700","Census Tract 707, Cook County, Illinois","865","null","301","null",
"1400000US17031071000","Census Tract 710, Cook County, Illinois","1487","null","242","null",
"1400000US17031071100","Census Tract 711, Cook County, Illinois","1548","null","262","null",
"1400000US17031071200","Census Tract 712, Cook County, Illinois","1405","null","159","null",
"1400000US17031071300","Census Tract 713, Cook County, Illinois","1145","null","158","null",
"1400000US17031071400","Census Tract 714, Cook County, Illinois","1163","null","75","null",
"1400000US17031071500","Census Tract 715, Cook County, Illinois","1352","null","106","null",
"1400000US17031071600","Census Tract 716, Cook County, Illinois","1600","null","262","null",
"1400000US17031071700","Census Tract 717, Cook County, Illinois","1553","null","377","null",
"1400000US17031071800","Census Tract 718, Cook County, Illinois","784","null","268","null",
"1400000US17031080100","Census Tract 801, Cook County, Illinois","1345","null","62","null",
"1400000US17031080201","Census Tract 802.01, Cook County, Illinois","1244","null","138","null",
"1400000US17031080202","Census Tract 802.02, Cook County, Illinois","1288","null","113","null",
"1400000US17031080300","Census Tract 803, Cook County, Illinois","1410","null","133","null",
"1400000US17031080400","Census Tract 804, Cook County, Illinois","334","null","261","null",
"1400000US17031081000","Census Tract 810, Cook County, Illinois","1045","null","92","null",
"1400000US17031081100","Census Tract 811, Cook County, Illinois","1181","null","182","null",
"1400000US17031081201","Census Tract 812.01, Cook County, Illinois","1349","null","63","null",
"1400000US17031081202","Census Tract 812.02, Cook County, Illinois","1322","null","309","null",
"1400000US17031081300","Census Tract 813, Cook County, Illinois","1232","null","161","null",
"1400000US17031081401","Census Tract 814.01, Cook County, Illinois","1401","null","344","null",
"1400000US17031081402","Census Tract 814.02, Cook County, Illinois","1437","null","108","null",
"1400000US17031081403","Census Tract 814.03, Cook County, Illinois","1587","null","107","null",
"1400000US17031081500","Census Tract 815, Cook County, Illinois","1640","null","143","null",
"1400000US17031081600","Census Tract 816, Cook County, Illinois","1785","null","94","null",
"1400000US17031081700","Census Tract 817, Cook County, Illinois","1482","null","99","null",
"1400000US17031081800","Census Tract 818, Cook County, Illinois","1857","null","156","null",
"1400000US17031081900","Census Tract 819, Cook County, Illinois","1504","null","1656","null",
"1400000US17031090100","Census Tract 901, Cook County, Illinois","868","null","47","null",
"1400000US17031090200","Census Tract 902, Cook County, Illinois","951","null","64","null",
"1400000US17031090300","Census Tract 903, Cook County, Illinois","1341","null","89","null",
"1400000US17031100100","Census Tract 1001, Cook County, Illinois","894","null","74","null",
"1400000US17031100200","Census Tract 1002, Cook County, Illinois","973","null","48","null",
"1400000US17031100300","Census Tract 1003, Cook County, Illinois","1049","null","64","null",
"1400000US17031100400","Census Tract 1004, Cook County, Illinois","1000","null","296","null",
"1400000US17031100500","Census Tract 1005, Cook County, Illinois","1685","null","195","null",
"1400000US17031100600","Census Tract 1006, Cook County, Illinois","989","null","95","null",
"1400000US17031100700","Census Tract 1007, Cook County, Illinois","862","null","30","null",
"1400000US17031110100","Census Tract 1101, Cook County, Illinois","878","null","60","null",
"1400000US17031110200","Census Tract 1102, Cook County, Illinois","777","null","60","null",
"1400000US17031110300","Census Tract 1103, Cook County, Illinois","788","null","111","null",
"1400000US17031110400","Census Tract 1104, Cook County, Illinois","892","null","47","null",
"1400000US17031110501","Census Tract 1105.01, Cook County, Illinois","849","null","100","null",
"1400000US17031110502","Census Tract 1105.02, Cook County, Illinois","808","null","90","null",
"1400000US17031120100","Census Tract 1201, Cook County, Illinois","913","null","80","null",
"1400000US17031120200","Census Tract 1202, Cook County, Illinois","712","null","32","null",
"1400000US17031120300","Census Tract 1203, Cook County, Illinois","764","null","135","null",
"1400000US17031120400","Census Tract 1204, Cook County, Illinois","914","null","140","null",
"1400000US17031130100","Census Tract 1301, Cook County, Illinois","369","null","27","null",
"1400000US17031130200","Census Tract 1302, Cook County, Illinois","899","null","173","null",
"1400000US17031130300","Census Tract 1303, Cook County, Illinois","937","null","56","null",
"1400000US17031140100","Census Tract 1401, Cook County, Illinois","814","null","67","null",
"1400000US17031140200","Census Tract 1402, Cook County, Illinois","699","null","68","null",
"1400000US17031140301","Census Tract 1403.01, Cook County, Illinois","736","null","40","null",
"1400000US17031140302","Census Tract 1403.02, Cook County, Illinois","741","null","45","null",
"1400000US17031140400","Census Tract 1404, Cook County, Illinois","822","null","96","null",
"1400000US17031140500","Census Tract 1405, Cook County, Illinois","806","null","41","null",
"1400000US17031140601","Census Tract 1406.01, Cook County, Illinois","870","null","50","null",
"1400000US17031140602","Census Tract 1406.02, Cook County, Illinois","846","null","54","null",
"1400000US17031140701","Census Tract 1407.01, Cook County, Illinois","697","null","119","null",
"1400000US17031140702","Census Tract 1407.02, Cook County, Illinois","813","null","44","null",
"1400000US17031140800","Census Tract 1408, Cook County, Illinois","807","null","109","null",
"1400000US17031150200","Census Tract 1502, Cook County, Illinois","768","null","43","null",
"1400000US17031150300","Census Tract 1503, Cook County, Illinois","861","null","82","null",
"1400000US17031150401","Census Tract 1504.01, Cook County, Illinois","917","null","57","null",
"1400000US17031150402","Census Tract 1504.02, Cook County, Illinois","827","null","104","null",
"1400000US17031150501","Census Tract 1505.01, Cook County, Illinois","899","null","209","null",
"1400000US17031150502","Census Tract 1505.02, Cook County, Illinois","864","null","77","null",
"1400000US17031150600","Census Tract 1506, Cook County, Illinois","755","null","100","null",
"1400000US17031150700","Census Tract 1507, Cook County, Illinois","805","null","108","null",
"1400000US17031150800","Census Tract 1508, Cook County, Illinois","819","null","40","null",
"1400000US17031151001","Census Tract 1510.01, Cook County, Illinois","855","null","52","null",
"1400000US17031151002","Census Tract 1510.02, Cook County, Illinois","773","null","74","null",
"1400000US17031151100","Census Tract 1511, Cook County, Illinois","743","null","60","null",
"1400000US17031151200","Census Tract 1512, Cook County, Illinois","696","null","45","null",
"1400000US17031160100","Census Tract 1601, Cook County, Illinois","955","null","106","null",
"1400000US17031160200","Census Tract 1602, Cook County, Illinois","750","null","93","null",
"1400000US17031160300","Census Tract 1603, Cook County, Illinois","688","null","29","null",
"1400000US17031160400","Census Tract 1604, Cook County, Illinois","831","null","52","null",
"1400000US17031160501","Census Tract 1605.01, Cook County, Illinois","841","null","67","null",
"1400000US17031160502","Census Tract 1605.02, Cook County, Illinois","769","null","99","null",
"1400000US17031160601","Census Tract 1606.01, Cook County, Illinois","892","null","84","null",
"1400000US17031160602","Census Tract 1606.02, Cook County, Illinois","885","null","57","null",
"1400000US17031160700","Census Tract 1607, Cook County, Illinois","878","null","59","null",
"1400000US17031160800","Census Tract 1608, Cook County, Illinois","874","null","65","null",
"1400000US17031160900","Census Tract 1609, Cook County, Illinois","841","null","55","null",
"1400000US17031161000","Census Tract 1610, Cook County, Illinois","808","null","157","null",
"1400000US17031161100","Census Tract 1611, Cook County, Illinois","1105","null","187","null",
"1400000US17031161200","Census Tract 1612, Cook County, Illinois","837","null","169","null",
"1400000US17031161300","Census Tract 1613, Cook County, Illinois","815","null","35","null",
"1400000US17031170100","Census Tract 1701, Cook County, Illinois","1237","null","724","null",
"1400000US17031170200","Census Tract 1702, Cook County, Illinois","708","null","437","null",
"1400000US17031170300","Census Tract 1703, Cook County, Illinois","846","null","67","null",
"1400000US17031170400","Census Tract 1704, Cook County, Illinois","791","null","126","null",
"1400000US17031170500","Census Tract 1705, Cook County, Illinois","971","null","91","null",
"1400000US17031170600","Census Tract 1706, Cook County, Illinois","799","null","128","null",
"1400000US17031170700","Census Tract 1707, Cook County, Illinois","804","null","161","null",
"1400000US17031170800","Census Tract 1708, Cook County, Illinois","799","null","110","null",
"1400000US17031170900","Census Tract 1709, Cook County, Illinois","924","null","67","null",
"1400000US17031171000","Census Tract 1710, Cook County, Illinois","834","null","46","null",
"1400000US17031171100","Census Tract 1711, Cook County, Illinois","829","null","75","null",
"1400000US17031180100","Census Tract 1801, Cook County, Illinois","789","null","98","null",
"1400000US17031190100","Census Tract 1901, Cook County, Illinois","720","null","17","null",
"1400000US17031190200","Census Tract 1902, Cook County, Illinois","787","null","80","null",
"1400000US17031190300","Census Tract 1903, Cook County, Illinois","706","null","26","null",
"1400000US17031190401","Census Tract 1904.01, Cook County, Illinois","824","null","45","null",
"1400000US17031190402","Census Tract 1904.02, Cook County, Illinois","816","null","56","null",
"1400000US17031190601","Census Tract 1906.01, Cook County, Illinois","927","null","80","null",
"1400000US17031190602","Census Tract 1906.02, Cook County, Illinois","853","null","38","null",
"1400000US17031190701","Census Tract 1907.01, Cook County, Illinois","710","null","45","null",
"1400000US17031190702","Census Tract 1907.02, Cook County, Illinois","786","null","39","null",
"1400000US17031190800","Census Tract 1908, Cook County, Illinois","787","null","68","null",
"1400000US17031190900","Census Tract 1909, Cook County, Illinois","704","null","74","null",
"1400000US17031191000","Census Tract 1910, Cook County, Illinois","720","null","160","null",
"1400000US17031191100","Census Tract 1911, Cook County, Illinois","735","null","69","null",
"1400000US17031191200","Census Tract 1912, Cook County, Illinois","759","null","67","null",
"1400000US17031191301","Census Tract 1913.01, Cook County, Illinois","821","null","74","null",
"1400000US17031191302","Census Tract 1913.02, Cook County, Illinois","775","null","176","null",
"1400000US17031200100","Census Tract 2001, Cook County, Illinois","753","null","97","null",
"1400000US17031200200","Census Tract 2002, Cook County, Illinois","818","null","67","null",
"1400000US17031200300","Census Tract 2003, Cook County, Illinois","722","null","24","null",
"1400000US17031200401","Census Tract 2004.01, Cook County, Illinois","854","null","69","null",
"1400000US17031200402","Census Tract 2004.02, Cook County, Illinois","670","null","55","null",
"1400000US17031210100","Census Tract 2101, Cook County, Illinois","872","null","66","null",
"1400000US17031210400","Census Tract 2104, Cook County, Illinois","858","null","57","null",
"1400000US17031210501","Census Tract 2105.01, Cook County, Illinois","659","null","73","null",
"1400000US17031210502","Census Tract 2105.02, Cook County, Illinois","724","null","52","null",
"1400000US17031210601","Census Tract 2106.01, Cook County, Illinois","780","null","47","null",
"1400000US17031210602","Census Tract 2106.02, Cook County, Illinois","738","null","187","null",
"1400000US17031210700","Census Tract 2107, Cook County, Illinois","838","null","65","null",
"1400000US17031210800","Census Tract 2108, Cook County, Illinois","857","null","43","null",
"1400000US17031210900","Census Tract 2109, Cook County, Illinois","806","null","87","null",
"1400000US17031220300","Census Tract 2203, Cook County, Illinois","975","null","76","null",
"1400000US17031220400","Census Tract 2204, Cook County, Illinois","1113","null","161","null",
"1400000US17031220500","Census Tract 2205, Cook County, Illinois","1066","null","125","null",
"1400000US17031220601","Census Tract 2206.01, Cook County, Illinois","741","null","140","null",
"1400000US17031220602","Census Tract 2206.02, Cook County, Illinois","723","null","37","null",
"1400000US17031220701","Census Tract 2207.01, Cook County, Illinois","806","null","119","null",
"1400000US17031220702","Census Tract 2207.02, Cook County, Illinois","824","null","46","null",
"1400000US17031220901","Census Tract 2209.01, Cook County, Illinois","800","null","63","null",
"1400000US17031220902","Census Tract 2209.02, Cook County, Illinois","855","null","80","null",
"1400000US17031221000","Census Tract 2210, Cook County, Illinois","800","null","65","null",
"1400000US17031221100","Census Tract 2211, Cook County, Illinois","746","null","101","null",
"1400000US17031221200","Census Tract 2212, Cook County, Illinois","909","null","126","null",
"1400000US17031221300","Census Tract 2213, Cook County, Illinois","769","null","86","null",
"1400000US17031221400","Census Tract 2214, Cook County, Illinois","785","null","254","null",
"1400000US17031221500","Census Tract 2215, Cook County, Illinois","658","null","72","null",
"1400000US17031221600","Census Tract 2216, Cook County, Illinois","1058","null","120","null",
"1400000US17031222200","Census Tract 2222, Cook County, Illinois","1250","null","490","null",
"1400000US17031222500","Census Tract 2225, Cook County, Illinois","911","null","285","null",
"1400000US17031222600","Census Tract 2226, Cook County, Illinois","774","null","65","null",
"1400000US17031222700","Census Tract 2227, Cook County, Illinois","742","null","49","null",
"1400000US17031222800","Census Tract 2228, Cook County, Illinois","733","null","125","null",
"1400000US17031222900","Census Tract 2229, Cook County, Illinois","827","null","232","null",
"1400000US17031230100","Census Tract 2301, Cook County, Illinois","702","null","71","null",
"1400000US17031230200","Census Tract 2302, Cook County, Illinois","713","null","85","null",
"1400000US17031230300","Census Tract 2303, Cook County, Illinois","717","null","154","null",
"1400000US17031230400","Census Tract 2304, Cook County, Illinois","748","null","98","null",
"1400000US17031230500","Census Tract 2305, Cook County, Illinois","613","null","60","null",
"1400000US17031230600","Census Tract 2306, Cook County, Illinois","748","null","43","null",
"1400000US17031230700","Census Tract 2307, Cook County, Illinois","699","null","38","null",
"1400000US17031230800","Census Tract 2308, Cook County, Illinois","782","null","74","null",
"1400000US17031230900","Census Tract 2309, Cook County, Illinois","755","null","59","null",
"1400000US17031231100","Census Tract 2311, Cook County, Illinois","645","null","178","null",
"1400000US17031231200","Census Tract 2312, Cook County, Illinois","699","null","76","null",
"1400000US17031231500","Census Tract 2315, Cook County, Illinois","632","null","32","null",
"1400000US17031240200","Census Tract 2402, Cook County, Illinois","918","null","101","null",
"1400000US17031240300","Census Tract 2403, Cook County, Illinois","1203","null","142","null",
"1400000US17031240500","Census Tract 2405, Cook County, Illinois","1610","null","215","null",
"1400000US17031240600","Census Tract 2406, Cook County, Illinois","1132","null","283","null",
"1400000US17031240700","Census Tract 2407, Cook County, Illinois","715","null","28","null",
"1400000US17031240800","Census Tract 2408, Cook County, Illinois","690","null","65","null",
"1400000US17031240900","Census Tract 2409, Cook County, Illinois","817","null","109","null",
"1400000US17031241000","Census Tract 2410, Cook County, Illinois","723","null","136","null",
"1400000US17031241100","Census Tract 2411, Cook County, Illinois","917","null","59","null",
"1400000US17031241200","Census Tract 2412, Cook County, Illinois","1108","null","134","null",
"1400000US17031241300","Census Tract 2413, Cook County, Illinois","1441","null","175","null",
"1400000US17031241400","Census Tract 2414, Cook County, Illinois","1245","null","434","null",
"1400000US17031241500","Census Tract 2415, Cook County, Illinois","1203","null","214","null",
"1400000US17031241600","Census Tract 2416, Cook County, Illinois","1042","null","127","null",
"1400000US17031242000","Census Tract 2420, Cook County, Illinois","854","null","56","null",
"1400000US17031242100","Census Tract 2421, Cook County, Illinois","1135","null","176","null",
"1400000US17031242200","Census Tract 2422, Cook County, Illinois","1111","null","133","null",
"1400000US17031242300","Census Tract 2423, Cook County, Illinois","1042","null","99","null",
"1400000US17031242400","Census Tract 2424, Cook County, Illinois","908","null","62","null",
"1400000US17031242500","Census Tract 2425, Cook County, Illinois","850","null","53","null",
"1400000US17031242600","Census Tract 2426, Cook County, Illinois","745","null","113","null",
"1400000US17031242700","Census Tract 2427, Cook County, Illinois","803","null","73","null",
"1400000US17031242800","Census Tract 2428, Cook County, Illinois","1065","null","90","null",
"1400000US17031242900","Census Tract 2429, Cook County, Illinois","899","null","61","null",
"1400000US17031243000","Census Tract 2430, Cook County, Illinois","983","null","176","null",
"1400000US17031243100","Census Tract 2431, Cook County, Illinois","947","null","147","null",
"1400000US17031243200","Census Tract 2432, Cook County, Illinois","1004","null","158","null",
"1400000US17031243300","Census Tract 2433, Cook County, Illinois","952","null","88","null",
"1400000US17031243400","Census Tract 2434, Cook County, Illinois","857","null","91","null",
"1400000US17031243500","Census Tract 2435, Cook County, Illinois","1374","null","98","null",
"1400000US17031250200","Census Tract 2502, Cook County, Illinois","747","null","74","null",
"1400000US17031250300","Census Tract 2503, Cook County, Illinois","738","null","36","null",
"1400000US17031250400","Census Tract 2504, Cook County, Illinois","735","null","42","null",
"1400000US17031250500","Census Tract 2505, Cook County, Illinois","820","null","123","null",
"1400000US17031250600","Census Tract 2506, Cook County, Illinois","742","null","41","null",
"1400000US17031250700","Census Tract 2507, Cook County, Illinois","683","null","69","null",
"1400000US17031250800","Census Tract 2508, Cook County, Illinois","661","null","140","null",
"1400000US17031251000","Census Tract 2510, Cook County, Illinois","715","null","53","null",
"1400000US17031251100","Census Tract 2511, Cook County, Illinois","768","null","69","null",
"1400000US17031251200","Census Tract 2512, Cook County, Illinois","672","null","35","null",
"1400000US17031251300","Census Tract 2513, Cook County, Illinois","684","null","33","null",
"1400000US17031251400","Census Tract 2514, Cook County, Illinois","665","null","38","null",
"1400000US17031251500","Census Tract 2515, Cook County, Illinois","673","null","83","null",
"1400000US17031251600","Census Tract 2516, Cook County, Illinois","698","null","69","null",
"1400000US17031251700","Census Tract 2517, Cook County, Illinois","798","null","98","null",
"1400000US17031251800","Census Tract 2518, Cook County, Illinois","745","null","49","null",
"1400000US17031251900","Census Tract 2519, Cook County, Illinois","660","null","38","null",
"1400000US17031252000","Census Tract 2520, Cook County, Illinois","654","null","39","null",
"1400000US17031252101","Census Tract 2521.01, Cook County, Illinois","631","null","76","null",
"1400000US17031252102","Census Tract 2521.02, Cook County, Illinois","733","null","57","null",
"1400000US17031252201","Census Tract 2522.01, Cook County, Illinois","702","null","44","null",
"1400000US17031252202","Census Tract 2522.02, Cook County, Illinois","624","null","68","null",
"1400000US17031260100","Census Tract 2601, Cook County, Illinois","454","null","53","null",
"1400000US17031260200","Census Tract 2602, Cook County, Illinois","824","null","91","null",
"1400000US17031260300","Census Tract 2603, Cook County, Illinois","605","null","68","null",
"1400000US17031260400","Census Tract 2604, Cook County, Illinois","675","null","43","null",
"1400000US17031260500","Census Tract 2605, Cook County, Illinois","715","null","43","null",
"1400000US17031260600","Census Tract 2606, Cook County, Illinois","779","null","101","null",
"1400000US17031260700","Census Tract 2607, Cook County, Illinois","707","null","58","null",
"1400000US17031260800","Census Tract 2608, Cook County, Illinois","675","null","44","null",
"1400000US17031260900","Census Tract 2609, Cook County, Illinois","774","null","53","null",
"1400000US17031261000","Census Tract 2610, Cook County, Illinois","735","null","119","null",
"1400000US17031270500","Census Tract 2705, Cook County, Illinois","542","null","51","null",
"1400000US17031271200","Census Tract 2712, Cook County, Illinois","719","null","131","null",
"1400000US17031271300","Census Tract 2713, Cook County, Illinois","656","null","93","null",
"1400000US17031271400","Census Tract 2714, Cook County, Illinois","676","null","52","null",
"1400000US17031271500","Census Tract 2715, Cook County, Illinois","696","null","137","null",
"1400000US17031271800","Census Tract 2718, Cook County, Illinois","885","null","109","null",
"1400000US17031280100","Census Tract 2801, Cook County, Illinois","1770","null","57","null",
"1400000US17031280400","Census Tract 2804, Cook County, Illinois","815","null","114","null",
"1400000US17031280800","Census Tract 2808, Cook County, Illinois","273","null","92","null",
"1400000US17031280900","Census Tract 2809, Cook County, Illinois","345","null","191","null",
"1400000US17031281900","Census Tract 2819, Cook County, Illinois","1272","null","74","null",
"1400000US17031282700","Census Tract 2827, Cook County, Illinois","1039","null","178","null",
"1400000US17031282800","Census Tract 2828, Cook County, Illinois","1009","null","159","null",
"1400000US17031283100","Census Tract 2831, Cook County, Illinois","1129","null","46","null",
"1400000US17031283200","Census Tract 2832, Cook County, Illinois","958","null","244","null",
"1400000US17031283800","Census Tract 2838, Cook County, Illinois","691","null","203","null",
"1400000US17031290900","Census Tract 2909, Cook County, Illinois","642","null","95","null",
