"GEO_ID","NAME","B25058_001E","B25058_001M","B25058_001MA","B25058_001EA",
"1400000US17031030703","Census Tract 307.03, Cook County, Illinois","671","123","null","null",
"1400000US17031030706","Census Tract 307.06, Cook County, Illinois","887","58","null","null",
"1400000US17031030800","Census Tract 308, Cook County, Illinois","1143","138","null","null",
"1400000US17031030900","Census Tract 309, Cook County, Illinois","1133","67","null","null",
"1400000US17031031000","Census Tract 310, Cook County, Illinois","954","32","null","null",
"1400000US17031031100","Census Tract 311, Cook County, Illinois","882","102","null","null",
"1400000US17031031200","Census Tract 312, Cook County, Illinois","468","43","null","null",
"1400000US17031031300","Census Tract 313, Cook County, Illinois","780","34","null","null",
"1400000US17031031400","Census Tract 314, Cook County, Illinois","1134","46","null","null",
"1400000US17031031501","Census Tract 315.01, Cook County, Illinois","719","199","null","null",
"1400000US17031031502","Census Tract 315.02, Cook County, Illinois","577","93","null","null",
"1400000US17031031700","Census Tract 317, Cook County, Illinois","732","49","null","null",
"1400000US17031031800","Census Tract 318, Cook County, Illinois","794","78","null","null",
"1400000US17031031900","Census Tract 319, Cook County, Illinois","954","50","null","null",
"1400000US17031032100","Census Tract 321, Cook County, Illinois","878","56","null","null",
"1400000US17031040100","Census Tract 401, Cook County, Illinois","874","38","null","null",
"1400000US17031040201","Census Tract 402.01, Cook County, Illinois","1049","94","null","null",
"1400000US17031040202","Census Tract 402.02, Cook County, Illinois","861","56","null","null",
"1400000US17031040300","Census Tract 403, Cook County, Illinois","999","96","null","null",
"1400000US17031040401","Census Tract 404.01, Cook County, Illinois","1009","155","null","null",
"1400000US17031040402","Census Tract 404.02, Cook County, Illinois","984","63","null","null",
"1400000US17031040600","Census Tract 406, Cook County, Illinois","979","62","null","null",
"1400000US17031040700","Census Tract 407, Cook County, Illinois","1097","96","null","null",
"1400000US17031040800","Census Tract 408, Cook County, Illinois","1184","85","null","null",
"1400000US17031040900","Census Tract 409, Cook County, Illinois","930","48","null","null",
"1400000US17031050100","Census Tract 501, Cook County, Illinois","1184","81","null","null",
"1400000US17031050200","Census Tract 502, Cook County, Illinois","979","70","null","null",
"1400000US17031050300","Census Tract 503, Cook County, Illinois","1068","64","null","null",
"1400000US17031050500","Census Tract 505, Cook County, Illinois","1365","61","null","null",
"1400000US17031050600","Census Tract 506, Cook County, Illinois","1208","183","null","null",
"1400000US17031050700","Census Tract 507, Cook County, Illinois","1375","204","null","null",
"1400000US17031050800","Census Tract 508, Cook County, Illinois","1439","203","null","null",
"1400000US17031050900","Census Tract 509, Cook County, Illinois","1221","167","null","null",
"1400000US17031051000","Census Tract 510, Cook County, Illinois","1152","142","null","null",
"1400000US17031051100","Census Tract 511, Cook County, Illinois","988","176","null","null",
"1400000US17031051200","Census Tract 512, Cook County, Illinois","1250","163","null","null",
"1400000US17031051300","Census Tract 513, Cook County, Illinois","1387","235","null","null",
"1400000US17031051400","Census Tract 514, Cook County, Illinois","1042","321","null","null",
"1400000US17031060100","Census Tract 601, Cook County, Illinois","1185","89","null","null",
"1400000US17031060200","Census Tract 602, Cook County, Illinois","1016","96","null","null",
"1400000US17031060300","Census Tract 603, Cook County, Illinois","1313","105","null","null",
"1400000US17031060400","Census Tract 604, Cook County, Illinois","1236","133","null","null",
"1400000US17031060500","Census Tract 605, Cook County, Illinois","771","298","null","null",
"1400000US17031060800","Census Tract 608, Cook County, Illinois","1289","78","null","null",
"1400000US17031060900","Census Tract 609, Cook County, Illinois","1074","52","null","null",
"1400000US17031061000","Census Tract 610, Cook County, Illinois","1375","274","null","null",
"1400000US17031061100","Census Tract 611, Cook County, Illinois","1472","116","null","null",
"1400000US17031061200","Census Tract 612, Cook County, Illinois","1552","137","null","null",
"1400000US17031061500","Census Tract 615, Cook County, Illinois","1448","169","null","null",
"1400000US17031061800","Census Tract 618, Cook County, Illinois","988","54","null","null",
"1400000US17031061901","Census Tract 619.01, Cook County, Illinois","1023","199","null","null",
"1400000US17031061902","Census Tract 619.02, Cook County, Illinois","1008","124","null","null",
"1400000US17031062000","Census Tract 620, Cook County, Illinois","1091","105","null","null",
"1400000US17031062100","Census Tract 621, Cook County, Illinois","1449","183","null","null",
"1400000US17031062200","Census Tract 622, Cook County, Illinois","1588","177","null","null",
"1400000US17031062300","Census Tract 623, Cook County, Illinois","1502","199","null","null",
"1400000US17031062400","Census Tract 624, Cook County, Illinois","1469","159","null","null",
"1400000US17031062500","Census Tract 625, Cook County, Illinois","1442","124","null","null",
"1400000US17031062600","Census Tract 626, Cook County, Illinois","1257","129","null","null",
"1400000US17031062700","Census Tract 627, Cook County, Illinois","1128","192","null","null",
"1400000US17031062800","Census Tract 628, Cook County, Illinois","1612","115","null","null",
"1400000US17031062900","Census Tract 629, Cook County, Illinois","1565","187","null","null",
"1400000US17031063000","Census Tract 630, Cook County, Illinois","1141","53","null","null",
"1400000US17031063100","Census Tract 631, Cook County, Illinois","1120","108","null","null",
"1400000US17031063200","Census Tract 632, Cook County, Illinois","1035","79","null","null",
"1400000US17031063301","Census Tract 633.01, Cook County, Illinois","952","63","null","null",
"1400000US17031063302","Census Tract 633.02, Cook County, Illinois","1179","86","null","null",
"1400000US17031063303","Census Tract 633.03, Cook County, Illinois","2,000+","***","***","2,000+",
"1400000US17031063400","Census Tract 634, Cook County, Illinois","1259","211","null","null",
"1400000US17031070101","Census Tract 701.01, Cook County, Illinois","1052","70","null","null",
"1400000US17031070102","Census Tract 701.02, Cook County, Illinois","938","144","null","null",
"1400000US17031070103","Census Tract 701.03, Cook County, Illinois","1105","81","null","null",
"1400000US17031070200","Census Tract 702, Cook County, Illinois","1199","137","null","null",
"1400000US17031070300","Census Tract 703, Cook County, Illinois","1440","114","null","null",
"1400000US17031070400","Census Tract 704, Cook County, Illinois","925","330","null","null",
"1400000US17031070500","Census Tract 705, Cook County, Illinois","1379","130","null","null",
"1400000US17031070600","Census Tract 706, Cook County, Illinois","1775","342","null","null",
"1400000US17031070700","Census Tract 707, Cook County, Illinois","1256","515","null","null",
"1400000US17031071000","Census Tract 710, Cook County, Illinois","1539","291","null","null",
"1400000US17031071100","Census Tract 711, Cook County, Illinois","1571","191","null","null",
"1400000US17031071200","Census Tract 712, Cook County, Illinois","1527","188","null","null",
"1400000US17031071300","Census Tract 713, Cook County, Illinois","1145","95","null","null",
"1400000US17031071400","Census Tract 714, Cook County, Illinois","1201","85","null","null",
"1400000US17031071500","Census Tract 715, Cook County, Illinois","1433","104","null","null",
"1400000US17031071600","Census Tract 716, Cook County, Illinois","1567","332","null","null",
"1400000US17031071700","Census Tract 717, Cook County, Illinois","1597","315","null","null",
"1400000US17031071800","Census Tract 718, Cook County, Illinois","817","212","null","null",
"1400000US17031080100","Census Tract 801, Cook County, Illinois","1521","169","null","null",
"1400000US17031080201","Census Tract 802.01, Cook County, Illinois","1335","135","null","null",
"1400000US17031080202","Census Tract 802.02, Cook County, Illinois","1324","107","null","null",
"1400000US17031080300","Census Tract 803, Cook County, Illinois","1672","123","null","null",
"1400000US17031080400","Census Tract 804, Cook County, Illinois","477","128","null","null",
"1400000US17031081000","Census Tract 810, Cook County, Illinois","997","122","null","null",
"1400000US17031081100","Census Tract 811, Cook County, Illinois","1267","109","null","null",
"1400000US17031081201","Census Tract 812.01, Cook County, Illinois","1488","153","null","null",
"1400000US17031081202","Census Tract 812.02, Cook County, Illinois","1475","360","null","null",
"1400000US17031081300","Census Tract 813, Cook County, Illinois","1521","234","null","null",
"1400000US17031081401","Census Tract 814.01, Cook County, Illinois","1442","223","null","null",
"1400000US17031081402","Census Tract 814.02, Cook County, Illinois","1603","236","null","null",
"1400000US17031081403","Census Tract 814.03, Cook County, Illinois","1689","65","null","null",
"1400000US17031081500","Census Tract 815, Cook County, Illinois","1761","133","null","null",
"1400000US17031081600","Census Tract 816, Cook County, Illinois","1913","120","null","null",
"1400000US17031081700","Census Tract 817, Cook County, Illinois","1748","128","null","null",
"1400000US17031081800","Census Tract 818, Cook County, Illinois","1956","129","null","null",
"1400000US17031081900","Census Tract 819, Cook County, Illinois","679","951","null","null",
"1400000US17031090100","Census Tract 901, Cook County, Illinois","900","91","null","null",
"1400000US17031090200","Census Tract 902, Cook County, Illinois","953","84","null","null",
"1400000US17031090300","Census Tract 903, Cook County, Illinois","1301","112","null","null",
"1400000US17031100100","Census Tract 1001, Cook County, Illinois","878","47","null","null",
"1400000US17031100200","Census Tract 1002, Cook County, Illinois","956","55","null","null",
"1400000US17031100300","Census Tract 1003, Cook County, Illinois","1288","130","null","null",
"1400000US17031100400","Census Tract 1004, Cook County, Illinois","1304","547","null","null",
"1400000US17031100500","Census Tract 1005, Cook County, Illinois","-","**","**","-",
"1400000US17031100600","Census Tract 1006, Cook County, Illinois","962","72","null","null",
"1400000US17031100700","Census Tract 1007, Cook County, Illinois","1681","438","null","null",
"1400000US17031110100","Census Tract 1101, Cook County, Illinois","859","106","null","null",
"1400000US17031110200","Census Tract 1102, Cook County, Illinois","828","51","null","null",
"1400000US17031110300","Census Tract 1103, Cook County, Illinois","785","141","null","null",
"1400000US17031110400","Census Tract 1104, Cook County, Illinois","898","67","null","null",
"1400000US17031110501","Census Tract 1105.01, Cook County, Illinois","870","77","null","null",
"1400000US17031110502","Census Tract 1105.02, Cook County, Illinois","822","44","null","null",
"1400000US17031120100","Census Tract 1201, Cook County, Illinois","-","**","**","-",
"1400000US17031120200","Census Tract 1202, Cook County, Illinois","754","55","null","null",
"1400000US17031120300","Census Tract 1203, Cook County, Illinois","795","78","null","null",
"1400000US17031120400","Census Tract 1204, Cook County, Illinois","1164","208","null","null",
"1400000US17031130100","Census Tract 1301, Cook County, Illinois","382","17","null","null",
"1400000US17031130200","Census Tract 1302, Cook County, Illinois","1090","74","null","null",
"1400000US17031130300","Census Tract 1303, Cook County, Illinois","939","47","null","null",
"1400000US17031140100","Census Tract 1401, Cook County, Illinois","822","54","null","null",
"1400000US17031140200","Census Tract 1402, Cook County, Illinois","825","54","null","null",
"1400000US17031140301","Census Tract 1403.01, Cook County, Illinois","762","49","null","null",
"1400000US17031140302","Census Tract 1403.02, Cook County, Illinois","794","58","null","null",
"1400000US17031140400","Census Tract 1404, Cook County, Illinois","831","72","null","null",
"1400000US17031140500","Census Tract 1405, Cook County, Illinois","830","52","null","null",
"1400000US17031140601","Census Tract 1406.01, Cook County, Illinois","836","37","null","null",
"1400000US17031140602","Census Tract 1406.02, Cook County, Illinois","855","32","null","null",
"1400000US17031140701","Census Tract 1407.01, Cook County, Illinois","874","62","null","null",
"1400000US17031140702","Census Tract 1407.02, Cook County, Illinois","783","47","null","null",
"1400000US17031140800","Census Tract 1408, Cook County, Illinois","875","87","null","null",
"1400000US17031150200","Census Tract 1502, Cook County, Illinois","787","58","null","null",
"1400000US17031150300","Census Tract 1503, Cook County, Illinois","972","56","null","null",
"1400000US17031150401","Census Tract 1504.01, Cook County, Illinois","862","52","null","null",
"1400000US17031150402","Census Tract 1504.02, Cook County, Illinois","835","100","null","null",
"1400000US17031150501","Census Tract 1505.01, Cook County, Illinois","856","80","null","null",
"1400000US17031150502","Census Tract 1505.02, Cook County, Illinois","833","66","null","null",
"1400000US17031150600","Census Tract 1506, Cook County, Illinois","830","103","null","null",
"1400000US17031150700","Census Tract 1507, Cook County, Illinois","829","43","null","null",
"1400000US17031150800","Census Tract 1508, Cook County, Illinois","832","45","null","null",
"1400000US17031151001","Census Tract 1510.01, Cook County, Illinois","858","36","null","null",
"1400000US17031151002","Census Tract 1510.02, Cook County, Illinois","779","43","null","null",
"1400000US17031151100","Census Tract 1511, Cook County, Illinois","817","45","null","null",
"1400000US17031151200","Census Tract 1512, Cook County, Illinois","728","30","null","null",
"1400000US17031160100","Census Tract 1601, Cook County, Illinois","964","39","null","null",
"1400000US17031160200","Census Tract 1602, Cook County, Illinois","759","46","null","null",
"1400000US17031160300","Census Tract 1603, Cook County, Illinois","722","32","null","null",
"1400000US17031160400","Census Tract 1604, Cook County, Illinois","813","46","null","null",
"1400000US17031160501","Census Tract 1605.01, Cook County, Illinois","827","62","null","null",
"1400000US17031160502","Census Tract 1605.02, Cook County, Illinois","858","100","null","null",
"1400000US17031160601","Census Tract 1606.01, Cook County, Illinois","866","44","null","null",
"1400000US17031160602","Census Tract 1606.02, Cook County, Illinois","851","56","null","null",
"1400000US17031160700","Census Tract 1607, Cook County, Illinois","958","132","null","null",
"1400000US17031160800","Census Tract 1608, Cook County, Illinois","942","66","null","null",
"1400000US17031160900","Census Tract 1609, Cook County, Illinois","810","78","null","null",
"1400000US17031161000","Census Tract 1610, Cook County, Illinois","789","37","null","null",
"1400000US17031161100","Census Tract 1611, Cook County, Illinois","1031","121","null","null",
"1400000US17031161200","Census Tract 1612, Cook County, Illinois","743","137","null","null",
"1400000US17031161300","Census Tract 1613, Cook County, Illinois","827","42","null","null",
"1400000US17031170100","Census Tract 1701, Cook County, Illinois","1434","354","null","null",
"1400000US17031170200","Census Tract 1702, Cook County, Illinois","810","208","null","null",
"1400000US17031170300","Census Tract 1703, Cook County, Illinois","861","45","null","null",
"1400000US17031170400","Census Tract 1704, Cook County, Illinois","915","137","null","null",
"1400000US17031170500","Census Tract 1705, Cook County, Illinois","952","48","null","null",
"1400000US17031170600","Census Tract 1706, Cook County, Illinois","798","83","null","null",
"1400000US17031170700","Census Tract 1707, Cook County, Illinois","902","305","null","null",
"1400000US17031170800","Census Tract 1708, Cook County, Illinois","841","33","null","null",
"1400000US17031170900","Census Tract 1709, Cook County, Illinois","699","38","null","null",
"1400000US17031171000","Census Tract 1710, Cook County, Illinois","863","57","null","null",
"1400000US17031171100","Census Tract 1711, Cook County, Illinois","837","31","null","null",
"1400000US17031180100","Census Tract 1801, Cook County, Illinois","765","74","null","null",
"1400000US17031190100","Census Tract 1901, Cook County, Illinois","730","42","null","null",
"1400000US17031190200","Census Tract 1902, Cook County, Illinois","831","53","null","null",
"1400000US17031190300","Census Tract 1903, Cook County, Illinois","713","33","null","null",
"1400000US17031190401","Census Tract 1904.01, Cook County, Illinois","795","88","null","null",
"1400000US17031190402","Census Tract 1904.02, Cook County, Illinois","789","79","null","null",
"1400000US17031190601","Census Tract 1906.01, Cook County, Illinois","977","63","null","null",
"1400000US17031190602","Census Tract 1906.02, Cook County, Illinois","851","58","null","null",
"1400000US17031190701","Census Tract 1907.01, Cook County, Illinois","805","56","null","null",
"1400000US17031190702","Census Tract 1907.02, Cook County, Illinois","791","34","null","null",
"1400000US17031190800","Census Tract 1908, Cook County, Illinois","794","47","null","null",
"1400000US17031190900","Census Tract 1909, Cook County, Illinois","839","99","null","null",
"1400000US17031191000","Census Tract 1910, Cook County, Illinois","813","52","null","null",
"1400000US17031191100","Census Tract 1911, Cook County, Illinois","748","85","null","null",
"1400000US17031191200","Census Tract 1912, Cook County, Illinois","783","32","null","null",
"1400000US17031191301","Census Tract 1913.01, Cook County, Illinois","798","83","null","null",
"1400000US17031191302","Census Tract 1913.02, Cook County, Illinois","865","117","null","null",
"1400000US17031200100","Census Tract 2001, Cook County, Illinois","819","59","null","null",
"1400000US17031200200","Census Tract 2002, Cook County, Illinois","765","57","null","null",
"1400000US17031200300","Census Tract 2003, Cook County, Illinois","730","18","null","null",
"1400000US17031200401","Census Tract 2004.01, Cook County, Illinois","786","104","null","null",
"1400000US17031200402","Census Tract 2004.02, Cook County, Illinois","767","81","null","null",
"1400000US17031210100","Census Tract 2101, Cook County, Illinois","887","59","null","null",
"1400000US17031210400","Census Tract 2104, Cook County, Illinois","850","39","null","null",
"1400000US17031210501","Census Tract 2105.01, Cook County, Illinois","765","37","null","null",
"1400000US17031210502","Census Tract 2105.02, Cook County, Illinois","773","55","null","null",
"1400000US17031210601","Census Tract 2106.01, Cook County, Illinois","766","37","null","null",
"1400000US17031210602","Census Tract 2106.02, Cook County, Illinois","827","59","null","null",
"1400000US17031210700","Census Tract 2107, Cook County, Illinois","845","58","null","null",
"1400000US17031210800","Census Tract 2108, Cook County, Illinois","844","104","null","null",
"1400000US17031210900","Census Tract 2109, Cook County, Illinois","850","45","null","null",
"1400000US17031220300","Census Tract 2203, Cook County, Illinois","993","79","null","null",
"1400000US17031220400","Census Tract 2204, Cook County, Illinois","1160","122","null","null",
"1400000US17031220500","Census Tract 2205, Cook County, Illinois","1171","100","null","null",
"1400000US17031220601","Census Tract 2206.01, Cook County, Illinois","862","51","null","null",
"1400000US17031220602","Census Tract 2206.02, Cook County, Illinois","766","49","null","null",
"1400000US17031220701","Census Tract 2207.01, Cook County, Illinois","785","70","null","null",
"1400000US17031220702","Census Tract 2207.02, Cook County, Illinois","818","62","null","null",
"1400000US17031220901","Census Tract 2209.01, Cook County, Illinois","794","55","null","null",
"1400000US17031220902","Census Tract 2209.02, Cook County, Illinois","843","38","null","null",
"1400000US17031221000","Census Tract 2210, Cook County, Illinois","795","35","null","null",
"1400000US17031221100","Census Tract 2211, Cook County, Illinois","832","44","null","null",
"1400000US17031221200","Census Tract 2212, Cook County, Illinois","930","66","null","null",
"1400000US17031221300","Census Tract 2213, Cook County, Illinois","866","43","null","null",
"1400000US17031221400","Census Tract 2214, Cook County, Illinois","901","128","null","null",
"1400000US17031221500","Census Tract 2215, Cook County, Illinois","716","94","null","null",
"1400000US17031221600","Census Tract 2216, Cook County, Illinois","1076","139","null","null",
"1400000US17031222200","Census Tract 2222, Cook County, Illinois","1485","244","null","null",
"1400000US17031222500","Census Tract 2225, Cook County, Illinois","848","175","null","null",
"1400000US17031222600","Census Tract 2226, Cook County, Illinois","854","71","null","null",
"1400000US17031222700","Census Tract 2227, Cook County, Illinois","866","77","null","null",
"1400000US17031222800","Census Tract 2228, Cook County, Illinois","704","85","null","null",
"1400000US17031222900","Census Tract 2229, Cook County, Illinois","745","216","null","null",
"1400000US17031230100","Census Tract 2301, Cook County, Illinois","738","90","null","null",
"1400000US17031230200","Census Tract 2302, Cook County, Illinois","717","58","null","null",
"1400000US17031230300","Census Tract 2303, Cook County, Illinois","681","118","null","null",
"1400000US17031230400","Census Tract 2304, Cook County, Illinois","835","63","null","null",
"1400000US17031230500","Census Tract 2305, Cook County, Illinois","715","84","null","null",
"1400000US17031230600","Census Tract 2306, Cook County, Illinois","734","40","null","null",
"1400000US17031230700","Census Tract 2307, Cook County, Illinois","723","36","null","null",
"1400000US17031230800","Census Tract 2308, Cook County, Illinois","796","77","null","null",
"1400000US17031230900","Census Tract 2309, Cook County, Illinois","780","49","null","null",
"1400000US17031231100","Census Tract 2311, Cook County, Illinois","741","119","null","null",
"1400000US17031231200","Census Tract 2312, Cook County, Illinois","669","44","null","null",
"1400000US17031231500","Census Tract 2315, Cook County, Illinois","713","25","null","null",
"1400000US17031240200","Census Tract 2402, Cook County, Illinois","805","1010","null","null",
"1400000US17031240300","Census Tract 2403, Cook County, Illinois","1308","192","null","null",
"1400000US17031240500","Census Tract 2405, Cook County, Illinois","1642","167","null","null",
"1400000US17031240600","Census Tract 2406, Cook County, Illinois","1169","412","null","null",
"1400000US17031240700","Census Tract 2407, Cook County, Illinois","739","78","null","null",
"1400000US17031240800","Census Tract 2408, Cook County, Illinois","806","91","null","null",
"1400000US17031240900","Census Tract 2409, Cook County, Illinois","836","43","null","null",
"1400000US17031241000","Census Tract 2410, Cook County, Illinois","743","95","null","null",
"1400000US17031241100","Census Tract 2411, Cook County, Illinois","995","77","null","null",
"1400000US17031241200","Census Tract 2412, Cook County, Illinois","1120","230","null","null",
"1400000US17031241300","Census Tract 2413, Cook County, Illinois","1547","248","null","null",
"1400000US17031241400","Census Tract 2414, Cook County, Illinois","1466","212","null","null",
"1400000US17031241500","Census Tract 2415, Cook County, Illinois","1298","108","null","null",
"1400000US17031241600","Census Tract 2416, Cook County, Illinois","1181","70","null","null",
"1400000US17031242000","Census Tract 2420, Cook County, Illinois","870","65","null","null",
"1400000US17031242100","Census Tract 2421, Cook County, Illinois","1333","166","null","null",
"1400000US17031242200","Census Tract 2422, Cook County, Illinois","1190","153","null","null",
"1400000US17031242300","Census Tract 2423, Cook County, Illinois","1095","63","null","null",
"1400000US17031242400","Census Tract 2424, Cook County, Illinois","980","74","null","null",
"1400000US17031242500","Census Tract 2425, Cook County, Illinois","895","61","null","null",
"1400000US17031242600","Census Tract 2426, Cook County, Illinois","806","85","null","null",
"1400000US17031242700","Census Tract 2427, Cook County, Illinois","840","82","null","null",
"1400000US17031242800","Census Tract 2428, Cook County, Illinois","951","89","null","null",
"1400000US17031242900","Census Tract 2429, Cook County, Illinois","937","61","null","null",
"1400000US17031243000","Census Tract 2430, Cook County, Illinois","966","111","null","null",
"1400000US17031243100","Census Tract 2431, Cook County, Illinois","1020","111","null","null",
"1400000US17031243200","Census Tract 2432, Cook County, Illinois","1095","80","null","null",
"1400000US17031243300","Census Tract 2433, Cook County, Illinois","1109","69","null","null",
"1400000US17031243400","Census Tract 2434, Cook County, Illinois","960","127","null","null",
"1400000US17031243500","Census Tract 2435, Cook County, Illinois","1464","122","null","null",
"1400000US17031250200","Census Tract 2502, Cook County, Illinois","860","92","null","null",
"1400000US17031250300","Census Tract 2503, Cook County, Illinois","760","42","null","null",
"1400000US17031250400","Census Tract 2504, Cook County, Illinois","733","50","null","null",
"1400000US17031250500","Census Tract 2505, Cook County, Illinois","738","171","null","null",
"1400000US17031250600","Census Tract 2506, Cook County, Illinois","775","24","null","null",
"1400000US17031250700","Census Tract 2507, Cook County, Illinois","704","52","null","null",
"1400000US17031250800","Census Tract 2508, Cook County, Illinois","699","133","null","null",
"1400000US17031251000","Census Tract 2510, Cook County, Illinois","737","22","null","null",
"1400000US17031251100","Census Tract 2511, Cook County, Illinois","770","48","null","null",
"1400000US17031251200","Census Tract 2512, Cook County, Illinois","770","123","null","null",
"1400000US17031251300","Census Tract 2513, Cook County, Illinois","743","100","null","null",
"1400000US17031251400","Census Tract 2514, Cook County, Illinois","689","52","null","null",
"1400000US17031251500","Census Tract 2515, Cook County, Illinois","714","45","null","null",
"1400000US17031251600","Census Tract 2516, Cook County, Illinois","806","91","null","null",
"1400000US17031251700","Census Tract 2517, Cook County, Illinois","782","155","null","null",
"1400000US17031251800","Census Tract 2518, Cook County, Illinois","777","43","null","null",
"1400000US17031251900","Census Tract 2519, Cook County, Illinois","684","59","null","null",
"1400000US17031252000","Census Tract 2520, Cook County, Illinois","710","55","null","null",
"1400000US17031252101","Census Tract 2521.01, Cook County, Illinois","708","104","null","null",
"1400000US17031252102","Census Tract 2521.02, Cook County, Illinois","820","47","null","null",
"1400000US17031252201","Census Tract 2522.01, Cook County, Illinois","704","38","null","null",
"1400000US17031252202","Census Tract 2522.02, Cook County, Illinois","660","42","null","null",
"1400000US17031260100","Census Tract 2601, Cook County, Illinois","492","44","null","null",
"1400000US17031260200","Census Tract 2602, Cook County, Illinois","808","148","null","null",
"1400000US17031260300","Census Tract 2603, Cook County, Illinois","669","64","null","null",
"1400000US17031260400","Census Tract 2604, Cook County, Illinois","678","56","null","null",
"1400000US17031260500","Census Tract 2605, Cook County, Illinois","721","70","null","null",
"1400000US17031260600","Census Tract 2606, Cook County, Illinois","763","171","null","null",
"1400000US17031260700","Census Tract 2607, Cook County, Illinois","714","133","null","null",
"1400000US17031260800","Census Tract 2608, Cook County, Illinois","658","116","null","null",
"1400000US17031260900","Census Tract 2609, Cook County, Illinois","822","68","null","null",
"1400000US17031261000","Census Tract 2610, Cook County, Illinois","832","69","null","null",
"1400000US17031270500","Census Tract 2705, Cook County, Illinois","646","134","null","null",
"1400000US17031271200","Census Tract 2712, Cook County, Illinois","730","48","null","null",
"1400000US17031271300","Census Tract 2713, Cook County, Illinois","757","143","null","null",
"1400000US17031271400","Census Tract 2714, Cook County, Illinois","640","36","null","null",
"1400000US17031271500","Census Tract 2715, Cook County, Illinois","770","149","null","null",
"1400000US17031271800","Census Tract 2718, Cook County, Illinois","868","262","null","null",
"1400000US17031280100","Census Tract 2801, Cook County, Illinois","1878","57","null","null",
"1400000US17031280400","Census Tract 2804, Cook County, Illinois","821","137","null","null",
"1400000US17031280800","Census Tract 2808, Cook County, Illinois","300","38","null","null",
"1400000US17031280900","Census Tract 2809, Cook County, Illinois","409","104","null","null",
"1400000US17031281900","Census Tract 2819, Cook County, Illinois","1435","79","null","null",
"1400000US17031282700","Census Tract 2827, Cook County, Illinois","1125","222","null","null",
"1400000US17031282800","Census Tract 2828, Cook County, Illinois","1050","140","null","null",
"1400000US17031283100","Census Tract 2831, Cook County, Illinois","1186","57","null","null",
"1400000US17031283200","Census Tract 2832, Cook County, Illinois","992","295","null","null",
"1400000US17031283800","Census Tract 2838, Cook County, Illinois","854","65","null","null",
"1400000US17031290900","Census Tract 2909, Cook County, Illinois","611","87","null","null",
